,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,28,4341808,227503,30174,4084131
1,SML00-517-DISTT EMPLOYMENT OFFICER SHIMLA,Total, ,28,4341808,227503,30174,4084131
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,200000,0,0,200000
3, , ,"[TRVch# 331 Dt:21/04/2017] , Billno-SML005172017100004",1,120000,0,0,120000
4, , ,"[TRVch# 332 Dt:21/04/2017] , Billno-SML005172017100003",1,80000,0,0,80000
5, ,19-2235-60-800-42-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,29701,0,0,29701
6, , ,"[TRVch# 62 Dt:26/04/2017] , Billno-SML005172017100010",1,29701,0,0,29701
7, ,27-2230-02-101-01-S00N-V-N-01-SALARIES,Total,5,834546,207503,30114,596929
8, , ,"[TRVch# 16 Dt:03/04/2017] , Billno-SML00517032017-001",1,82182,46000,120,36062
9, , ,"[TRVch# 17 Dt:03/04/2017] , Billno-SML00517032017-002",1,110514,45501,60,64953
10, , ,"[TRVch# 18 Dt:03/04/2017] , Billno-SML00517032017-003",1,536292,106002,23065,407225
11, , ,"[TRVch# 19 Dt:03/04/2017] , Billno-SML00517032017-004",1,68577,0,6399,62178
12, , ,"[TRVch# 29 Dt:24/04/2017] , Billno-SML005172017000001",1,36981,10000,470,26511
13, ,27-2230-02-101-01-S00N-V-N-02-WAGES,Total,1,18600,0,0,18600
14, , ,"[TRVch# 24 Dt:21/04/2017] , Billno-SML005172017100001",1,18600,0,0,18600
15, ,27-2230-02-101-01-S00N-V-N-05-OFFICE EXPENSES,Total,4,109922,0,0,109922
16, , ,"[TRVch# 26 Dt:24/04/2017] , Billno-SML005172017100007",1,7249,0,0,7249
17, , ,"[TRVch# 27 Dt:24/04/2017] , Billno-SML005172017100008",1,30000,0,0,30000
18, , ,"[TRVch# 28 Dt:24/04/2017] , Billno-SML005172017100002",1,50799,0,0,50799
19, , ,"[TRVch# 45 Dt:26/04/2017] , Billno-SML005172017100012",1,21874,0,0,21874
20, ,27-2230-02-101-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,23385,0,0,23385
21, , ,"[TRVch# 25 Dt:21/04/2017] , Billno-SML005172017100009",1,23385,0,0,23385
22, ,27-2230-02-101-02-S00N-V-N-01-SALARIES,Total,1,68437,20000,60,48377
23, , ,"[TRVch# 20 Dt:03/04/2017] , Billno-SML00517032017-005",1,68437,20000,60,48377
24, ,27-2230-03-003-09-S00N-V-N-20-OTHER CHARGES,Total,11,2378500,0,0,2378500
25, , ,"[TRVch# 53 Dt:27/04/2017] , Billno-SML005172017000002",1,266000,0,0,266000
26, , ,"[TRVch# 54 Dt:27/04/2017] , Billno-SML005172017000003",1,120000,0,0,120000
27, , ,"[TRVch# 55 Dt:27/04/2017] , Billno-SML005172017000004",1,343500,0,0,343500
28, , ,"[TRVch# 56 Dt:27/04/2017] , Billno-SML005172017000005",1,326000,0,0,326000
29, , ,"[TRVch# 57 Dt:27/04/2017] , Billno-SML005172017000006",1,360500,0,0,360500
30, , ,"[TRVch# 58 Dt:27/04/2017] , Billno-SML005172017000007",1,464500,0,0,464500
31, , ,"[TRVch# 59 Dt:27/04/2017] , Billno-SML005172017000008",1,96000,0,0,96000
32, , ,"[TRVch# 60 Dt:27/04/2017] , Billno-SML005172017000009",1,13000,0,0,13000
33, , ,"[TRVch# 61 Dt:27/04/2017] , Billno-SML005172017000010",1,210000,0,0,210000
34, , ,"[TRVch# 62 Dt:27/04/2017] , Billno-SML005172017000011",1,85000,0,0,85000
35, , ,"[TRVch# 63 Dt:27/04/2017] , Billno-SML005172017000012",1,94000,0,0,94000
36, ,27-2230-03-003-09-S00N-V-N-65-REMUNERATION TO OUTSOURCE EMPLOYEES,Total,1,8349,0,0,8349
37, , ,"[TRVch# 43 Dt:26/04/2017] , Billno-SML005172017100011",1,8349,0,0,8349
38, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,670368,0,0,670368
39, , ,"[TRVch# 130 Dt:21/04/2017] , Billno-SML005172017100005",1,670368,0,0,670368
0,Grand Total, , ,24,2223871,284336,49071,1890464
1,SML00-517-DISTT EMPLOYMENT OFFICER SHIMLA,Total, ,24,2223871,284336,49071,1890464
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 314 Dt:18/05/2017] , Billno-SML005172017100024",1,200000,0,0,200000
4, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,6648,0,0,6648
5, , ,"[TRVch# 20 Dt:22/05/2017] , Billno-SML005172017100022",1,6648,0,0,6648
6, ,27-2230-02-101-01-S00N-V-N-01-SALARIES,Total,10,902715,256768,45011,600936
7, , ,"[TRVch# 14 Dt:01/05/2017] , Billno-SML00517042017-001",1,83334,46000,6120,31214
8, , ,"[TRVch# 15 Dt:01/05/2017] , Billno-SML00517042017-002",1,114961,45501,3120,66340
9, , ,"[TRVch# 16 Dt:01/05/2017] , Billno-SML00517042017-003",1,500628,106002,25833,368793
10, , ,"[TRVch# 17 Dt:01/05/2017] , Billno-SML00517042017-004",1,69667,0,6483,63184
11, , ,"[TRVch# 36 Dt:05/05/2017] , Billno-SML005172017100013",1,9243,9243,0,0
12, , ,"[TRVch# 37 Dt:05/05/2017] , Billno-SML005172017100015",1,59251,27636,2669,28946
13, , ,"[TRVch# 38 Dt:05/05/2017] , Billno-SML005172017100017",1,7552,0,756,6796
14, , ,"[TRVch# 40 Dt:05/05/2017] , Billno-SML005172017100018",1,12386,12386,0,0
15, , ,"[TRVch# 41 Dt:05/05/2017] , Billno-SML005172017100020",1,8242,0,0,8242
16, , ,"[TRVch# 48 Dt:08/05/2017] , Billno-SML005172017100021",1,37451,10000,30,27421
17, ,27-2230-02-101-01-S00N-V-N-02-WAGES,Total,1,18900,0,0,18900
18, , ,"[TRVch# 49 Dt:08/05/2017] , Billno-SML005172017100023",1,18900,0,0,18900
19, ,27-2230-02-101-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,14376,0,0,14376
20, , ,"[TRVch# 73 Dt:19/05/2017] , Billno-SML005172017100025",1,3209,0,0,3209
21, , ,"[TRVch# 74 Dt:20/05/2017] , Billno-SML005172017100026",1,11167,0,0,11167
22, ,27-2230-02-101-02-S00N-V-N-01-SALARIES,Total,2,76982,27568,4060,45354
23, , ,"[TRVch# 18 Dt:01/05/2017] , Billno-SML00517042017-005",1,69414,20000,4060,45354
24, , ,"[TRVch# 39 Dt:05/05/2017] , Billno-SML005172017100016",1,7568,7568,0,0
25, ,27-2230-03-003-09-S00N-V-N-20-OTHER CHARGES,Total,6,573000,0,0,573000
26, , ,"[TRVch# 120 Dt:31/05/2017] , Billno-SML005172017000014",1,55000,0,0,55000
27, , ,"[TRVch# 121 Dt:31/05/2017] , Billno-SML005172017000015",1,69000,0,0,69000
28, , ,"[TRVch# 122 Dt:31/05/2017] , Billno-SML005172017000016",1,130000,0,0,130000
29, , ,"[TRVch# 123 Dt:31/05/2017] , Billno-SML005172017000017",1,39000,0,0,39000
30, , ,"[TRVch# 124 Dt:31/05/2017] , Billno-SML005172017000018",1,63000,0,0,63000
31, , ,"[TRVch# 125 Dt:31/05/2017] , Billno-SML005172017000013",1,217000,0,0,217000
32, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,431250,0,0,431250
33, , ,"[TRVch# 61 Dt:03/05/2017] , Billno-SML005172017100006",1,431250,0,0,431250
0,Grand Total, , ,33,5587109,229503,46086,5311520
1,SML00-517-DISTT EMPLOYMENT OFFICER SHIMLA,Total, ,33,5587109,229503,46086,5311520
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,2685347,0,0,2685347
3, , ,"[TRVch# 312 Dt:27/06/2017] , Billno-SML005172017100035",1,150000,0,0,150000
4, , ,"[TRVch# 75 Dt:06/06/2017] , Billno-SML005172017100027",1,2535347,0,0,2535347
5, ,19-2235-60-800-42-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,93430,0,0,93430
