,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,796569,231000,31275,534294
1,SML10-211-PR.SSS DEOTHI,Total, ,5,796569,231000,31275,534294
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,276211,46000,1713,228498
3, , ,"[TRVch# 1560 Dt:29/04/2017] , Billno-SML10211032017-001",1,145340,46000,75,99265
4, , ,"[TRVch# 1561 Dt:29/04/2017] , Billno-SML10211032017-002",1,130871,0,1638,129233
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,520358,185000,29562,305796
6, , ,"[TRVch# 1562 Dt:29/04/2017] , Billno-SML10211032017-003",1,87127,50000,120,37007
7, , ,"[TRVch# 1563 Dt:29/04/2017] , Billno-SML10211032017-004",1,267899,135000,210,132689
8, , ,"[TRVch# 1564 Dt:29/04/2017] , Billno-SML10211032017-005",1,165332,0,29232,136100
0,Grand Total, , ,13,897990,287546,36695,573749
1,SML10-211-PR.SSS DEOTHI,Total, ,13,897990,287546,36695,573749
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,302511,62434,2924,237153
3, , ,"[TRVch# 2129 Dt:31/05/2017] , Billno-SML10211042017-001",1,147166,46000,1075,100091
4, , ,"[TRVch# 2130 Dt:31/05/2017] , Billno-SML10211042017-002",1,136985,0,1660,135325
5, , ,"[TRVch# 2336 Dt:31/05/2017] , Billno-SML102112017100002",1,1926,0,189,1737
6, , ,"[TRVch# 2337 Dt:31/05/2017] , Billno-SML102112017100001",1,16434,16434,0,0
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,583479,225112,33771,324596
8, , ,"[TRVch# 2131 Dt:31/05/2017] , Billno-SML10211042017-003",1,88343,50000,7120,31223
9, , ,"[TRVch# 2132 Dt:31/05/2017] , Billno-SML10211042017-004",1,272640,135000,11210,126430
10, , ,"[TRVch# 2133 Dt:31/05/2017] , Billno-SML10211042017-005",1,170747,0,14267,156480
11, , ,"[TRVch# 2333 Dt:31/05/2017] , Billno-SML102112017100005",1,11637,0,1174,10463
12, , ,"[TRVch# 2334 Dt:31/05/2017] , Billno-SML102112017100004",1,30293,30293,0,0
13, , ,"[TRVch# 2335 Dt:31/05/2017] , Billno-SML102112017100003",1,9819,9819,0,0
14, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
15, , ,"[TRVch# 2356 Dt:31/05/2017] , Billno-SML102112017100007",1,6300,0,0,6300
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2706,0,0,2706
17, , ,"[TRVch# 2456 Dt:31/05/2017] , Billno-SML102112017100008",1,2706,0,0,2706
18, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,2994,0,0,2994
19, , ,"[TRVch# 388 Dt:31/05/2017] , Billno-SML102112017100009",1,2994,0,0,2994
0,Grand Total, , ,11,1176894,231000,38807,907087
1,SML10-211-PR.SSS DEOTHI,Total, ,11,1176894,231000,38807,907087
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 836 Dt:30/06/2017] , Billno-SML102112017100016",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,287705,46000,2735,238970
5, , ,"[TRVch# 2711 Dt:30/06/2017] , Billno-SML10211052017-001",1,149193,46000,1075,102118
6, , ,"[TRVch# 2712 Dt:30/06/2017] , Billno-SML10211052017-002",1,136985,0,1660,135325
7, , ,"[TRVch# 2909 Dt:30/06/2017] , Billno-SML102112017100015",1,1527,0,0,1527
8, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,5828,0,0,5828
9, , ,"[TRVch# 2912 Dt:30/06/2017] , Billno-SML102112017100013",1,5828,0,0,5828
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,576351,185000,36072,355279
11, , ,"[TRVch# 2713 Dt:30/06/2017] , Billno-SML10211052017-003",1,90928,50000,7120,33808
12, , ,"[TRVch# 2714 Dt:30/06/2017] , Billno-SML10211052017-004",1,273744,135000,11210,127534
13, , ,"[TRVch# 2715 Dt:30/06/2017] , Billno-SML10211052017-005",1,206506,0,17733,188773
14, , ,"[TRVch# 2908 Dt:30/06/2017] , Billno-SML102112017100014",1,5173,0,9,5164
15, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
16, , ,"[TRVch# 2910 Dt:30/06/2017] , Billno-SML102112017100011",1,6510,0,0,6510
17, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,500,0,0,500
18, , ,"[TRVch# 2911 Dt:30/06/2017] , Billno-SML102112017100012",1,500,0,0,500
0,Grand Total, , ,9,1891296,231000,39807,1620489
1,SML10-211-PR.SSS DEOTHI,Total, ,9,1891296,231000,39807,1620489
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1000000,0,0,1000000
3, , ,"[TRVch# 1032 Dt:31/07/2017] , Billno-SML102112017100020",1,100000,0,0,100000
4, , ,"[TRVch# 968 Dt:31/07/2017] , Billno-SML102112017100018",1,500000,0,0,500000
5, , ,"[TRVch# 969 Dt:31/07/2017] , Billno-SML102112017100019",1,400000,0,0,400000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,288598,46000,2735,239863
7, , ,"[TRVch# 2274 Dt:31/07/2017] , Billno-SML10211062017-001",1,151613,46000,1075,104538
8, , ,"[TRVch# 2275 Dt:31/07/2017] , Billno-SML10211062017-002",1,136985,0,1660,135325
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,596398,185000,37072,374326
10, , ,"[TRVch# 2276 Dt:31/07/2017] , Billno-SML10211062017-003",1,90928,50000,8120,32808
11, , ,"[TRVch# 2277 Dt:31/07/2017] , Billno-SML10211062017-004",1,275577,135000,11210,129367
12, , ,"[TRVch# 2278 Dt:31/07/2017] , Billno-SML10211062017-005",1,229893,0,17742,212151
13, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
14, , ,"[TRVch# 2434 Dt:31/07/2017] , Billno-SML102112017100017",1,6300,0,0,6300
0,Grand Total, , ,7,938023,231000,39857,667166
1,SML10-211-PR.SSS DEOTHI,Total, ,7,938023,231000,39857,667166
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,289115,46000,2785,240330
3, , ,"[TRVch# 2547 Dt:31/08/2017] , Billno-SML10211072017-001",1,151613,46000,1075,104538
4, , ,"[TRVch# 2548 Dt:31/08/2017] , Billno-SML10211072017-002",1,137502,0,1710,135792
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,42000,0,0,42000
6, , ,"[TRVch# 2709 Dt:31/08/2017] , Billno-SML102112017100021",1,42000,0,0,42000
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,600398,185000,37072,378326
