,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,1080356,257500,29624,793232
1,MDI03-537-TEHSILDAR THUNAG,Total, ,7,1080356,257500,29624,793232
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,1,409979,85000,8735,316244
3, , ,"[TRVch# 20 Dt:07/04/2017] , Billno-MDI03537032017-001",1,409979,85000,8735,316244
4, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,188817,75500,620,112697
5, , ,"[TRVch# 21 Dt:07/04/2017] , Billno-MDI03537032017-002",1,188817,75500,620,112697
6, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,373502,87000,14172,272330
7, , ,"[TRVch# 19 Dt:07/04/2017] , Billno-MDI03537032017-003",1,326718,80000,12646,234072
8, , ,"[TRVch# 20 Dt:07/04/2017] , Billno-MDI03537032017-004",1,30735,7000,15,23720
9, , ,"[TRVch# 21 Dt:07/04/2017] , Billno-MDI03537032017-005",1,16049,0,1511,14538
10, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,108058,10000,6097,91961
11, , ,"[TRVch# 22 Dt:07/04/2017] , Billno-MDI03537032017-006",1,70318,10000,1898,58420
12, , ,"[TRVch# 23 Dt:07/04/2017] , Billno-MDI03537032017-007",1,37740,0,4199,33541
0,Grand Total, , ,20,1289710,314797,31460,943453
1,MDI03-537-TEHSILDAR THUNAG,Total, ,20,1289710,314797,31460,943453
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,3,482884,110893,9472,362519
3, , ,"[TRVch# 117 Dt:31/05/2017] , Billno-MDI035372017100007",1,38138,24893,588,12657
4, , ,"[TRVch# 28 Dt:08/05/2017] , Billno-MDI03537042017-001",1,416936,86000,8884,322052
5, , ,"[TRVch# 88 Dt:22/05/2017] , Billno-MDI035372017100003",1,27810,0,0,27810
6, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,3,263190,120788,620,141782
7, , ,"[TRVch# 115 Dt:31/05/2017] , Billno-MDI035372017100005",1,52244,25995,0,26249
8, , ,"[TRVch# 116 Dt:31/05/2017] , Billno-MDI035372017100006",1,12293,12293,0,0
9, , ,"[TRVch# 29 Dt:08/05/2017] , Billno-MDI03537042017-002",1,198653,82500,620,115533
10, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,1,100,0,100,0
11, , ,"[TRVch# 235 Dt:31/05/2017] , Billno-MDI035371752030030",1,100,0,100,0
12, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,7,371594,65179,14629,291786
13, , ,"[TRVch# 169 Dt:31/05/2017] , Billno-MDI035372017100008",1,35333,12768,1323,21242
14, , ,"[TRVch# 170 Dt:31/05/2017] , Billno-MDI035372017100009",1,3411,3411,0,0
15, , ,"[TRVch# 171 Dt:31/05/2017] , Billno-MDI035372017100010",1,1764,0,177,1587
16, , ,"[TRVch# 175 Dt:31/05/2017] , Billno-MDI035372017100014",1,2730,0,0,2730
17, , ,"[TRVch# 34 Dt:08/05/2017] , Billno-MDI03537042017-003",1,280995,39000,11583,230412
18, , ,"[TRVch# 35 Dt:08/05/2017] , Billno-MDI03537042017-004",1,31114,10000,15,21099
19, , ,"[TRVch# 36 Dt:08/05/2017] , Billno-MDI03537042017-005",1,16247,0,1531,14716
20, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,1,48000,0,0,48000
21, , ,"[TRVch# 174 Dt:31/05/2017] , Billno-MDI035372017100013",1,48000,0,0,48000
22, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,5,123942,17937,6639,99366
23, , ,"[TRVch# 113 Dt:22/05/2017] , Billno-MDI035372017100004",1,1585,0,0,1585
24, , ,"[TRVch# 172 Dt:31/05/2017] , Billno-MDI035372017100011",1,7937,7937,0,0
25, , ,"[TRVch# 173 Dt:31/05/2017] , Billno-MDI035372017100012",1,3848,0,384,3464
26, , ,"[TRVch# 37 Dt:08/05/2017] , Billno-MDI03537042017-006",1,71223,10000,1898,59325
27, , ,"[TRVch# 38 Dt:08/05/2017] , Billno-MDI03537042017-007",1,39349,0,4357,34992
0,Grand Total, , ,18,1177695,227500,29072,921123
1,MDI03-537-TEHSILDAR THUNAG,Total, ,18,1177695,227500,29072,921123
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,2,445736,86000,8930,350806
3, , ,"[TRVch# 27 Dt:07/06/2017] , Billno-MDI03537052017-001",1,417926,86000,8930,322996
4, , ,"[TRVch# 77 Dt:22/06/2017] , Billno-MDI035372017100018",1,27810,0,0,27810
5, ,05-2029-00-103-02-S00N-V-N-03-TRAVEL EXPENSES,Total,2,10000,0,0,10000
6, , ,"[TRVch# 102 Dt:30/06/2017] , Billno-MDI035372017100024",1,1270,0,0,1270
7, , ,"[TRVch# 76 Dt:22/06/2017] , Billno-MDI035372017100019",1,8730,0,0,8730
