,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,972430,298292,30123,644015
1,SOL03-537-TEHSILDAR KANDAGHAT,Total, ,6,972430,298292,30123,644015
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,3,912118,273292,30093,608733
3, , ,"[TRVch# 12 Dt:10/04/2017] , Billno-SOL03537032017-001",1,789768,255292,18438,516038
4, , ,"[TRVch# 13 Dt:10/04/2017] , Billno-SOL03537032017-002",1,81657,0,9876,71781
5, , ,"[TRVch# 14 Dt:10/04/2017] , Billno-SOL03537032017-003",1,40693,18000,1779,20914
6, ,05-2029-00-103-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,7995,0,0,7995
7, , ,"[TRVch# 22 Dt:29/04/2017] , Billno-SOL035372017100002",1,601,0,0,601
8, , ,"[TRVch# 23 Dt:29/04/2017] , Billno-SOL035372017100001",1,7394,0,0,7394
9, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,52317,25000,30,27287
10, , ,"[TRVch# 15 Dt:10/04/2017] , Billno-SOL03537032017-004",1,52317,25000,30,27287
0,Grand Total, , ,8,1138733,393615,38511,706607
1,SOL03-537-TEHSILDAR KANDAGHAT,Total, ,8,1138733,393615,38511,706607
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,63000,0,0,63000
3, , ,"[TRVch# 515 Dt:31/05/2017] , Billno-SOL035372017100006",1,63000,0,0,63000
4, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,4,1010595,362795,37481,610319
5, , ,"[TRVch# 11 Dt:09/05/2017] , Billno-SOL03537042017-002",1,82778,0,10002,72776
6, , ,"[TRVch# 13 Dt:09/05/2017] , Billno-SOL03537042017-001",1,833581,283792,26559,523230
7, , ,"[TRVch# 14 Dt:09/05/2017] , Billno-SOL035372017100003",1,85037,79003,0,6034
8, , ,"[TRVch# 16 Dt:09/05/2017] , Billno-SOL035372017100005",1,9199,0,920,8279
9, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,2,58797,30820,1030,26947
10, , ,"[TRVch# 12 Dt:09/05/2017] , Billno-SOL03537042017-003",1,52977,25000,1030,26947
11, , ,"[TRVch# 15 Dt:09/05/2017] , Billno-SOL035372017100004",1,5820,5820,0,0
