,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,260218,62835,9551,187832
1,KNG14-209-GHS LUHNA,Total, ,8,260218,62835,9551,187832
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,138675,29420,5710,103545
3, , ,"[TRVch# 1968 Dt:10/04/2017] , Billno-KNG14209032017-001",1,72578,23000,30,49548
4, , ,"[TRVch# 1969 Dt:10/04/2017] , Billno-KNG14209032017-002",1,53688,0,5079,48609
5, , ,"[TRVch# 2233 Dt:29/04/2017] , Billno-KNG142092017100001",1,6420,6420,0,0
6, , ,"[TRVch# 2234 Dt:29/04/2017] , Billno-KNG142092017100002",1,5989,0,601,5388
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,121543,33415,3841,84287
8, , ,"[TRVch# 1970 Dt:10/04/2017] , Billno-KNG14209032017-003",1,73665,25000,60,48605
9, , ,"[TRVch# 1971 Dt:10/04/2017] , Billno-KNG14209032017-004",1,35449,0,3376,32073
10, , ,"[TRVch# 2235 Dt:29/04/2017] , Billno-KNG142092017100003",1,8415,8415,0,0
11, , ,"[TRVch# 2236 Dt:29/04/2017] , Billno-KNG142092017100004",1,4014,0,405,3609
0,Grand Total, , ,6,292185,48000,16395,227790
1,KNG14-209-GHS LUHNA,Total, ,6,292185,48000,16395,227790
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,128451,23000,6205,99246
3, , ,"[TRVch# 2804 Dt:09/05/2017] , Billno-KNG14209042017-001",1,74096,23000,1060,50036
4, , ,"[TRVch# 2805 Dt:09/05/2017] , Billno-KNG14209042017-002",1,54355,0,5145,49210
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,40770,0,0,40770
6, , ,"[TRVch# 3498 Dt:20/05/2017] , Billno-KNG142092017100005",1,40770,0,0,40770
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,122964,25000,10190,87774
8, , ,"[TRVch# 2806 Dt:09/05/2017] , Billno-KNG14209042017-003",1,76809,25000,6240,45569
9, , ,"[TRVch# 2807 Dt:09/05/2017] , Billno-KNG14209042017-004",1,35895,0,3935,31960
10, , ,"[TRVch# 2808 Dt:09/05/2017] , Billno-KNG14209042017-005",1,10260,0,15,10245
0,Grand Total, , ,10,593850,48000,16395,529455
1,KNG14-209-GHS LUHNA,Total, ,10,593850,48000,16395,529455
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 486 Dt:20/06/2017] , Billno-KNG142092017100011",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,128451,23000,6205,99246
5, , ,"[TRVch# 2286 Dt:08/06/2017] , Billno-KNG14209052017-001",1,74096,23000,1060,50036
6, , ,"[TRVch# 2287 Dt:08/06/2017] , Billno-KNG14209052017-002",1,54355,0,5145,49210
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
8, , ,"[TRVch# 3191 Dt:20/06/2017] , Billno-KNG142092017100008",1,13590,0,0,13590
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,140610,25000,10190,105420
10, , ,"[TRVch# 2288 Dt:08/06/2017] , Billno-KNG14209052017-003",1,76809,25000,6240,45569
11, , ,"[TRVch# 2289 Dt:08/06/2017] , Billno-KNG14209052017-004",1,35895,0,3935,31960
12, , ,"[TRVch# 2290 Dt:08/06/2017] , Billno-KNG14209052017-005",1,27906,0,15,27891
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,3447,0,0,3447
14, , ,"[TRVch# 4291 Dt:30/06/2017] , Billno-KNG142092017100014",1,1300,0,0,1300
15, , ,"[TRVch# 4292 Dt:30/06/2017] , Billno-KNG142092017100013",1,2147,0,0,2147
16, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,7752,0,0,7752
17, , ,"[TRVch# 4294 Dt:30/06/2017] , Billno-KNG142092017100009",1,7752,0,0,7752
0,Grand Total, , ,6,288739,50000,16603,222136
1,KNG14-209-GHS LUHNA,Total, ,6,288739,50000,16603,222136
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,129538,25000,6309,98229
3, , ,"[TRVch# 2594 Dt:10/07/2017] , Billno-KNG14209062017-001",1,74096,25000,1060,48036
4, , ,"[TRVch# 2598 Dt:10/07/2017] , Billno-KNG14209062017-005",1,55442,0,5249,50193
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13250,0,0,13250
6, , ,"[TRVch# 2618 Dt:10/07/2017] , Billno-KNG142092017100010",1,13250,0,0,13250
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,145951,25000,10294,110657
8, , ,"[TRVch# 2595 Dt:10/07/2017] , Billno-KNG14209062017-002",1,76809,25000,6240,45569
9, , ,"[TRVch# 2596 Dt:10/07/2017] , Billno-KNG14209062017-003",1,36952,0,4039,32913
10, , ,"[TRVch# 2597 Dt:10/07/2017] , Billno-KNG14209062017-004",1,32190,0,15,32175
0,Grand Total, , ,10,284623,50000,17441,217182
1,KNG14-209-GHS LUHNA,Total, ,10,284623,50000,17441,217182
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,134105,25000,6728,102377
3, , ,"[TRVch# 256 Dt:04/08/2017] , Billno-KNG14209072017-001",1,74096,25000,1060,48036
4, , ,"[TRVch# 257 Dt:04/08/2017] , Billno-KNG14209072017-002",1,58876,0,5580,53296
5, , ,"[TRVch# 272 Dt:04/08/2017] , Billno-KNG142092017100017",1,883,0,88,795
6, , ,"[TRVch# 3539 Dt:31/08/2017] , Billno-KNG142092017100020",1,100,0,0,100
7, , ,"[TRVch# 3540 Dt:31/08/2017] , Billno-KNG142092017100021",1,150,0,0,150
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,150518,25000,10713,114805
9, , ,"[TRVch# 258 Dt:04/08/2017] , Billno-KNG14209072017-003",1,76809,25000,6240,45569
10, , ,"[TRVch# 259 Dt:04/08/2017] , Billno-KNG14209072017-004",1,72526,0,4385,68141
11, , ,"[TRVch# 271 Dt:04/08/2017] , Billno-KNG142092017100018",1,883,0,88,795
12, , ,"[TRVch# 3538 Dt:31/08/2017] , Billno-KNG142092017100019",1,100,0,0,100
13, , ,"[TRVch# 3541 Dt:31/08/2017] , Billno-KNG142092017100022",1,200,0,0,200
0,Grand Total, , ,4,286680,50000,17265,219415
1,KNG14-209-GHS LUHNA,Total, ,4,286680,50000,17265,219415
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,134993,25000,6640,103353
3, , ,"[TRVch# 2764 Dt:08/09/2017] , Billno-KNG14209082017-002",1,75103,25000,1060,49043
4, , ,"[TRVch# 2765 Dt:08/09/2017] , Billno-KNG14209082017-003",1,59890,0,5580,54310
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,151687,25000,10625,116062
6, , ,"[TRVch# 2763 Dt:08/09/2017] , Billno-KNG14209082017-001",1,73544,0,4385,69159
7, , ,"[TRVch# 2766 Dt:08/09/2017] , Billno-KNG14209082017-004",1,78143,25000,6240,46903
0,Grand Total, , ,9,356884,67817,19746,269321
1,KNG14-209-GHS LUHNA,Total, ,9,356884,67817,19746,269321
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,154153,32656,7527,113970
3, , ,"[TRVch# 2762 Dt:18/10/2017] , Billno-KNG142092017100023",1,7656,7656,0,0
4, , ,"[TRVch# 2764 Dt:18/10/2017] , Billno-KNG142092017100025",1,7303,0,737,6566
5, , ,"[TRVch# 918 Dt:07/10/2017] , Billno-KNG14209092017-001",1,77810,25000,1060,51750
6, , ,"[TRVch# 919 Dt:07/10/2017] , Billno-KNG14209092017-002",1,61384,0,5730,55654
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,170121,35161,12219,122741
8, , ,"[TRVch# 2763 Dt:18/10/2017] , Billno-KNG142092017100024",1,10161,10161,0,0
9, , ,"[TRVch# 2765 Dt:18/10/2017] , Billno-KNG142092017100026",1,6101,0,497,5604
10, , ,"[TRVch# 920 Dt:07/10/2017] , Billno-KNG14209092017-003",1,79427,25000,7270,47157
11, , ,"[TRVch# 921 Dt:07/10/2017] , Billno-KNG14209092017-004",1,74432,0,4452,69980
12, ,32-2202-01-789-11-S00N-V-P-41-GIA GENERAL (Salary),Total,1,32610,0,0,32610
13, , ,"[TRVch# 4933 Dt:31/10/2017] , Billno-KNG142092017100027",1,32610,0,0,32610
0,Grand Total, , ,4,326808,50000,19542,257266
1,KNG14-209-GHS LUHNA,Total, ,4,326808,50000,19542,257266
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,172949,25000,7820,140129
3, , ,"[TRVch# 2574 Dt:07/11/2017] , Billno-KNG14209102017-001",1,111565,25000,2090,84475
4, , ,"[TRVch# 2575 Dt:07/11/2017] , Billno-KNG14209102017-002",1,61384,0,5730,55654
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,153859,25000,11722,117137
6, , ,"[TRVch# 2576 Dt:07/11/2017] , Billno-KNG14209102017-003",1,74432,0,4452,69980
7, , ,"[TRVch# 2577 Dt:07/11/2017] , Billno-KNG14209102017-004",1,79427,25000,7270,47157
0,Grand Total, , ,4,326808,50000,22322,254486
1,KNG14-209-GHS LUHNA,Total, ,4,326808,50000,22322,254486
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,172949,25000,8220,139729
3, , ,"[TRVch# 2210 Dt:06/12/2017] , Billno-KNG14209112017-001",1,111565,25000,2330,84235
4, , ,"[TRVch# 2211 Dt:06/12/2017] , Billno-KNG14209112017-002",1,61384,0,5890,55494
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,153859,25000,14102,114757
6, , ,"[TRVch# 2212 Dt:06/12/2017] , Billno-KNG14209112017-003",1,79427,25000,9410,45017
7, , ,"[TRVch# 2213 Dt:06/12/2017] , Billno-KNG14209112017-004",1,74432,0,4692,69740
0,Grand Total, , ,4,326808,50000,21602,255206
1,KNG14-209-GHS LUHNA,Total, ,4,326808,50000,21602,255206
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,172949,25000,7820,140129
3, , ,"[TRVch# 2764 Dt:09/01/2018] , Billno-KNG14209122017-001",1,111565,25000,2090,84475
4, , ,"[TRVch# 2765 Dt:09/01/2018] , Billno-KNG14209122017-002",1,61384,0,5730,55654
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,153859,25000,13782,115077
6, , ,"[TRVch# 2766 Dt:09/01/2018] , Billno-KNG14209122017-003",1,79427,25000,9330,45097
7, , ,"[TRVch# 2767 Dt:09/01/2018] , Billno-KNG14209122017-004",1,74432,0,4452,69980
0,Grand Total, , ,10,1051798,60180,21977,969641
1,KNG14-209-GHS LUHNA,Total, ,10,1051798,60180,21977,969641
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,600000,0,0,600000
3, , ,"[TRVch# 284 Dt:19/02/2018] , Billno-KNG142092017100033",1,600000,0,0,600000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,181958,29396,7884,144678
5, , ,"[TRVch# 1398 Dt:07/02/2018] , Billno-KNG14209012018-001",1,113115,25000,2090,86025
6, , ,"[TRVch# 1399 Dt:07/02/2018] , Billno-KNG14209012018-002",1,62017,0,5794,56223
7, , ,"[TRVch# 3556 Dt:19/02/2018] , Billno-KNG142092017100030",1,6826,4396,0,2430
8, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,103888,0,0,103888
9, , ,"[TRVch# 3503 Dt:19/02/2018] , Billno-KNG142092017100035",1,103888,0,0,103888
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,165002,30784,14093,120125
11, , ,"[TRVch# 1400 Dt:07/02/2018] , Billno-KNG14209012018-003",1,80391,25000,9330,46061
12, , ,"[TRVch# 1401 Dt:07/02/2018] , Billno-KNG14209012018-004",1,75023,0,4493,70530
13, , ,"[TRVch# 3557 Dt:19/02/2018] , Billno-KNG142092017100031",1,5784,5784,0,0
14, , ,"[TRVch# 5342 Dt:28/02/2018] , Billno-KNG142092017100029",1,3804,0,270,3534
15, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,950,0,0,950
16, , ,"[TRVch# 3573 Dt:19/02/2018] , Billno-KNG142092017100028",1,950,0,0,950
0,Grand Total, , ,9,512430,138094,48329,326007
1,KNG14-209-GHS LUHNA,Total, ,9,512430,138094,48329,326007
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,254178,63079,23615,167484
3, , ,"[TRVch# 2851 Dt:08/03/2018] , Billno-KNG14209022018-001",1,152573,25000,11163,116410
4, , ,"[TRVch# 2852 Dt:08/03/2018] , Billno-KNG14209022018-002",1,20344,0,1801,18543
5, , ,"[TRVch# 9285 Dt:31/03/2018] , Billno-KNG142092017100049",1,1354,0,136,1218
6, , ,"[TRVch# 9286 Dt:31/03/2018] , Billno-KNG142092017100045",1,23506,0,454,23052
7, , ,"[TRVch# 9287 Dt:31/03/2018] , Billno-KNG142092017100047",1,56401,38079,10061,8261
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,258252,75015,24714,158523
9, , ,"[TRVch# 2853 Dt:08/03/2018] , Billno-KNG14209022018-003",1,82960,25000,3513,54447
10, , ,"[TRVch# 2854 Dt:08/03/2018] , Billno-KNG14209022018-004",1,76856,0,6641,70215
11, , ,"[TRVch# 9288 Dt:31/03/2018] , Billno-KNG142092017100048",1,35445,0,1584,33861
12, , ,"[TRVch# 9289 Dt:31/03/2018] , Billno-KNG142092017100041",1,62991,50015,12976,0
0,Grand Total, , ,4,332733,50000,13184,269549
1,KNG14-209-GHS LUHNA,Total, ,4,332733,50000,13184,269549
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,172917,25000,9146,138771
3, , ,"[TRVch# 756 Dt:06/04/2018] , Billno-KNG14209032018-001",1,116167,25000,30,91137
4, , ,"[TRVch# 757 Dt:06/04/2018] , Billno-KNG14209032018-002",1,56750,0,9116,47634
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,159816,25000,4038,130778
6, , ,"[TRVch# 758 Dt:06/04/2018] , Billno-KNG14209032018-003",1,82960,25000,60,57900
7, , ,"[TRVch# 759 Dt:06/04/2018] , Billno-KNG14209032018-004",1,76856,0,3978,72878
0,Grand Total, , ,9,477740,50000,28007,399733
1,KNG14-209-GHS LUHNA,Total, ,9,477740,50000,28007,399733
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,173717,25000,13615,135102
3, , ,"[TRVch# 3855 Dt:31/05/2018] , Billno-KNG142092018100004",1,800,0,0,800
4, , ,"[TRVch# 965 Dt:05/05/2018] , Billno-KNG14209042018-003",1,56750,0,9137,47613
5, , ,"[TRVch# 966 Dt:05/05/2018] , Billno-KNG14209042018-004",1,116167,25000,4478,86689
6, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,101475,0,0,101475
7, , ,"[TRVch# 2754 Dt:18/05/2018] , Billno-KNG142092018100001",1,101475,0,0,101475
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,163653,25000,14392,124261
9, , ,"[TRVch# 3854 Dt:31/05/2018] , Billno-KNG142092018100005",1,900,0,0,900
10, , ,"[TRVch# 963 Dt:05/05/2018] , Billno-KNG14209042018-001",1,77329,0,6532,70797
11, , ,"[TRVch# 964 Dt:05/05/2018] , Billno-KNG14209042018-002",1,85424,25000,7860,52564
12, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,2,38895,0,0,38895
13, , ,"[TRVch# 2755 Dt:18/05/2018] , Billno-KNG142092018100002",1,20980,0,0,20980
14, , ,"[TRVch# 2756 Dt:18/05/2018] , Billno-KNG142092018100003",1,17915,0,0,17915
0,Grand Total, , ,6,356744,50000,34535,272209
1,KNG14-209-GHS LUHNA,Total, ,6,356744,50000,34535,272209
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,174759,25000,20143,129616
3, , ,"[TRVch# 2712 Dt:08/06/2018] , Billno-KNG14209052018-001",1,118009,25000,11006,82003
4, , ,"[TRVch# 2713 Dt:08/06/2018] , Billno-KNG14209052018-002",1,56750,0,9137,47613
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17915,0,0,17915
6, , ,"[TRVch# 2736 Dt:08/06/2018] , Billno-KNG142092018100006",1,17915,0,0,17915
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,164070,25000,14392,124678
8, , ,"[TRVch# 2714 Dt:08/06/2018] , Billno-KNG14209052018-003",1,85424,25000,7860,52564
9, , ,"[TRVch# 2715 Dt:08/06/2018] , Billno-KNG14209052018-004",1,78229,0,6532,71697
10, , ,"[TRVch# 3286 Dt:21/06/2018] , Billno-KNG142092018100007",1,417,0,0,417
0,Grand Total, , ,6,659106,50000,34755,574351
1,KNG14-209-GHS LUHNA,Total, ,6,659106,50000,34755,574351
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 613 Dt:20/07/2018] , Billno-KNG142092018100009",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,175825,25000,20242,130583
5, , ,"[TRVch# 827 Dt:06/07/2018] , Billno-KNG14209062018-001",1,118009,25000,11006,82003
6, , ,"[TRVch# 828 Dt:06/07/2018] , Billno-KNG14209062018-002",1,57816,0,9236,48580
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17915,0,0,17915
8, , ,"[TRVch# 2981 Dt:20/07/2018] , Billno-KNG142092018100008",1,17915,0,0,17915
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,165366,25000,14513,125853
10, , ,"[TRVch# 829 Dt:06/07/2018] , Billno-KNG14209062018-003",1,85424,25000,7860,52564
11, , ,"[TRVch# 830 Dt:06/07/2018] , Billno-KNG14209062018-004",1,79942,0,6653,73289
0,Grand Total, , ,5,354541,50000,31818,272723
1,KNG14-209-GHS LUHNA,Total, ,5,354541,50000,31818,272723
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,175825,25000,16231,134594
3, , ,"[TRVch# 361 Dt:06/08/2018] , Billno-KNG14209072018-001",1,118009,25000,11006,82003
4, , ,"[TRVch# 362 Dt:06/08/2018] , Billno-KNG14209072018-002",1,57816,0,5225,52591
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17915,0,0,17915
6, , ,"[TRVch# 397 Dt:06/08/2018] , Billno-KNG142092018100010",1,17915,0,0,17915
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,160801,25000,15587,120214
8, , ,"[TRVch# 363 Dt:06/08/2018] , Billno-KNG14209072018-003",1,80850,25000,7060,48790
9, , ,"[TRVch# 364 Dt:06/08/2018] , Billno-KNG14209072018-004",1,79951,0,8527,71424
