DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,183,27541829,5579911,1496988,20464930
CHM06-205-GSSS HATLI,Total, ,183,27541829,5579911,1496988,20464930
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,11,3757875,0,0,3757875
 , ,"[TRVch# 146 Dt:20/03/2018] , Billno-CHM062052017100086",1,110000,0,0,110000
 , ,"[TRVch# 417 Dt:29/04/2017] , Billno-CHM062052017100001",1,300000,0,0,300000
 , ,"[TRVch# 418 Dt:29/04/2017] , Billno-CHM062052017100002",1,100000,0,0,100000
 , ,"[TRVch# 426 Dt:30/12/2017] , Billno-CHM062052017100061",1,160000,0,0,160000
 , ,"[TRVch# 520 Dt:31/05/2017] , Billno-CHM062052017100006",1,500000,0,0,500000
 , ,"[TRVch# 525 Dt:31/05/2017] , Billno-CHM062052017100013",1,400000,0,0,400000
 , ,"[TRVch# 530 Dt:31/08/2017] , Billno-CHM062052017100028",1,823233,0,0,823233
 , ,"[TRVch# 552 Dt:31/08/2018] , Billno-CHM062052018100007",1,230000,0,0,230000
 , ,"[TRVch# 626 Dt:31/07/2017] , Billno-CHM062052017100020",1,484642,0,0,484642
 , ,"[TRVch# 660 Dt:28/04/2018] , Billno-CHM062052018100001",1,200000,0,0,200000
 , ,"[TRVch# 661 Dt:28/04/2018] , Billno-CHM062052018100002",1,450000,0,0,450000
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,2,29215,0,0,29215
 , ,"[TRVch# 54 Dt:30/12/2017] , Billno-CHM062052017100054",1,22036,0,0,22036
 , ,"[TRVch# 55 Dt:30/12/2017] , Billno-CHM062052017100058",1,7179,0,0,7179
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,47,8736633,2375893,662280,5698460
 , ,"[TRVch# 1138 Dt:31/08/2017] , Billno-CHM062052017100031",1,8161,0,784,7377
 , ,"[TRVch# 1378 Dt:29/09/2017] , Billno-CHM06205082017-001",1,279558,124000,17943,137615
 , ,"[TRVch# 1379 Dt:29/09/2017] , Billno-CHM06205082017-002",1,168120,0,14705,153415
 , ,"[TRVch# 1495 Dt:31/10/2017] , Billno-CHM06205092017-001",1,300862,124000,16952,159910
 , ,"[TRVch# 1496 Dt:31/10/2017] , Billno-CHM06205092017-002",1,172671,0,13198,159473
 , ,"[TRVch# 1533 Dt:30/11/2017] , Billno-CHM062052017100050",1,23560,0,0,23560
 , ,"[TRVch# 1539 Dt:30/11/2017] , Billno-CHM062052017100033",1,200,0,0,200
 , ,"[TRVch# 1540 Dt:30/11/2017] , Billno-CHM062052017100034",1,400,0,0,400
 , ,"[TRVch# 1541 Dt:30/11/2017] , Billno-CHM062052017100043",1,34560,34560,0,0
 , ,"[TRVch# 1542 Dt:30/11/2017] , Billno-CHM062052017100044",1,19784,0,1776,18008
 , ,"[TRVch# 1577 Dt:30/12/2017] , Billno-CHM062052017100060",1,2390,0,0,2390
 , ,"[TRVch# 1611 Dt:31/05/2017] , Billno-CHM062052017100008",1,21989,21989,0,0
 , ,"[TRVch# 1612 Dt:31/05/2017] , Billno-CHM062052017100009",1,23127,0,2202,20925
 , ,"[TRVch# 1792 Dt:20/03/2018] , Billno-CHM06205022018-001",1,320924,124000,41565,155359
 , ,"[TRVch# 1793 Dt:20/03/2018] , Billno-CHM06205022018-002",1,200414,0,24406,176008
 , ,"[TRVch# 1898 Dt:28/02/2018] , Billno-CHM062052017100067",1,20989,19774,0,1215
 , ,"[TRVch# 1899 Dt:28/02/2018] , Billno-CHM062052017100068",1,11253,0,1019,10234
 , ,"[TRVch# 1931 Dt:28/02/2018] , Billno-CHM062052017100079",1,114288,0,0,114288
 , ,"[TRVch# 1932 Dt:28/02/2018] , Billno-CHM062052017100083",1,217988,176570,36162,5256
 , ,"[TRVch# 466 Dt:10/08/2017] , Billno-CHM06205072017-001",1,275139,124000,17943,133196
 , ,"[TRVch# 467 Dt:10/08/2017] , Billno-CHM06205072017-002",1,196789,0,19688,177101
 , ,"[TRVch# 468 Dt:21/04/2017] , Billno-CHM06205032017-001",1,209980,94000,90,115890
 , ,"[TRVch# 469 Dt:21/04/2017] , Billno-CHM06205032017-002",1,228167,0,25232,202935
 , ,"[TRVch# 495 Dt:10/05/2018] , Billno-CHM06205042018-001",1,356754,145000,26207,185547
 , ,"[TRVch# 496 Dt:10/05/2018] , Billno-CHM06205042018-002",1,160974,0,11459,149515
 , ,"[TRVch# 533 Dt:08/12/2017] , Billno-CHM06205112017-001",1,307205,124000,14086,169119
 , ,"[TRVch# 534 Dt:08/12/2017] , Billno-CHM06205112017-002",1,206551,0,13904,192647
 , ,"[TRVch# 564 Dt:09/02/2018] , Billno-CHM06205012018-001",1,310946,124000,13686,173260
 , ,"[TRVch# 565 Dt:09/02/2018] , Billno-CHM06205012018-002",1,195296,0,13767,181529
 , ,"[TRVch# 570 Dt:10/01/2018] , Billno-CHM06205122017-001",1,307205,124000,13686,169519
 , ,"[TRVch# 571 Dt:10/01/2018] , Billno-CHM06205122017-002",1,192235,0,13484,178751
 , ,"[TRVch# 640 Dt:09/05/2017] , Billno-CHM06205042017-001",1,213239,94000,14090,105149
 , ,"[TRVch# 641 Dt:09/05/2017] , Billno-CHM06205042017-002",1,231041,0,27612,203429
 , ,"[TRVch# 733 Dt:20/08/2018] , Billno-CHM06205072018-001",1,321914,145000,22998,153916
 , ,"[TRVch# 734 Dt:20/08/2018] , Billno-CHM06205072018-002",1,136674,0,24521,112153
 , ,"[TRVch# 795 Dt:20/06/2018] , Billno-CHM06205052018-001",1,321914,145000,22998,153916
 , ,"[TRVch# 796 Dt:20/06/2018] , Billno-CHM06205052018-002",1,195814,0,24708,171106
 , ,"[TRVch# 861 Dt:20/07/2017] , Billno-CHM06205062017-001",1,275139,124000,17943,133196
 , ,"[TRVch# 862 Dt:20/07/2017] , Billno-CHM06205062017-002",1,232052,0,24711,207341
 , ,"[TRVch# 882 Dt:20/11/2017] , Billno-CHM06205102017-001",1,305310,124000,15452,165858
 , ,"[TRVch# 883 Dt:20/11/2017] , Billno-CHM06205102017-002",1,173351,0,13264,160087
 , ,"[TRVch# 884 Dt:28/04/2018] , Billno-CHM06205032018-001",1,320924,145000,686,175238
 , ,"[TRVch# 885 Dt:28/04/2018] , Billno-CHM06205032018-002",1,200414,0,13767,186647
 , ,"[TRVch# 894 Dt:20/07/2018] , Billno-CHM06205062018-001",1,321914,145000,22998,153916
 , ,"[TRVch# 895 Dt:20/07/2018] , Billno-CHM06205062018-002",1,154174,0,20886,133288
 , ,"[TRVch# 965 Dt:21/06/2017] , Billno-CHM06205052017-001",1,213239,94000,14090,105149
 , ,"[TRVch# 966 Dt:21/06/2017] , Billno-CHM06205052017-002",1,231041,0,27612,203429
 ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,3,9950,0,0,9950
 , ,"[TRVch# 1506 Dt:29/09/2017] , Billno-CHM062052017100038",1,692,0,0,692
 , ,"[TRVch# 1535 Dt:30/12/2017] , Billno-CHM062052017100055",1,7906,0,0,7906
 , ,"[TRVch# 3465 Dt:31/03/2018] , Billno-CHM062052017100093",1,1352,0,0,1352
 ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,8871,0,0,8871
 , ,"[TRVch# 1120 Dt:31/08/2017] , Billno-CHM062052017100025",1,8871,0,0,8871
 ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,17,301997,0,80,301917
 , ,"[TRVch# 1380 Dt:29/09/2017] , Billno-CHM06205082017-003",1,17434,0,0,17434
 , ,"[TRVch# 1497 Dt:31/10/2017] , Billno-CHM06205092017-003",1,17434,0,0,17434
 , ,"[TRVch# 1794 Dt:20/03/2018] , Billno-CHM06205022018-003",1,17851,0,0,17851
 , ,"[TRVch# 468 Dt:10/08/2017] , Billno-CHM06205072017-003",1,17434,0,0,17434
 , ,"[TRVch# 470 Dt:21/04/2017] , Billno-CHM06205032017-003",1,16534,0,0,16534
 , ,"[TRVch# 497 Dt:10/05/2018] , Billno-CHM06205042018-003",1,18751,0,0,18751
 , ,"[TRVch# 535 Dt:08/12/2017] , Billno-CHM06205112017-003",1,17434,0,80,17354
