DDO Code,DDO Name
001,001-B.D.O. JUBBAL
002,002-PRINCIPAL ITI JUBBAL
005,005-A.R.C.S. ROHRU CIRCLE JUBBAL
007,007-M O INCHARGE JUBBAL
008,008-C.D.P.O. JUBBAL
009,"009-SUB-JUDGE-CUM-JMIC,JUBBAL"
010,010-ASSTT DISTT. ATTORNEY JUBBAL
011,011-AE IPH SUB DIV I JUBBAL
012,012-AE IPH SUB DIV SARSWATI NAGAR
013,013-AE PWD SUB DIV JUBBAL
014,014-AE PWD SUB DIV SARSWATI NAGAR
086,086-DEPUTY DIRECTOR HORTICULTURE SHIMLA
200,200-BEEO JUBBAL
201,201-PR GSSS RATHAL
202,202-PR GSSS SOLANG
203,203-GSSS PANDRANOO
204,204-PR GSSS DHADI RAWAT
205,205-HM GHS JHARAG NAKRARI
206,206-PR SSS BOYS JUBBAL
207,207-HM GHS JUBBAL
208,208-GSSS SAWRA
209,209-GSSS MANDHOL
210,210-GSSS MANDAL
211,211-PR GSSS SAROT
212,212-PR GSSS BARTHATA
213,213-GSSS GILTARI
214,214-PR GOVT COLLEGE S.NAGAR SAWRA
215,215-GSSS NANDPUR
216,216-GSSS SANSOG JUBBAL
217,217-GSSS DEEM
218,218-GSSS DHAR
219,219-GSSS JHAGTAN
220,220-PRINCIPAL GSSS SARI
221,221-PRINCIPAL GSSS KUDDU
500,500-DISTRICT TREASURY OFFICER SHIMLA
501,501-DEPUTY COMMISSIONER SHIMLA
504,504-AC TO DC SHIMLA
505,505-CHIEF MEDICAL OFFICER
506,506-DISTRICT REVENUE OFFICER SHIMLA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
519,519-DISTRICT WELFARE OFFICER
525,525-DEPUTY DIRECTOR AGRICULTURE
537,537-TEHSILDAR JUBBAL
538,538-LABOUR OFFICER SHIMLA
609,"609-E.E. PWD DIVISION, JUBBAL"
718,718-IPH DIVISION JUBBAL
719,719-IPH DIVISION ROHRU
832,832-FOREST DIVISION ROHRU
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
