DDO Code,DDO Name
001,001-DIA.MGR.K.M.S.SCHEME DANGAR
002,002-PRINCIPAL (WOMEN) ITI DHARAMSHALA
003,003-ADDL.DISTT.& JUDGE- I DHARAMSHALA
004,004-D.I.G. (POLICE) DHARAMSALA
005,005-A.D.A.-CUM-P.P.(VIG.)D.SALA
006,006-REGISTRAR.HPPWD DHARAMSALA
007,007-E.E.R.D.D. DHARAMSALA.
008,008-REGIONAL TRANSPORT OFFICER DHARAMSALA
009,009-DEPUTY DIRECTOR HORTICULTURE KANGRA
010,010-ADDL DISTRICT AND SESSIONS JUDGE-II DHARAMSHALA
012,012-CIVIL JUDGE (JR DIVISION- I) DHARMSHALA
015,015-J.D.(F&S) DHARAMSALA
018,018-CIVIL JUDGE (JR DIVISION- II) DHARAMSALA
019,019-ADDITIONAL DIRECTOR HORTICULTURE KANGRA
020,020-DIVISIONAL COMMISSIONER DHARAMSALA
021,021-ASSTT.SETTLEMENT OFF. DHARAMSHALA
024,024-ZONAL MALARIA OFFICER DHARAMSHALA
025,025-ASSTT.ENGINEER DEV.DHARAMSALA
026,026-SUPDT.OF POLICE (VIG.) DHARAMSHALA
027,027-ASSTT CONTROLLER (W&M) DHARAMSHALA
028,028-S.D.O.(CIVIL) DHARAMSALA
029,029-ADDL.REG.(COOP.SOCY)DHARAMSALA
031,031-CHIEF ENG.(IPH NORTH) DHARAMSHALA
035,035-DY.DIR N/Z (T&A) DHARAMSHALA
036,036-DIVISIONAL TOWN PLANNER DHARAMSHALA
038,038-DY DIR INFORMATION & PUBLIC RELATION DHARAMSHALA
043,043-SUPDT. DISTT. JAIL DHARAMSHALA
045,045-MUSEUM OF KANGRA ART DHARAMSHALA
047,047-MED.SUPDT.ZONAL HOSPT. DHARAMSHALA
049,049-ADDL.DIR.OF AGRI N/Z DHARAMSHALA
052,052-INTEGRATED CHILD DEV SER(CELL) DHARAMSHALA
053,053-SR.MONT.SUPR.MC.GANJ DHARAMSHALA
054,054-ADDL DISTRICT AND SESSIONS JUDGE COURT-3 DHARMSHALA
055,055-RTO (FLYING SQUAD) DHARAMSALA
056,056-P.O.L.C.CUM I.T DHARAMSALA
057,057-DY DISTT ATTORNEY (FTC) DHARAMSALA
058,058-2nd IRB DHARAMSALA AT SAKOH
059,059-B.D.O. DHARAMSHALA
060,060-D.I.G.POLICE I.P.S.SAKOH
061,061-EXCISE & TAXATION OFFICER (STT) DHARAMSHALA
062,062-REGIONAL FSL DHARAMSHALA
063,063-AE PWD SUB DIV I DHARAMSHALA
064,064-AE PWD SUB DIV II DHARAMSHALA
065,065-AE PWD SUB DIV NAGROTA BAGWAN
066,066-AE PWD ELE SUB DIV I DHARAMSHALA
068,068-AE IPH SUB DIV NAGROTA BAGWAN
069,069-AE IPH SUB DIV MANI
070,070-AE IPH SUB DIV SAROTARI
071,071-AE PWD MED COLL SUB DIV TANDA
072,072-AE IPH MECH SUB DIV DHARAMSHALA
073,073-AE IPH SUB DIV DHARAMSHALA
074,074-AE PWD NH SUB DIV SHAHPUR
075,075-C.D.P.O. DHARAMSHALA
076,076-Project Director.D.L.P.I. Agency
077,077-SUB DIVISIONAL SOIL CONSERVATION OFFICER DHARAMSHALA
078,078-Tehsildar Shahpur
079,079-SPECIAL SECRETARY TO CHIEF MINISTER HP CAMP AT DHARAMSHALA
080,080-COURT OF MOBILE TRAFFIC MAGISTRATES KANGRA AND UNA
