DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,270
SML00-238-HM GHS NEHRA,Total, , , ,4,270
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,270
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,270
 , , ,18/04/2017,Total,1,105
 , , , ,"[F0202000013] HIMGRN:B17D140393, HM GHS NEHRA TUITION AND OTHER FEES -",1,105
 , , ,26/03/2018,Total,1,80
 , , , ,"[E0202000051] HIMGRN:B18C143289, HMGHSNEHRA TUITION AND OTHER FEES -",1,80
 , , ,10/04/2018,Total,1,80
 , , , ,"[F0202000012] HIMGRN:B18D123373, HM GHS NEHRA TUITION AND OTHER FEES -SLC FEE",1,80
 , , ,03/07/2018,Total,1,5
 , , , ,"[I0202000007] HIMGRN:B18F134360, HMGHS NEHRA TUITION AND OTHER FEES -",1,5
