DDO Code,DDO Name
001,001-PRINCIPAL ITI (PH) SUNDERNAGAR
002,002-S.D.O.(CIVIL) SUNDERNAGAR
003,003-BLOCK MEDICAL OFFICER ROHANDA
004,004-BLOCK DEV.OFFICER SUNDERNAGAR
007,007-ASSTT.SOIL SURVEY OFFICER SUNDERNAGAR
008,008-SOIL TESTING OFFICER SUNDERNAGAR
009,009-PRI.FARM TRAINING CENTER SUNDERNAGAR
010,010-S.E.(I&PH)CIRCLE SUNDERNAGAR
011,"011-ANALYTICAL CHEMIST,SUNDERNAGAR"
012,012-C.W.PROGRAMME OFFICER SUNDERNAGAR
013,013-CIVIL JUDGE (JR DIVISION-I) SUNDERNAGAR
015,015-PRESIDENT M.C.SUNDERNAGAR
017,017-ASSTT DISTT. ATTORNEY SUNDERNAGAR
018,018-ASSTT ENG.(DEV.) SUNDERNAGAR
027,027-ASSTT. CONTROLER WT.&MEASURES
036,036-SENIOR MEDICAL OFFICER SUNDERNAGAR
037,037-SUB.DIV.AYURVEDIC CHAKITSA ADI SUNDERNAGAR
038,038-CIVIL JUDGE (JR DIVISION-II) SUNDERNAGAR
039,039-AE PWD SUB DIV SUKET
040,040-AE IPH SUB DIV SUNDERNAGAR
041,041-AE IPH SUB DIV KANAID
042,042-AE PWD PROJECT SUB DIV DHANOUTA
043,043-AE PWD ELE SUB DIV SUNDERNAGAR
044,044-AE IPH BVMIP LB SUB DIV SUNDERNAGAR
045,045-ASSISTANT ENGINEER SUB DIV HPPWD DEHAR
046,046-PLANNING OFFICERTCP SUNDERNAGAR
051,"051-Dy. Director, Horticulture Mandi"
200,200-DIRECTOR TEC.EDU.SUNDERNAGAR
201,201-PR POL.TEC.SUNDERNAGAR
202,202-GSSS (B) SUNDERNAGAR
203,203-GSSS (GIRLS) SUNDERNAGAR
204,204-PR GSSS SLAPPER
205,205-PR GSSS MAHADEV
206,206-GSSS BATWARA
207,207-PR SANSKRIT COLLEGE SNR
208,208-HM GHS KAPAHI
209,209-PR SSS KANAID
210,210-PR SSS DEHAR
211,211-GSSS TALELI
213,213-BEEO SUNDERNAGAR
214,214-BEEO JAI DEVI
215,215-GSSS JAI DEVI
216,216-PR GSSS JAROL
217,217-PR MLSM COLLEGE SUNDERNAGAR
218,218-GSSS ROHANDA
219,219-HM GHS MALOH
220,220-PR SSS SALWANA
221,221-PR SSS CHAH-KA-DORA
222,222-PR SSS PHANGWAS
223,223-HM GHS KALAHOD
224,224-PR SSS DHWAL
225,225-GHS SEHLI
227,227-GHS CHAMBI
228,228-GSSS SAWAL
229,229-PR G.ENG.COLLEGE SUNDERNAGAR MANDI
230,230-GHS Kamand
231,231-HM GHS BARI
232,232-PR SSS GHIRI
233,233-HM GHS ALSU
234,234-PRINCIPAL GSSS BARTO
235,235-PRINCIPAL ITI DEHAR
236,"236-PRINCIPAL GOVT. ENGINEERING COLLEGE, KOTLA(JEORI)"
237,237-PRINCIPAL GOVT. POLYTECHNIC COLLEGE UDAIPUR DISTT. LAHAUL SPITI
238,238-PRINCIPAL SOA ITI SUNDERNAGAR
239,239-PR GOVT DEGREE COLLEGE DEHAR
500,500-DISTRICT TREASURY OFFICER MANDI
501,501-DEPUTY COMMISSIONER MANDI
502,502-ADDL.DEPUTY COMMISSIONER
503,503-ADDL.DEPUTY MAGISTRATE
504,504-AC TO DC MANDI
505,505-CHIEF MEDICAL OFFICER
506,506-DISTRICT REVENUE OFFICER MANDI
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
512,512-DY. DIR.ELE EDUCATION MANDI
515,515-ASSTT.REGISTRAR COOP. SOC. MANDI
518,518-TEHSILDAR ELECTION MANDI
519,519-DISTT WELFARE OFFICER MANDI
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISTT.FOOD & SUPPLY CONTROLLER MANDI
534,534-MINING OFFICER MANDI
537,537-TEHSILDAR SUNDERNAGAR
538,538-LABOUR OFFICER MANDI
601,601-EE HPPWD DIVISION II MANDI
603,"603-E.E. PWD DIVISION, SUNDERNAGAR"
608,608-EE HPPWD DIV ROHRU
611,611-E.E. H.P.P.W.D DIVISION ARKI
613,613-E.E. H.P.P.W.D DIV SOLAN
614,614-E.E. PWD DIV KASAULI
620,620-EE HPPWD DIVISION DHARAMSHALA
634,634-EE HPPWD DIVISION HAMIRPUR
635,635-E.E. HPPWD DIVISION UNA
640,640-E.E. H.P.P.W.D DIVISION FATEHPUR
641,641-EE HPPWD DIVISION DEHRA GOPIPUR
643,643-E.E. HPPWD DIVISION-I BILASPUR
644,644-EE HPPWD DIVISION-II BILASPUR
645,645-E.E. H.P.P.W.D DIVISION GHUMARWIN
646,"646-E.E. PWD ELECT.DIV.,MANDI"
647,647-EE HPPWD DIV RAMPUR
648,648-E.E. H.P.P.W.D DIVISION KUMARSAIN
649,649-E.E. H.P.P.W.D DIVISION OUTER SERAJ NIRMAND
657,657-E.E.P.W.D.RAJGARH
658,658-E.E.P.W.D.SANGRAH
659,659-E.E.P.W.D.SHILLAI
662,662-E.E. PWD MECH.DIVISION KULLU
663,663-E.E. HPPWD DIV SERAJ AT JHANJELI
679,679-A.E. HPPWD PIU SUB DIVISION SLAPPER AT KANGU
686,686-E.E. HPPWD JAISINGHPUR
695,695-E.E. H.P.P.W.D DIVISION MEDICAL COLLEGE TANDA
700,700-IPH DIVISION SUNDERNAGAR
738,738-E.E IPH DIVISION HAMIRPUR
773,773-EE IPH DIVISION NAGROTA BAGWAN
816,816-FOREST DIVISION SUKET(SUNDERNAGAR)
864,864-D.F.O. WILD LIFE KULLU
899,899-DFO RESEARCH SUNDER NAGAR
902,"902-DFO(TRG) SUNDER NAGAR,MANDI"
916,916-DFO WORKING PLAN DIV. KARSOG
926,926-DFO NTFP SUNDER NAGAR
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
