,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,519740,113025,6695,400020
1,SML09-215-GSSS NANDPUR,Total, ,3,519740,113025,6695,400020
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,80000,0,0,80000
3, , ,"[TRVch# 928 Dt:29/04/2017] , Billno-SML092152017100001",1,80000,0,0,80000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,122395,52000,45,70350
5, , ,"[TRVch# 1100 Dt:29/04/2017] , Billno-SML09215032017-001",1,122395,52000,45,70350
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,317345,61025,6650,249670
7, , ,"[TRVch# 1101 Dt:29/04/2017] , Billno-SML09215032017-002",1,317345,61025,6650,249670
0,Grand Total, , ,6,503608,151251,21373,330984
1,SML09-215-GSSS NANDPUR,Total, ,6,503608,151251,21373,330984
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,135324,62090,3045,70189
3, , ,"[TRVch# 1630 Dt:31/05/2017] , Billno-SML09215042017-001",1,125234,52000,3045,70189
4, , ,"[TRVch# 1703 Dt:31/05/2017] , Billno-SML092152017100003",1,10090,10090,0,0
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,354772,89161,18328,247283
6, , ,"[TRVch# 1631 Dt:31/05/2017] , Billno-SML09215042017-002",1,326528,67025,17719,241784
7, , ,"[TRVch# 1702 Dt:31/05/2017] , Billno-SML092152017100002",1,28244,22136,609,5499
8, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,11912,0,0,11912
9, , ,"[TRVch# 1867 Dt:31/05/2017] , Billno-SML092152017100005",1,11912,0,0,11912
10, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,1600,0,0,1600
11, , ,"[TRVch# 1856 Dt:31/05/2017] , Billno-SML092152017100006",1,1600,0,0,1600
0,Grand Total, , ,3,484881,119025,20764,345092
1,SML09-215-GSSS NANDPUR,Total, ,3,484881,119025,20764,345092
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,50000,0,0,50000
3, , ,"[TRVch# 750 Dt:30/06/2017] , Billno-SML092152017100008",1,50000,0,0,50000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,108353,52000,3045,53308
5, , ,"[TRVch# 2336 Dt:30/06/2017] , Billno-SML09215052017-001",1,108353,52000,3045,53308
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,326528,67025,17719,241784
7, , ,"[TRVch# 2337 Dt:30/06/2017] , Billno-SML09215052017-002",1,326528,67025,17719,241784
0,Grand Total, , ,4,684881,119025,20764,545092
1,SML09-215-GSSS NANDPUR,Total, ,4,684881,119025,20764,545092
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,250000,0,0,250000
3, , ,"[TRVch# 760 Dt:31/07/2017] , Billno-SML092152017100009",1,50000,0,0,50000
4, , ,"[TRVch# 776 Dt:31/07/2017] , Billno-SML092152017100011",1,200000,0,0,200000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,108353,52000,3045,53308
6, , ,"[TRVch# 1588 Dt:31/07/2017] , Billno-SML09215062017-001",1,108353,52000,3045,53308
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,326528,67025,17719,241784
8, , ,"[TRVch# 1589 Dt:31/07/2017] , Billno-SML09215062017-002",1,326528,67025,17719,241784
0,Grand Total, , ,3,442444,119025,20764,302655
1,SML09-215-GSSS NANDPUR,Total, ,3,442444,119025,20764,302655
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,108353,52000,3045,53308
3, , ,"[TRVch# 502 Dt:05/08/2017] , Billno-SML09215072017-001",1,108353,52000,3045,53308
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,329089,67025,17719,244345
5, , ,"[TRVch# 503 Dt:05/08/2017] , Billno-SML09215072017-002",1,329089,67025,17719,244345
6, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,5002,0,0,5002
7, , ,"[TRVch# 2078 Dt:31/08/2017] , Billno-SML092152017100019",1,5002,0,0,5002
0,Grand Total, , ,2,381337,79025,16284,286028
1,SML09-215-GSSS NANDPUR,Total, ,2,381337,79025,16284,286028
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,47447,12000,15,35432
