,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1832551,466000,30724,1335827
1,SOL02-210-GSSS PARWANOO,Total, ,6,1832551,466000,30724,1335827
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,270000,0,0,270000
3, , ,"[TRVch# 218 Dt:20/04/2017] , Billno-SOL022102017100001",1,270000,0,0,270000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,282614,84000,8089,190525
5, , ,"[TRVch# 748 Dt:10/04/2017] , Billno-SOL02210032017-001",1,167278,84000,90,83188
6, , ,"[TRVch# 749 Dt:10/04/2017] , Billno-SOL02210032017-002",1,115336,0,7999,107337
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1279937,382000,22635,875302
8, , ,"[TRVch# 750 Dt:10/04/2017] , Billno-SOL02210032017-003",1,75228,42000,60,33168
9, , ,"[TRVch# 751 Dt:10/04/2017] , Billno-SOL02210032017-004",1,907943,340000,2811,565132
10, , ,"[TRVch# 752 Dt:10/04/2017] , Billno-SOL02210032017-005",1,296766,0,19764,277002
0,Grand Total, , ,27,1879728,603422,119826,1156480
1,SOL02-210-GSSS PARWANOO,Total, ,27,1879728,603422,119826,1156480
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,382490,96611,29212,256667
3, , ,"[TRVch# 2184 Dt:31/05/2017] , Billno-SOL022102017100015",1,17929,12611,0,5318
4, , ,"[TRVch# 2185 Dt:31/05/2017] , Billno-SOL022102017100017",1,3753,0,378,3375
5, , ,"[TRVch# 604 Dt:09/05/2017] , Billno-SOL02210042017-001",1,169407,84000,8845,76562
6, , ,"[TRVch# 605 Dt:09/05/2017] , Billno-SOL02210042017-002",1,156999,0,16665,140334
7, , ,"[TRVch# 691 Dt:09/05/2017] , Billno-SOL022102017100003",1,34402,0,3324,31078
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1438688,506811,90614,841263
9, , ,"[TRVch# 2183 Dt:31/05/2017] , Billno-SOL022102017100013",1,109811,109811,0,0
10, , ,"[TRVch# 606 Dt:09/05/2017] , Billno-SOL02210042017-003",1,78441,42000,6240,30201
11, , ,"[TRVch# 607 Dt:09/05/2017] , Billno-SOL02210042017-004",1,975439,355000,64744,555695
12, , ,"[TRVch# 608 Dt:09/05/2017] , Billno-SOL02210042017-005",1,274997,0,19630,255367
13, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,712,0,0,712
14, , ,"[TRVch# 2193 Dt:31/05/2017] , Billno-SOL022102017100037",1,466,0,0,466
15, , ,"[TRVch# 2194 Dt:31/05/2017] , Billno-SOL022102017100039",1,246,0,0,246
16, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,7,17389,0,0,17389
17, , ,"[TRVch# 2186 Dt:31/05/2017] , Billno-SOL022102017100025",1,4023,0,0,4023
18, , ,"[TRVch# 2187 Dt:31/05/2017] , Billno-SOL022102017100027",1,4127,0,0,4127
19, , ,"[TRVch# 2188 Dt:31/05/2017] , Billno-SOL022102017100028",1,2142,0,0,2142
20, , ,"[TRVch# 2189 Dt:31/05/2017] , Billno-SOL022102017100029",1,273,0,0,273
21, , ,"[TRVch# 2190 Dt:31/05/2017] , Billno-SOL022102017100030",1,3777,0,0,3777
22, , ,"[TRVch# 2191 Dt:31/05/2017] , Billno-SOL022102017100031",1,2655,0,0,2655
23, , ,"[TRVch# 2192 Dt:31/05/2017] , Billno-SOL022102017100033",1,392,0,0,392
24, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,9,40449,0,0,40449
25, , ,"[TRVch# 296 Dt:31/05/2017] , Billno-SOL022102017100010",1,1392,0,0,1392
26, , ,"[TRVch# 297 Dt:31/05/2017] , Billno-SOL022102017100018",1,5399,0,0,5399
27, , ,"[TRVch# 298 Dt:31/05/2017] , Billno-SOL022102017100019",1,2100,0,0,2100
28, , ,"[TRVch# 299 Dt:31/05/2017] , Billno-SOL022102017100020",1,1743,0,0,1743
29, , ,"[TRVch# 300 Dt:31/05/2017] , Billno-SOL022102017100021",1,2982,0,0,2982
30, , ,"[TRVch# 301 Dt:31/05/2017] , Billno-SOL022102017100022",1,4642,0,0,4642
31, , ,"[TRVch# 302 Dt:31/05/2017] , Billno-SOL022102017100023",1,3620,0,0,3620
32, , ,"[TRVch# 303 Dt:31/05/2017] , Billno-SOL022102017100024",1,15000,0,0,15000
33, , ,"[TRVch# 304 Dt:31/05/2017] , Billno-SOL022102017100026",1,3571,0,0,3571
0,Grand Total, , ,16,1720897,440000,100106,1180791
1,SOL02-210-GSSS PARWANOO,Total, ,16,1720897,440000,100106,1180791
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,320448,42000,24536,253912
3, , ,"[TRVch# 1249 Dt:22/06/2017] , Billno-SOL022102017100048",1,16676,0,1397,15279
4, , ,"[TRVch# 532 Dt:08/06/2017] , Billno-SOL02210052017-001",1,112371,42000,4180,66191
5, , ,"[TRVch# 533 Dt:08/06/2017] , Billno-SOL02210052017-002",1,191401,0,18959,172442
6, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,660,0,0,660
7, , ,"[TRVch# 1251 Dt:22/06/2017] , Billno-SOL022102017100054",1,660,0,0,660
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1369149,398000,75570,895579
9, , ,"[TRVch# 1248 Dt:22/06/2017] , Billno-SOL022102017100047",1,26225,0,1979,24246
10, , ,"[TRVch# 534 Dt:08/06/2017] , Billno-SOL02210052017-003",1,88708,25000,4240,59468
11, , ,"[TRVch# 535 Dt:08/06/2017] , Billno-SOL02210052017-004",1,979269,373000,49721,556548
12, , ,"[TRVch# 536 Dt:08/06/2017] , Billno-SOL02210052017-005",1,274947,0,19630,255317
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,5995,0,0,5995
14, , ,"[TRVch# 562 Dt:08/06/2017] , Billno-SOL022102017100011",1,5361,0,0,5361
15, , ,"[TRVch# 563 Dt:08/06/2017] , Billno-SOL022102017100012",1,634,0,0,634
16, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,740,0,0,740
17, , ,"[TRVch# 1250 Dt:22/06/2017] , Billno-SOL022102017100046",1,740,0,0,740
18, ,19-2235-60-800-73-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,5,23905,0,0,23905
19, , ,"[TRVch# 181 Dt:22/06/2017] , Billno-SOL022102017100049",1,1704,0,0,1704
20, , ,"[TRVch# 182 Dt:22/06/2017] , Billno-SOL022102017100050",1,9315,0,0,9315
21, , ,"[TRVch# 183 Dt:22/06/2017] , Billno-SOL022102017100051",1,3318,0,0,3318
22, , ,"[TRVch# 184 Dt:22/06/2017] , Billno-SOL022102017100052",1,4878,0,0,4878
23, , ,"[TRVch# 185 Dt:22/06/2017] , Billno-SOL022102017100053",1,4690,0,0,4690
0,Grand Total, , ,7,1907014,440000,105479,1361535
1,SOL02-210-GSSS PARWANOO,Total, ,7,1907014,440000,105479,1361535
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,266000,0,0,266000
3, , ,"[TRVch# 434 Dt:31/07/2017] , Billno-SOL022102017100055",1,266000,0,0,266000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,370781,62000,28571,280210
5, , ,"[TRVch# 1238 Dt:31/07/2017] , Billno-SOL022102017100059",1,63907,20000,2090,41817
6, , ,"[TRVch# 472 Dt:10/07/2017] , Billno-SOL02210062017-001",1,113992,42000,4180,67812
7, , ,"[TRVch# 473 Dt:10/07/2017] , Billno-SOL02210062017-002",1,192882,0,22301,170581
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1270233,378000,76908,815325
9, , ,"[TRVch# 474 Dt:10/07/2017] , Billno-SOL02210062017-003",1,88708,25000,4240,59468
10, , ,"[TRVch# 475 Dt:10/07/2017] , Billno-SOL02210062017-004",1,940830,353000,48862,538968
