DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,256685
KNG06-519-DISTRICT WELFARE OFFICER,Total, , , ,3,256685
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,3,256685
 , ,0235-01-800-03-RECEIPTS FROM SCHEMES OF WELFARE DEPTT.,Total, ,2,124507
 , , ,31/10/2017,Total,1,75010
 , , , ,"[L0235000001] HIMGRN:B17J132892, TEHSIL WELFARE OFFICER RECEIPTS FROM SCHEMES OF WELFARE DEPTT -INTERST Amount",1,75010
 , , ,28/02/2018,Total,1,49497
 , , , ,"[D0235000002] HIMGRN:B18B131545, TEHSIL WELFARE OFFICER RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Interst Amont",1,49497
 , ,0235-60-800-01-MISC.RECEIPT ON A/C OF UNSPENT BALANCE,Total, ,1,132178
 , , ,31/08/2017,Total,1,132178
 , , , ,"[J0235000001] HIMGRN:B17H124954, TWO FATEHPUR MISC.RECEIPT ON A/C OF UNSPENT BALANCE -int",1,132178
