DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,14,109319,0,0,109319
UNA00-063-SENIOR HYDROLOGIST IPH GWO UNA,Total, ,14,109319,0,0,109319
 ,13-2702-80-001-07-S00N-V-N-02-WAGES,Total,14,109319,0,0,109319
 , ,"[TRVch# 149 Dt:31/03/2018] , Billno-UNA000632017000011",1,6300,0,0,6300
 , ,"[TRVch# 19 Dt:04/07/2017] , Billno-UNA000632017000003",1,7560,0,0,7560
 , ,"[TRVch# 20 Dt:05/05/2017] , Billno-UNA000632017000001",1,6776,0,0,6776
 , ,"[TRVch# 23 Dt:04/07/2018] , Billno-UNA000632018000003",1,8010,0,0,8010
 , ,"[TRVch# 24 Dt:03/01/2018] , Billno-UNA000632017000013",1,6048,0,0,6048
 , ,"[TRVch# 29 Dt:06/02/2018] , Billno-UNA000632017000009",1,6552,0,0,6552
 , ,"[TRVch# 29 Dt:10/10/2017] , Billno-UNA000632017000005",1,6804,0,0,6804
 , ,"[TRVch# 33 Dt:20/09/2017] , Billno-UNA000632017000004",1,15624,0,0,15624
 , ,"[TRVch# 34 Dt:10/11/2017] , Billno-UNA000632017000006",1,7812,0,0,7812
 , ,"[TRVch# 35 Dt:05/12/2017] , Billno-UNA000632017000007",1,7434,0,0,7434
 , ,"[TRVch# 41 Dt:09/05/2018] , Billno-UNA000632018000001",1,8010,0,0,8010
 , ,"[TRVch# 54 Dt:07/06/2017] , Billno-UNA000632017000002",1,7308,0,0,7308
 , ,"[TRVch# 57 Dt:14/03/2018] , Billno-UNA000632017000010",1,6804,0,0,6804
 , ,"[TRVch# 83 Dt:14/06/2018] , Billno-UNA000632018000002",1,8277,0,0,8277
