DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,34,2693057,208474,257186,2227397
KNG11-217-PRINCIPAL GOVT DEGREE COLLEGE JANDAUR,Total, ,34,2693057,208474,257186,2227397
 ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,27,2065187,208474,257186,1599527
 , ,"[TRVch# 1720 Dt:09/04/2018] , Billno-KNG11217032018-001",1,55664,0,9611,46053
 , ,"[TRVch# 1721 Dt:09/04/2018] , Billno-KNG11217032018-002",1,76595,0,20,76575
 , ,"[TRVch# 1923 Dt:06/12/2017] , Billno-KNG11217112017-001",1,219315,50000,49826,119489
 , ,"[TRVch# 1924 Dt:06/12/2017] , Billno-KNG11217112017-002",1,73867,0,420,73447
 , ,"[TRVch# 206 Dt:05/07/2018] , Billno-KNG11217062018-001",1,77082,0,9475,67607
 , ,"[TRVch# 213 Dt:06/08/2018] , Billno-KNG11217072018-001",1,60378,0,7107,53271
 , ,"[TRVch# 2247 Dt:07/11/2017] , Billno-KNG11217102017-001",1,214504,50000,40156,124348
 , ,"[TRVch# 2248 Dt:07/11/2017] , Billno-KNG11217102017-002",1,73867,0,20,73847
 , ,"[TRVch# 2270 Dt:07/11/2017] , Billno-KNG112172017100006",1,20166,18438,172,1556
 , ,"[TRVch# 2352 Dt:08/06/2018] , Billno-KNG11217052018-001",1,77082,0,9475,67607
 , ,"[TRVch# 2428 Dt:09/01/2018] , Billno-KNG11217122017-001",1,219315,50000,49666,119649
 , ,"[TRVch# 2429 Dt:09/01/2018] , Billno-KNG11217122017-002",1,73867,0,20,73847
 , ,"[TRVch# 2444 Dt:09/01/2018] , Billno-KNG112172017100008",1,4842,0,0,4842
 , ,"[TRVch# 2479 Dt:07/02/2018] , Billno-KNG11217012018-001",1,53936,0,11611,42325
 , ,"[TRVch# 2480 Dt:07/02/2018] , Billno-KNG11217012018-002",1,74611,0,20,74591
 , ,"[TRVch# 2507 Dt:08/03/2018] , Billno-KNG11217022018-001",1,76595,0,20,76575
 , ,"[TRVch# 2508 Dt:08/03/2018] , Billno-KNG11217022018-002",1,55664,0,25582,30082
 , ,"[TRVch# 2663 Dt:10/10/2017] , Billno-KNG112172017100004",1,214504,0,0,214504
 , ,"[TRVch# 2664 Dt:10/10/2017] , Billno-KNG112172017100005",1,9323,0,0,9323
 , ,"[TRVch# 3771 Dt:19/02/2018] , Billno-KNG112172017100012",1,2286,0,0,2286
 , ,"[TRVch# 3772 Dt:19/02/2018] , Billno-KNG112172017100013",1,3888,0,390,3498
 , ,"[TRVch# 3780 Dt:29/09/2017] , Billno-KNG112172017100003",1,13835,0,0,13835
 , ,"[TRVch# 3781 Dt:29/09/2017] , Billno-KNG112172017100002",1,53288,0,36,53252
 , ,"[TRVch# 3782 Dt:29/09/2017] , Billno-KNG112172017100001",1,161216,40036,34084,87096
 , ,"[TRVch# 5268 Dt:22/03/2018] , Billno-KNG112172017100016",1,14330,0,0,14330
 , ,"[TRVch# 5270 Dt:22/03/2018] , Billno-KNG112172017100015",1,8085,0,0,8085
 , ,"[TRVch# 818 Dt:05/05/2018] , Billno-KNG11217042018-001",1,77082,0,9475,67607
 ,08-2202-03-103-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1112,0,0,1112
 , ,"[TRVch# 3024 Dt:21/11/2017] , Billno-KNG112172017100007",1,1112,0,0,1112
 ,08-2202-03-103-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,2788,0,0,2788
 , ,"[TRVch# 3890 Dt:31/05/2018] , Billno-KNG112172018100003",1,1639,0,0,1639
 , ,"[TRVch# 3891 Dt:31/05/2018] , Billno-KNG112172018100001",1,700,0,0,700
 , ,"[TRVch# 3892 Dt:31/05/2018] , Billno-KNG112172018100005",1,449,0,0,449
 ,08-2202-03-103-01-S00N-V-P-05-OFFICE EXPENSES,Total,2,338895,0,0,338895
 , ,"[TRVch# 2443 Dt:09/01/2018] , Billno-KNG112172017100009",1,335895,0,0,335895
 , ,"[TRVch# 3028 Dt:19/01/2018] , Billno-KNG112172017100011",1,3000,0,0,3000
 ,08-2202-03-103-01-S00N-V-P-33-MATERIAL AND SUPPLY,Total,1,285075,0,0,285075
 , ,"[TRVch# 2442 Dt:09/01/2018] , Billno-KNG112172017100010",1,285075,0,0,285075
