DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,16,152764
"SML08-647-E.E. PWD DIVISION,RAMPUR",Total, , , ,16,152764
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,16,152764
 , ,8782-00-102-00- ,Total, ,16,152764
 , , ,31/05/2017,Total,1,2000
 , , , ,[G8782000003] AE (B&R) S/D NANKHARI MISC RECEIPT,1,2000
 , , ,30/06/2017,Total,5,32010
 , , , ,[H8782000001] A.E.(B&R) S/D. NANKHARI MISC RECEIT,1,10360
 , , , ,[H8782000002] A.E. (B&R) S/D NANKHARI MISC RECEIPT,1,2000
 , , , ,[H8782000003] A.E.(B&R) S/D NANKHARI MISC RECEIPT,1,11800
 , , , ,[H8782000004] A.E. (B&R) S/D NANKHARI MISC RECEIPT,1,3650
 , , , ,[H8782000006] A.E. (B&R) S/D NANKHARI MISC RECEIPT,1,4200
 , , ,31/07/2017,Total,1,5124
 , , , ,[I8782000002] A.E.H.P.P.W.D.( B&R) S/D NANKHARI MISC RECEIPT,1,5124
 , , ,29/09/2017,Total,2,32066
 , , , ,[K8782000001] A.E.(B&R) SUB DIV.NANKHARI MISC RECEIPT,1,12116
 , , , ,[K8782000003] A.E. HPPWD.(B&R.) S/D NANKHARI MISC RECEIPT,1,19950
 , , ,31/10/2017,Total,1,21000
 , , , ,[L8782000002] A.E.H.P.P.W.D.B&R S/D NANKHARI MISC RECEIPT,1,21000
 , , ,30/12/2017,Total,2,20098
 , , , ,[N8782000001] A.E.H.P.P.W.D.S/D NANKHARI MISC RECEIPT,1,10648
 , , , ,[N8782000003] A.E.H.P.P.W.D S/D NANKHARI MISC RECEIPT,1,9450
 , , ,30/01/2018,Total,1,1452
 , , , ,[C8782000002] A.E.H.P.P.W.D.S/D.NANKHARI MISC RECEIPT,1,1452
 , , ,31/03/2018,Total,1,6996
 , , , ,[E8782000002] A.E.(B&R) S/D. NANKHARI MISC RECEIPT,1,6996
 , , ,29/05/2018,Total,2,12902
 , , , ,[G8782000001] A.E.(B&R)S/D NANKHARI MISC RECEIPT,1,10802
 , , , ,[G8782000004] A.E.HPPWD. (B&R) S/D NANKHARI MISC RECEIPT,1,2100
 , , ,30/06/2018,Total,1,16116
 , , , ,[H8782000002] AE.(B&R) S/D NANKHARI MISC RECEIPT,1,16116
 , , ,31/07/2018,Total,1,3000
 , , , ,[I8782000002] A.E.HPPWD. S/D NANKHARI MISC RECEIPT,1,3000
