,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,11,1982809,363700,33556,1585553
1,MDI04-200-GSSS  NIHARI,Total, ,11,1982809,363700,33556,1585553
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,430000,0,0,430000
3, , ,"[TRVch# 1008 Dt:29/04/2017] , Billno-MDI042002017100001",1,80000,0,0,80000
4, , ,"[TRVch# 1009 Dt:29/04/2017] , Billno-MDI042002017100002",1,200000,0,0,200000
5, , ,"[TRVch# 1010 Dt:29/04/2017] , Billno-MDI042002017100005",1,150000,0,0,150000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,601634,82000,13385,506249
7, , ,"[TRVch# 568 Dt:07/04/2017] , Billno-MDI04200032017-001",1,208301,82000,630,125671
8, , ,"[TRVch# 569 Dt:07/04/2017] , Billno-MDI04200032017-002",1,102585,0,12755,89830
9, , ,"[TRVch# 570 Dt:07/04/2017] , Billno-MDI04200032017-003",1,290748,0,0,290748
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,951175,281700,20171,649304
11, , ,"[TRVch# 571 Dt:07/04/2017] , Billno-MDI04200032017-004",1,81735,30000,120,51615
12, , ,"[TRVch# 572 Dt:07/04/2017] , Billno-MDI04200032017-005",1,219360,95000,180,124180
13, , ,"[TRVch# 573 Dt:07/04/2017] , Billno-MDI04200032017-006",1,361571,156700,315,204556
14, , ,"[TRVch# 574 Dt:07/04/2017] , Billno-MDI04200032017-007",1,168577,0,19556,149021
15, , ,"[TRVch# 575 Dt:07/04/2017] , Billno-MDI04200032017-008",1,119932,0,0,119932
0,Grand Total, , ,34,1924411,486726,96303,1341382
1,MDI04-200-GSSS  NIHARI,Total, ,34,1924411,486726,96303,1341382
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,7,684830,112700,25160,546970
3, , ,"[TRVch# 4658 Dt:31/05/2017] , Billno-MDI042002017100025",1,6532,0,0,6532
4, , ,"[TRVch# 4659 Dt:31/05/2017] , Billno-MDI042002017100026",1,7027,0,5,7022
