DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,53,8119468
BLP01-525-DEPUTY DIRECTOR AGRICULTURE   ,Total, , , ,53,8119468
 ,0401-CROP HUSBANDRY,Total, , ,6,1410
 , ,0401-00-103-01-RECEIPTS FROM SALE OF WHEAT SEEDS ETC.,Total, ,2,100
 , , ,28/02/2018,Total,1,50
 , , , ,"[D0401000001] HIMGRN:B18B128342, TUNIYAL ASSOCIATE RECEIPTS FROM SALE OF WHEAT SEEDS ETC -",1,50
 , , ,26/06/2018,Total,1,50
 , , , ,"[H0401000002] HIMGRN:B18F125201, BALVIR SINGH RECEIPTS FROM SALE OF WHEAT SEEDS ETC -",1,50
 , ,0401-00-800-01-AGRICULTURE - RECEIPTS FROM AUCTION,Total, ,1,50
 , , ,30/01/2018,Total,1,50
 , , , ,"[C0401000001] HIMGRN:B18A129965, PARDEEP CHAND MISCELLANEOUS RECEIPTS AGRICULTURE - RECEIPTS FROM AUCTION -seed ppm fee.",1,50
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,4,1260
 , , ,30/01/2018,Total,1,350
 , , , ,"[C0401000001] HIMGRN:B18A129965, PARDEEP CHAND MISCELLANEOUS RECEIPTS AGRICULTURE - RECEIPTS FROM AUCTION -seed ppm fee.",1,350
 , , ,29/05/2018,Total,1,50
 , , , ,"[G0401000001] HIMGRN:b18e150312, DARSHAN THAKUR MISCELLANEOUS RECEIPTS -",1,50
 , , ,26/06/2018,Total,1,360
 , , , ,"[H0401000001] HIMGRN:B18F125169, BALBIR SINGH S/O GAIN CHAND MISCELLANEOUS RECEIPTS -",1,360
 , , ,24/07/2018,Total,1,500
 , , , ,"[I0401000001] HIMGRN:B18G120245, THE SECRTARY NAKRANA MISCELLANEOUS RECEIPTS -",1,500
 ,4401-CAPITAL OUTLAY ON CROP HUSBANDRY,Total, , ,47,8118058
 , ,4401-00-901-01-PURCHASE OF IMPROVED SEEDS,Total, ,44,7712893
 , , ,23/05/2017,Total,1,10875
 , , , ,"[G4401000001] HIMGRN:b17e111756, ADO SWARGHAT PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,10875
 , , ,31/05/2017,Total,4,492230
 , , , ,"[G4401000002] HIMGRN:B17E142191, ADO SWARGHAT PURCHASE OF IMPROVED SEEDS -",1,149100
 , , , ,"[G4401000003] HIMGRN:B17E144336, ADO SWARGHAT PURCHASE OF IMPROVED SEEDS -",1,132330
 , , , ,"[G4401000004] HIMGRN:B17E147618, ADO SWARGHAT PURCHASE OF IMPROVED SEEDS -",1,99200
 , , , ,"[G4401000005] HIMGRN:b17e152299, ADO SWARGHAT PURCHASE OF IMPROVED SEEDS -",1,111600
 , , ,19/06/2017,Total,6,1002650
 , , , ,"[H4401000001] HIMGRN:B17F100868, ADO SWARGHAT PURCHASE OF IMPROVED SEEDS -",1,110000
