DDO Code,DDO Name
001,001-BLOCK MEDICAL OFFICER PADHAR
002,002-SUB POST MASTER PADHAR
003,003-C.D.P.O. PADHAR
004,004-B.D.O. DRANG
008,008-E.O. PANCHYAT SAMITI 
009,009-SUB DIV OFFICER(CIVIL) PADHAR
010,010-AE PWD NH SUB DIV DRUNG
011,011-AE IPH SUB DIV PADHAR
013,013-AE PWD SUB DIV PADHAR
014,014-AE IPH SUB DIV KATOLA
015,015-A.E. H.P.P.W.D SUB DIV JHATINGRI
051,051-DEPUTY DIRECTOR HORTICULTURE MANDI
200,200-BEEO DRANG II PADHAR
201,201-GSSS NARLA AT PADHAR
202,202-PR GSSS KUFRI
203,203-GSSS BATHERI
204,204-PR SSS ROPA
205,205-PR.SSS SUDHAR
206,206-PR SSS THRTU KHOD
207,207-PR GSSS DRANG.
208,208-GSSS DHAR
209,209-PR SSS URLA
210,210-PRINCIPAL GSSS SAHAL
211,211-GSSS SARNI
212,212-PRINCIPAL GSSS SWAD
213,213-PRINCIPAL GDC DRANG AT NARLA
214,214-HM GHS SILAG
215,215-PRINCIPAL GSSS CHUKKU
216,216-PRINCIPAL GSSS KATHOG
217,217-PRINCIPAL GSSS SARAUNJH
218,218-HM GHS ARANG
219,219-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE
220,220-PRINCIPAL GSSS DHARMEHAR
500,500-DISTRICT TREASURY OFFICER MANDI
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
524,524-DISTRICT HORTICULTURE OFFICER
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISTT.FOOD & SUPPLY CONTROLLER MANDI
537,537-TEHSILDAR PADHAR
600,"600-E.E. PWD DIVISION-I, MANDI"
605,"605-E.E. PWD N.H.DV.,JOGINDERNAGAR"
662,662-E.E. PWD MECH.DIVISION KULLU
704,704-IPH DIVISION PADHAR
814,814-FOREST DIVISION MANDI
818,818-FOREST DIVISION J.NAGAR(W&P)
864,864-D.F.O. WILD LIFE KULLU
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
