,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,174036,20000,7002,147034
1,MDI04-210-PRINCIPAL GSSS GHAIN,Total, ,5,174036,20000,7002,147034
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,36504,0,1901,34603
3, , ,"[TRVch# 631 Dt:07/04/2017] , Billno-MDI04210032017-001",1,19970,0,1901,18069
4, , ,"[TRVch# 632 Dt:07/04/2017] , Billno-MDI04210032017-002",1,16534,0,0,16534
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,137532,20000,5101,112431
6, , ,"[TRVch# 1898 Dt:29/04/2017] , Billno-MDI042102017100001",1,6526,0,5,6521
7, , ,"[TRVch# 633 Dt:07/04/2017] , Billno-MDI04210032017-003",1,96163,20000,60,76103
8, , ,"[TRVch# 634 Dt:07/04/2017] , Billno-MDI04210032017-004",1,34843,0,5036,29807
0,Grand Total, , ,10,171795,26651,9194,135950
1,MDI04-210-PRINCIPAL GSSS GHAIN,Total, ,10,171795,26651,9194,135950
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,39852,0,2145,37707
3, , ,"[TRVch# 4711 Dt:31/05/2017] , Billno-MDI042102017100004",1,2199,0,219,1980
4, , ,"[TRVch# 974 Dt:08/05/2017] , Billno-MDI04210042017-001",1,17434,0,0,17434
5, , ,"[TRVch# 975 Dt:08/05/2017] , Billno-MDI04210042017-002",1,20219,0,1926,18293
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,129839,26651,7049,96139
7, , ,"[TRVch# 4712 Dt:31/05/2017] , Billno-MDI042102017100005",1,5454,0,0,5454
8, , ,"[TRVch# 4713 Dt:31/05/2017] , Billno-MDI042102017100006",1,10850,6651,0,4199
9, , ,"[TRVch# 4714 Dt:31/05/2017] , Billno-MDI042102017100007",1,3961,0,394,3567
10, , ,"[TRVch# 976 Dt:08/05/2017] , Billno-MDI04210042017-003",1,58728,20000,1560,37168
11, , ,"[TRVch# 977 Dt:08/05/2017] , Billno-MDI04210042017-004",1,50846,0,5095,45751
12, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,2,2104,0,0,2104
13, , ,"[TRVch# 4633 Dt:31/05/2017] , Billno-MDI042102017100002",1,204,0,0,204
14, , ,"[TRVch# 4634 Dt:31/05/2017] , Billno-MDI042102017100003",1,1900,0,0,1900
0,Grand Total, , ,13,818368,36000,22702,759666
1,MDI04-210-PRINCIPAL GSSS GHAIN,Total, ,13,818368,36000,22702,759666
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,37653,0,1926,35727
3, , ,"[TRVch# 1015 Dt:07/06/2017] , Billno-MDI04210052017-001",1,20219,0,1926,18293
4, , ,"[TRVch# 1016 Dt:07/06/2017] , Billno-MDI04210052017-002",1,17434,0,0,17434
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,270968,36000,20776,214192
6, , ,"[TRVch# 1017 Dt:07/06/2017] , Billno-MDI04210052017-003",1,147034,36000,7625,103409
7, , ,"[TRVch# 1018 Dt:07/06/2017] , Billno-MDI04210052017-004",1,50846,0,5095,45751
8, , ,"[TRVch# 2738 Dt:22/06/2017] , Billno-MDI042102017100010",1,21204,0,2056,19148
9, , ,"[TRVch# 2739 Dt:22/06/2017] , Billno-MDI042102017100012",1,51884,0,6000,45884
10, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
11, , ,"[TRVch# 2737 Dt:22/06/2017] , Billno-MDI042102017100009",1,1900,0,0,1900
12, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,13453,0,0,13453
13, , ,"[TRVch# 3358 Dt:30/06/2017] , Billno-MDI042102017100013",1,4476,0,0,4476
14, , ,"[TRVch# 3359 Dt:30/06/2017] , Billno-MDI042102017100014",1,5497,0,0,5497
15, , ,"[TRVch# 3360 Dt:30/06/2017] , Billno-MDI042102017100015",1,3480,0,0,3480
16, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,4681,0,0,4681
17, , ,"[TRVch# 3356 Dt:30/06/2017] , Billno-MDI042102017100016",1,3201,0,0,3201
18, , ,"[TRVch# 3357 Dt:30/06/2017] , Billno-MDI042102017100017",1,1480,0,0,1480
19, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,489713,0,0,489713
20, , ,"[TRVch# 149 Dt:22/06/2017] , Billno-MDI042102017100008",1,489713,0,0,489713
0,Grand Total, , ,7,510803,36000,23405,451398
1,MDI04-210-PRINCIPAL GSSS GHAIN,Total, ,7,510803,36000,23405,451398
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,175000,0,0,175000
3, , ,"[TRVch# 880 Dt:31/07/2017] , Billno-MDI042102017100018",1,175000,0,0,175000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,37653,0,1926,35727
5, , ,"[TRVch# 962 Dt:10/07/2017] , Billno-MDI04210062017-001",1,17434,0,0,17434
6, , ,"[TRVch# 963 Dt:10/07/2017] , Billno-MDI04210062017-002",1,20219,0,1926,18293
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,18000,0,0,18000
8, , ,"[TRVch# 2872 Dt:31/07/2017] , Billno-MDI042102017100020",1,18000,0,0,18000
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,278250,36000,21479,220771
10, , ,"[TRVch# 964 Dt:10/07/2017] , Billno-MDI04210062017-003",1,206200,36000,14328,155872
11, , ,"[TRVch# 965 Dt:10/07/2017] , Billno-MDI04210062017-004",1,72050,0,7151,64899
12, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
13, , ,"[TRVch# 2834 Dt:31/07/2017] , Billno-MDI042102017100019",1,1900,0,0,1900
0,Grand Total, , ,9,306248,36000,16702,253546
1,MDI04-210-PRINCIPAL GSSS GHAIN,Total, ,9,306248,36000,16702,253546
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,37653,0,1926,35727
3, , ,"[TRVch# 884 Dt:09/08/2017] , Billno-MDI04210072017-001",1,20219,0,1926,18293
4, , ,"[TRVch# 885 Dt:09/08/2017] , Billno-MDI04210072017-002",1,17434,0,0,17434
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,5850,0,0,5850
6, , ,"[TRVch# 2962 Dt:31/08/2017] , Billno-MDI042102017100025",1,5850,0,0,5850
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,224839,36000,14776,174063
8, , ,"[TRVch# 886 Dt:09/08/2017] , Billno-MDI04210072017-003",1,152789,36000,7625,109164
