DDO Code,DDO Name
001,001-S.D.O. (CIVIL) THEOG
002,002-SUB.JUDG.-CUM-JUD.MAG. THEOG
003,003-B.D.O. THEOG
004,004-BLOCK MEDICAL OFFICER MATIANA
005,005-M.C.THEOG
007,007-M.O.INCHARGE CIVIL HOSPITAL THEOG
009,009-A.P.P.THEOG
010,010-A.E. DEVELOPMENT THEOG SML
011,011-C.D.P.O. THEOG
012,012-SUB DIV. AYUR. MED. OFF. SANDHU
013,013-AE PWD ELE SUB DIV THEOG
014,014-AE PWD SUB DIV MATIANA
015,015-AE PWD SUB DIV SAINJ
016,016-AE PWD SUB DIV THEOG
017,017-AE IPH WATSUPSEW SUB DIV I SAINJ
018,018-AE IPH SUB DIV THEOG
019,019-AE IPH SUB DIV SAINJ 
020,020-AE IPH SUB DIV MATYANA 
021,021-AE PH SUB DIV SAINJ SHIMLA
200,200-PRINCIPAL GSSS KATHOG
201,201-PR SSS BOYS THEOG
202,202-PR SSS MATIANA
203,203-GSSS Nag Jubbar
204,204-GSSS SANDHU
205,205-GSSS BALAG
206,206-GSSS SAINJ
207,207-GSSS BANGAIN
208,208-GSSS MOHARI
209,209-GSSS DHARMPUR
210,210-GSSS GHOOND
211,211-GSSS SAROG
212,212-GSSS CHEOG
213,213-GSSS DEHA
214,214-GSSS CHANAIR
215,215-PR GOVT SANS COLLEGE KIARTOO
216,216-BEEOTHEOG
217,217-BEEO DEHA
218,218-BEEO MATIANA
219,219-GSSS DHAMANDRI
220,220-GSSS GIRLS THEOG
221,221-GSSS KIARA
223,223-GSSS KUTHAR
224,224-PR GSSS DHARECH
225,225-PR GOVT DEGREE COLLEGE THEOG
226,226-PRINCIPAL GSSS KALVI
227,227-GSSS BASADHAR
228,228-PRINCIPAL GSSS KOT-SHILAROO
229,229-PR GSSS GADA-KUFRI
230,230-GSSS TIYALI
231,231-GSSS Deothi Balson
232,232-PRINCIPAL GSSS BAJROLIPULL
233,233-PR GSSS NAGJUBBAR
234,234-PRINCIPAL ITI THEOG
235,235-PRINCIPAL GSSS JAIS
236,236-GSSS NAHAUL
237,237-PRINCIPAL GSSS MAJHAR
238,238-PRINCIPAL GOVT. S.S.S JUGGAR
239,239-PRINCIPAL GSSS NERI NAGAR
240,240-PRINCIPAL GSSS KAIR
241,241-PRINCIPAL GOVT SANSKRIT COLLEGE TUNGESH
242,242-PRINCIPAL GSSS KIARTOO
243,243-PRINCIPAL GSSS DHAR TARPUNOO(TALI)
500,500-DISTRICT TREASURY OFFICER SHIMLA
501,501-DEPUTY COMMISSIONER SHIMLA
504,504-AC TO DC SHIMLA
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
515,515-ASSTT.REGISTRAR COOP. SOC. SHIMLA
519,519-DISTRICT WELFARE OFFICER SHIMLA
525,525-DEPUTY DIRECTOR AGRICULTURE
534,534-MINIING OFFICER SHIMLA
536,536-DISTT LIBRARIAN OFFICER
538,538-LABOUR OFFICER RAMPUR
606,606-E.E. PWD DIVISION THEOG
615,"615-E.E. PWD N.H.DIVISION,SOLAN"
618,"618-E.E. PWD DIVISION-III,SHIMLA"
619,619-E.E. PWD ELECT.DIV-II SHIMLA
652,"652-E.E. PWD N.H.DIVISION,RAMPUR"
698,698-E.E N.H. DIVISION HPPWD THEOG
715,715-IPH DIVISION NO-I SHIMLA
716,716-IPH DIVISION NO-II SHIMLA
740,740-E.E IPH DIV SUNNI
775,775-EE IPH DIVISION MATIANA
828,828-FOREST DIVISION SHIMLA
829,829-FOREST DIVISION THEOG
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
