DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,123,10371499,1552567,988120,7830812
SML07-225-PRINCIPAL GOVT GSSS CHIRGAON,Total, ,123,10371499,1552567,988120,7830812
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1700000,0,0,1700000
 , ,"[TRVch# 447 Dt:30/12/2017] , Billno-SML072252017100029",1,300000,0,0,300000
 , ,"[TRVch# 497 Dt:30/06/2017] , Billno-SML072252017100001",1,1100000,0,0,1100000
 , ,"[TRVch# 627 Dt:30/06/2018] , Billno-SML072252018100014",1,300000,0,0,300000
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,37,2526385,404434,316242,1805709
 , ,"[TRVch# 1005 Dt:05/04/2018] , Billno-SML07225032018-004",1,100254,0,18960,81294
 , ,"[TRVch# 1006 Dt:05/04/2018] , Billno-SML07225032018-005",1,57902,30000,30,27872
 , ,"[TRVch# 1044 Dt:05/05/2018] , Billno-SML07225042018-004",1,141594,0,23670,117924
 , ,"[TRVch# 1045 Dt:05/05/2018] , Billno-SML07225042018-005",1,57902,30000,1030,26872
 , ,"[TRVch# 1057 Dt:05/05/2018] , Billno-SML072252018100002",1,13092,0,1290,11802
 , ,"[TRVch# 1058 Dt:05/05/2018] , Billno-SML072252018100006",1,9225,0,921,8304
 , ,"[TRVch# 1217 Dt:06/10/2017] , Billno-SML07225092017-001",1,55450,25000,30,30420
 , ,"[TRVch# 1218 Dt:06/10/2017] , Billno-SML07225092017-002",1,86822,0,17961,68861
 , ,"[TRVch# 1227 Dt:06/08/2018] , Billno-SML07225072018-004",1,141594,0,23670,117924
 , ,"[TRVch# 1228 Dt:06/08/2018] , Billno-SML07225072018-005",1,59654,30000,1030,28624
 , ,"[TRVch# 1332 Dt:05/03/2018] , Billno-SML07225022018-001",1,57902,25000,12230,20672
 , ,"[TRVch# 1333 Dt:05/03/2018] , Billno-SML07225022018-002",1,91972,0,41975,49997
 , ,"[TRVch# 1399 Dt:05/07/2018] , Billno-SML07225062018-004",1,141594,0,23670,117924
 , ,"[TRVch# 1400 Dt:05/07/2018] , Billno-SML07225062018-005",1,59654,30000,1030,28624
 , ,"[TRVch# 1415 Dt:05/06/2018] , Billno-SML07225052018-004",1,141494,0,23670,117824
 , ,"[TRVch# 1416 Dt:05/06/2018] , Billno-SML07225052018-005",1,57902,30000,1030,26872
 , ,"[TRVch# 1451 Dt:05/02/2018] , Billno-SML07225012018-004",1,89128,0,18187,70941
 , ,"[TRVch# 1452 Dt:05/02/2018] , Billno-SML07225012018-005",1,56119,25000,30,31089
 , ,"[TRVch# 1537 Dt:05/09/2017] , Billno-SML07225082017-001",1,54509,25000,30,29479
 , ,"[TRVch# 1538 Dt:05/09/2017] , Billno-SML07225082017-002",1,85370,0,11502,73868
 , ,"[TRVch# 1579 Dt:06/11/2017] , Billno-SML07225102017-004",1,86822,0,17961,68861
 , ,"[TRVch# 1580 Dt:06/11/2017] , Billno-SML07225102017-005",1,55450,25000,30,30420
 , ,"[TRVch# 1674 Dt:05/12/2017] , Billno-SML07225112017-001",1,55450,25000,110,30340
 , ,"[TRVch# 1675 Dt:05/12/2017] , Billno-SML07225112017-002",1,86822,0,18121,68701
 , ,"[TRVch# 1746 Dt:05/01/2018] , Billno-SML07225122017-004",1,88061,0,18080,69981
 , ,"[TRVch# 1747 Dt:05/01/2018] , Billno-SML07225122017-005",1,55450,25000,30,30420
 , ,"[TRVch# 2152 Dt:31/07/2017] , Billno-SML07225062017-001",1,39892,0,5662,34230
 , ,"[TRVch# 2522 Dt:31/10/2017] , Billno-SML072252017100021",1,6998,6998,0,0
 , ,"[TRVch# 2523 Dt:31/10/2017] , Billno-SML072252017100022",1,9694,0,968,8726
 , ,"[TRVch# 2527 Dt:31/10/2017] , Billno-SML072252017000002",1,95491,0,9549,85942
 , ,"[TRVch# 2569 Dt:29/05/2018] , Billno-SML072252018100005",1,125058,0,11621,113437
 , ,"[TRVch# 3145 Dt:28/02/2018] , Billno-SML072252017100031",1,4014,4014,0,0
 , ,"[TRVch# 3146 Dt:28/02/2018] , Billno-SML072252017100032",1,6322,0,632,5690
 , ,"[TRVch# 3563 Dt:31/03/2018] , Billno-SML072252017100036",1,43422,43422,0,0
 , ,"[TRVch# 3564 Dt:31/03/2018] , Billno-SML072252017100043",1,70720,0,0,70720
 , ,"[TRVch# 405 Dt:05/08/2017] , Billno-SML07225072017-001",1,53618,25000,30,28588
 , ,"[TRVch# 406 Dt:05/08/2017] , Billno-SML07225072017-002",1,83968,0,11502,72466
 ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,4,27718,0,0,27718
 , ,"[TRVch# 1325 Dt:30/06/2017] , Billno-SML072252017100002",1,9800,0,0,9800
 , ,"[TRVch# 2584 Dt:29/05/2018] , Billno-SML072252018100007",1,2718,0,0,2718
 , ,"[TRVch# 3668 Dt:31/03/2018] , Billno-SML072252017100051",1,7480,0,0,7480
 , ,"[TRVch# 3685 Dt:31/03/2018] , Billno-SML072252017100053",1,7720,0,0,7720
 ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,4058,0,0,4058
 , ,"[TRVch# 2546 Dt:30/06/2018] , Billno-SML072252018100011",1,4058,0,0,4058
 ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,52,5567556,1148133,671878,3747545
 , ,"[TRVch# 1002 Dt:05/04/2018] , Billno-SML07225032018-001",1,116226,30000,4857,81369
 , ,"[TRVch# 1003 Dt:05/04/2018] , Billno-SML07225032018-002",1,197805,0,39285,158520
 , ,"[TRVch# 1004 Dt:05/04/2018] , Billno-SML07225032018-003",1,87262,50000,60,37202
 , ,"[TRVch# 1041 Dt:05/05/2018] , Billno-SML07225042018-001",1,71462,30000,3243,38219
 , ,"[TRVch# 1042 Dt:05/05/2018] , Billno-SML07225042018-002",1,243711,0,40068,203643
 , ,"[TRVch# 1043 Dt:05/05/2018] , Billno-SML07225042018-003",1,87262,50000,7060,30202
 , ,"[TRVch# 1056 Dt:05/05/2018] , Billno-SML072252018100001",1,2399,0,207,2192
 , ,"[TRVch# 1219 Dt:06/10/2017] , Billno-SML07225092017-003",1,81088,50000,6060,25028
 , ,"[TRVch# 1220 Dt:06/10/2017] , Billno-SML07225092017-004",1,186002,0,23877,162125
 , ,"[TRVch# 1221 Dt:06/10/2017] , Billno-SML07225092017-005",1,66434,30000,1743,34691
 , ,"[TRVch# 1224 Dt:06/08/2018] , Billno-SML07225072018-001",1,71462,30000,3243,38219
 , ,"[TRVch# 1225 Dt:06/08/2018] , Billno-SML07225072018-002",1,247927,0,42136,205791
 , ,"[TRVch# 1226 Dt:06/08/2018] , Billno-SML07225072018-003",1,87262,50000,7060,30202
 , ,"[TRVch# 1276 Dt:30/06/2017] , Billno-SML07225052017-001",1,213365,30000,24349,159016
 , ,"[TRVch# 1334 Dt:05/03/2018] , Billno-SML07225022018-003",1,87262,50000,28890,8372
 , ,"[TRVch# 1335 Dt:05/03/2018] , Billno-SML07225022018-004",1,196179,0,53550,142629
 , ,"[TRVch# 1336 Dt:05/03/2018] , Billno-SML07225022018-005",1,116226,30000,25687,60539
 , ,"[TRVch# 1396 Dt:05/07/2018] , Billno-SML07225062018-001",1,71462,30000,3243,38219
 , ,"[TRVch# 1397 Dt:05/07/2018] , Billno-SML07225062018-002",1,247927,0,42136,205791
 , ,"[TRVch# 1398 Dt:05/07/2018] , Billno-SML07225062018-003",1,87262,50000,7060,30202
 , ,"[TRVch# 1412 Dt:05/06/2018] , Billno-SML07225052018-001",1,71462,30000,3243,38219
 , ,"[TRVch# 1413 Dt:05/06/2018] , Billno-SML07225052018-002",1,244829,0,45091,199738
 , ,"[TRVch# 1414 Dt:05/06/2018] , Billno-SML07225052018-003",1,87262,50000,7060,30202
 , ,"[TRVch# 1448 Dt:05/02/2018] , Billno-SML07225012018-001",1,110631,30000,5857,74774
 , ,"[TRVch# 1449 Dt:05/02/2018] , Billno-SML07225012018-002",1,190103,0,35697,154406
 , ,"[TRVch# 1450 Dt:05/02/2018] , Billno-SML07225012018-003",1,84539,50000,6060,28479
 , ,"[TRVch# 1539 Dt:05/09/2017] , Billno-SML07225082017-003",1,182993,0,23659,159334
 , ,"[TRVch# 1540 Dt:05/09/2017] , Billno-SML07225082017-004",1,65354,30000,2743,32611
 , ,"[TRVch# 1576 Dt:06/11/2017] , Billno-SML07225102017-001",1,108064,30000,5686,72378
 , ,"[TRVch# 1577 Dt:06/11/2017] , Billno-SML07225102017-002",1,186464,0,23887,162577
 , ,"[TRVch# 1578 Dt:06/11/2017] , Billno-SML07225102017-003",1,81088,50000,6060,25028
 , ,"[TRVch# 1676 Dt:05/12/2017] , Billno-SML07225112017-003",1,81088,50000,6140,24948
 , ,"[TRVch# 1677 Dt:05/12/2017] , Billno-SML07225112017-004",1,186464,0,25782,160682
 , ,"[TRVch# 1678 Dt:05/12/2017] , Billno-SML07225112017-005",1,108064,30000,5846,72218
 , ,"[TRVch# 1743 Dt:05/01/2018] , Billno-SML07225122017-001",1,109303,30000,5805,73498
 , ,"[TRVch# 1744 Dt:05/01/2018] , Billno-SML07225122017-002",1,187825,0,38650,149175
 , ,"[TRVch# 1745 Dt:05/01/2018] , Billno-SML07225122017-003",1,81088,50000,6060,25028
 , ,"[TRVch# 2153 Dt:31/07/2017] , Billno-SML07225062017-002",1,179936,0,23659,156277
 , ,"[TRVch# 2154 Dt:31/07/2017] , Billno-SML07225062017-003",1,64274,30000,743,33531
 , ,"[TRVch# 2241 Dt:31/08/2017] , Billno-SML072252017000006",1,5917,0,18,5899
 , ,"[TRVch# 2524 Dt:31/10/2017] , Billno-SML072252017100023",1,10576,10576,0,0
 , ,"[TRVch# 2525 Dt:31/10/2017] , Billno-SML072252017100025",1,8609,8609,0,0
 , ,"[TRVch# 2526 Dt:31/10/2017] , Billno-SML072252017100024",1,21068,0,1934,19134
 , ,"[TRVch# 2575 Dt:30/06/2018] , Billno-SML072252018100012",1,3454,0,322,3132
 , ,"[TRVch# 3147 Dt:28/02/2018] , Billno-SML072252017100033",1,5946,5946,0,0
 , ,"[TRVch# 3148 Dt:28/02/2018] , Billno-SML072252017100034",1,13563,0,1358,12205
 , ,"[TRVch# 3149 Dt:28/02/2018] , Billno-SML072252017100035",1,7888,4866,302,2720
 , ,"[TRVch# 3565 Dt:31/03/2018] , Billno-SML072252017100042",1,64998,64998,0,0
 , ,"[TRVch# 3566 Dt:31/03/2018] , Billno-SML072252017100041",1,84970,53138,0,31832
 , ,"[TRVch# 3639 Dt:31/03/2018] , Billno-SML072252017100045",1,119491,0,0,119491
 , ,"[TRVch# 407 Dt:05/08/2017] , Billno-SML07225072017-003",1,179986,0,23659,156327
 , ,"[TRVch# 408 Dt:05/08/2017] , Billno-SML07225072017-004",1,64274,30000,2743,31531
 ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,5724,0,0,5724
 , ,"[TRVch# 3595 Dt:31/03/2018] , Billno-SML072252017100008",1,3042,0,0,3042
 , ,"[TRVch# 3596 Dt:31/03/2018] , Billno-SML072252017100046",1,1788,0,0,1788
 , ,"[TRVch# 3698 Dt:31/03/2018] , Billno-SML072252017100048",1,894,0,0,894
 ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,15000,0,0,15000
 , ,"[TRVch# 1324 Dt:30/06/2017] , Billno-SML072252017100003",1,8555,0,0,8555
 , ,"[TRVch# 3669 Dt:31/03/2018] , Billno-SML072252017100050",1,6320,0,0,6320
 , ,"[TRVch# 3803 Dt:31/03/2018] , Billno-SML072252017100057",1,125,0,0,125
