DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,207,39929685,10570275,1958508,27400902
SOL01-213-GSSS DARLAGHAT,Total, ,207,39929685,10570275,1958508,27400902
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,23,7832851,0,0,7832851
 , ,"[TRVch# 101 Dt:10/08/2017] , Billno-SOL012132017100046",1,100000,0,0,100000
 , ,"[TRVch# 102 Dt:10/08/2017] , Billno-SOL012132017100047",1,140000,0,0,140000
 , ,"[TRVch# 117 Dt:22/03/2018] , Billno-SOL012132017100119",1,250000,0,0,250000
 , ,"[TRVch# 158 Dt:20/04/2017] , Billno-SOL012132017100001",1,300000,0,0,300000
 , ,"[TRVch# 159 Dt:20/04/2017] , Billno-SOL012132017100002",1,200000,0,0,200000
 , ,"[TRVch# 160 Dt:20/04/2017] , Billno-SOL012132017100003",1,300000,0,0,300000
 , ,"[TRVch# 161 Dt:20/04/2017] , Billno-SOL012132017100004",1,300000,0,0,300000
 , ,"[TRVch# 162 Dt:20/04/2017] , Billno-SOL012132017100005",1,100000,0,0,100000
 , ,"[TRVch# 185 Dt:21/04/2018] , Billno-SOL012132018100001",1,300000,0,0,300000
 , ,"[TRVch# 186 Dt:21/04/2018] , Billno-SOL012132018100002",1,300000,0,0,300000
 , ,"[TRVch# 187 Dt:21/04/2018] , Billno-SOL012132018100003",1,400000,0,0,400000
 , ,"[TRVch# 188 Dt:21/04/2018] , Billno-SOL012132018100004",1,150000,0,0,150000
 , ,"[TRVch# 189 Dt:21/04/2018] , Billno-SOL012132018100005",1,200000,0,0,200000
 , ,"[TRVch# 190 Dt:21/04/2018] , Billno-SOL012132018100006",1,170000,0,0,170000
 , ,"[TRVch# 204 Dt:21/04/2018] , Billno-SOL012132018100008",1,1932851,0,0,1932851
 , ,"[TRVch# 298 Dt:30/12/2017] , Billno-SOL012132017100078",1,300000,0,0,300000
 , ,"[TRVch# 319 Dt:30/06/2017] , Billno-SOL012132017100029",1,400000,0,0,400000
 , ,"[TRVch# 36 Dt:09/02/2018] , Billno-SOL012132017100102",1,390000,0,0,390000
 , ,"[TRVch# 37 Dt:09/02/2018] , Billno-SOL012132017100103",1,300000,0,0,300000
