DDO Code,DDO Name
001,001-S.D.O.(CIVIL) SOLAN.
004,"004-SUB POSTMASTER,RAMSHEHAR."
005,005-AE IPH SUB DIV RAMSHEHAR
006,006-AE PWD SUB DIV RAMSHEHAR
022,022-SP POLICE BADDI NALAGARH
200,200-GSSS MITIAN
201,201-BEEO RAMSHEHAR
202,202-GSSS DIGGAL
203,203-GSSS SAUR
204,204-GSSS NAND
205,205-GSSS RAMSHEHAR
206,206-GSSS CHAMDHAR
207,207-GHS BAYALA
208,208-GSSS CHHIACHHI
209,209-GHS DOLI
210,210-GHS BADOKHDI
211,211-PRI.G.S.S.S. LAGDAGHAT
212,212-GSSS LOHARGHAT
213,213-HM GHS GUNAHA
214,214-PRINCIPAL GOVT ITI DEEGAL
215,215-GOVT DEGREE COLLEGE DIGGAL
216,216-PR GOVT DEGREE COLLEGE RAMSHEHAR
217,217-PRINCIPAL GSSS MANLOG KALAN
500,500-DISTRICT TREASURY OFFICER SOLAN
501,501-DEPUTY COMMISSIONER SOLAN
503,503-ADDL.DISTT.MEGISTRATE SOLAN
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,"510-SUPERINTENDENT POLICE,SOLAN."
512,512-DY. DIR.ELE EDUCATION
525,525-DY.DIRECTOR [AGRI.]SOLAN.
529,529-DISTT.FOOD & SUPPLY CONTROLLER
534,534-MINING OFFICER SOLAN
537,537-NAIB TEHSILDAR RAMSEHAR
599,599-D.T.O. SOLAN.
676,676-E.E.B&R DIVISION PWD NALAGARH
723,"723-E.E. IPH DIVISION,NALAGARH."
821,821-DFO NALAGARH
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
