DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,103,5818425,1635399,270728,3912298
MDI11-220-PRINCIPAL GSSS DHARMEHAR,Total, ,103,5818425,1635399,270728,3912298
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
 , ,"[TRVch# 112 Dt:08/06/2018] , Billno-MDI112202018100005",1,200000,0,0,200000
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,34,2328973,514330,80878,1733765
 , ,"[TRVch# 1090 Dt:07/08/2018] , Billno-MDI11220072018-001",1,136584,65000,5560,66024
 , ,"[TRVch# 1091 Dt:07/08/2018] , Billno-MDI11220072018-002",1,131337,0,2354,128983
 , ,"[TRVch# 1333 Dt:06/12/2017] , Billno-MDI11220112017-001",1,63595,35000,3110,25485
 , ,"[TRVch# 1334 Dt:06/12/2017] , Billno-MDI11220112017-002",1,74109,0,2577,71532
 , ,"[TRVch# 1503 Dt:10/05/2018] , Billno-MDI11220042018-001",1,66552,35000,3030,28522
 , ,"[TRVch# 1504 Dt:10/05/2018] , Billno-MDI11220042018-002",1,113901,0,2286,111615
 , ,"[TRVch# 1530 Dt:08/06/2018] , Billno-MDI112202018100002",1,69912,30000,2530,37382
 , ,"[TRVch# 1548 Dt:07/07/2018] , Billno-MDI11220062018-001",1,136584,65000,5560,66024
 , ,"[TRVch# 1549 Dt:07/07/2018] , Billno-MDI11220062018-002",1,113901,0,2286,111615
 , ,"[TRVch# 1558 Dt:07/02/2018] , Billno-MDI11220012018-001",1,64489,35000,3030,26459
 , ,"[TRVch# 1559 Dt:07/02/2018] , Billno-MDI11220012018-002",1,107302,0,2286,105016
 , ,"[TRVch# 1561 Dt:09/10/2017] , Billno-MDI11220092017-001",1,74109,0,2257,71852
 , ,"[TRVch# 1570 Dt:09/08/2017] , Billno-MDI11220072017-001",1,72685,0,2154,70531
 , ,"[TRVch# 1583 Dt:08/11/2017] , Billno-MDI11220102017-001",1,74109,0,2257,71852
 , ,"[TRVch# 1589 Dt:09/01/2018] , Billno-MDI11220122017-001",1,63715,35000,3030,25685
 , ,"[TRVch# 1590 Dt:09/01/2018] , Billno-MDI11220122017-002",1,74109,0,2257,71852
 , ,"[TRVch# 1623 Dt:08/06/2018] , Billno-MDI11220052018-001",1,136464,65000,5560,65904
 , ,"[TRVch# 1624 Dt:08/06/2018] , Billno-MDI11220052018-002",1,113901,0,2286,111615
 , ,"[TRVch# 1671 Dt:10/07/2017] , Billno-MDI11220062017-001",1,72685,0,2154,70531
 , ,"[TRVch# 1722 Dt:08/09/2017] , Billno-MDI11220082017-001",1,73726,0,2218,71508
 , ,"[TRVch# 1797 Dt:07/04/2018] , Billno-MDI11220032018-001",1,66552,35000,30,31522
 , ,"[TRVch# 1798 Dt:07/04/2018] , Billno-MDI11220032018-002",1,109701,0,2286,107415
 , ,"[TRVch# 2101 Dt:07/03/2018] , Billno-MDI11220022018-001",1,66552,35000,4191,27361
 , ,"[TRVch# 2102 Dt:07/03/2018] , Billno-MDI11220022018-002",1,108879,0,2286,106593
 , ,"[TRVch# 2631 Dt:21/09/2017] , Billno-MDI112202017100002",1,658,0,0,658
 , ,"[TRVch# 2769 Dt:20/11/2017] , Billno-MDI112202017100010",1,63715,35000,2530,26185
 , ,"[TRVch# 2987 Dt:21/12/2017] , Billno-MDI112202017100011",1,120,0,0,120
 , ,"[TRVch# 3251 Dt:22/02/2018] , Billno-MDI112202017100014",1,1728,0,174,1554
 , ,"[TRVch# 3252 Dt:22/02/2018] , Billno-MDI112202017100013",1,4621,4621,0,0
 , ,"[TRVch# 3255 Dt:22/02/2018] , Billno-MDI112202017100017",1,574,0,0,574
 , ,"[TRVch# 3261 Dt:24/10/2017] , Billno-MDI112202017100009",1,2998,0,298,2700
 , ,"[TRVch# 7301 Dt:28/03/2018] , Billno-MDI112202017100027",1,468,0,0,468
 , ,"[TRVch# 7303 Dt:28/03/2018] , Billno-MDI112202017100030",1,50010,39709,10301,0
 , ,"[TRVch# 7304 Dt:28/03/2018] , Billno-MDI112202017100032",1,18628,0,0,18628
 ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,3,3482,0,0,3482
 , ,"[TRVch# 2721 Dt:21/06/2018] , Billno-MDI112202018100010",1,1393,0,0,1393
 , ,"[TRVch# 2722 Dt:21/06/2018] , Billno-MDI112202018100013",1,1307,0,0,1307
 , ,"[TRVch# 2723 Dt:21/06/2018] , Billno-MDI112202018100014",1,782,0,0,782
 ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,9,10665,0,0,10665
 , ,"[TRVch# 3266 Dt:31/08/2018] , Billno-MDI112202018100024",1,1547,0,0,1547
 , ,"[TRVch# 3630 Dt:30/06/2018] , Billno-MDI112202018100018",1,1150,0,0,1150
