,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,9,2397337,251052,135032,2011253
1,SML11-208-GSSS  KANGAL,Total, ,9,2397337,251052,135032,2011253
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1400000,0,0,1400000
3, , ,"[TRVch# 666 Dt:29/04/2017] , Billno-SML112082017100001",1,400000,0,0,400000
4, , ,"[TRVch# 667 Dt:29/04/2017] , Billno-SML112082017100002",1,1000000,0,0,1000000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,633925,124052,78323,431550
6, , ,"[TRVch# 585 Dt:29/04/2017] , Billno-SML11208032017-001",1,252146,110000,38650,103496
7, , ,"[TRVch# 586 Dt:29/04/2017] , Billno-SML11208032017-002",1,353097,0,38208,314889
8, , ,"[TRVch# 641 Dt:29/04/2017] , Billno-SML112082017100003",1,14052,14052,0,0
9, , ,"[TRVch# 642 Dt:29/04/2017] , Billno-SML112082017100004",1,14630,0,1465,13165
10, ,32-2202-02-789-02-S00N-V-P-01-SALARIES,Total,3,363412,127000,56709,179703
11, , ,"[TRVch# 587 Dt:29/04/2017] , Billno-SML11208032017-003",1,72874,35000,14908,22966
12, , ,"[TRVch# 588 Dt:29/04/2017] , Billno-SML11208032017-004",1,177147,92000,36088,49059
13, , ,"[TRVch# 589 Dt:29/04/2017] , Billno-SML11208032017-005",1,113391,0,5713,107678
0,Grand Total, , ,23,1484107,318994,69113,1096000
1,SML11-208-GSSS  KANGAL,Total, ,23,1484107,318994,69113,1096000
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,350000,0,0,350000
3, , ,"[TRVch# 607 Dt:31/05/2017] , Billno-SML112082017100016",1,350000,0,0,350000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,594890,100000,35826,459064
5, , ,"[TRVch# 1095 Dt:31/05/2017] , Billno-SML11208042017-001",1,225653,100000,11070,114583
6, , ,"[TRVch# 1096 Dt:31/05/2017] , Billno-SML11208042017-002",1,364569,0,24751,339818
7, , ,"[TRVch# 1242 Dt:31/05/2017] , Billno-SML112082017100013",1,4668,0,5,4663
