DDO Code,DDO Name
001,001-S.D.O (CIVIL) SHAHPUR
003,003-BLOCK DEVELOPMENT OFFICER RAIT
004,004-BLOCK MEDICAL OFFICER SHAHPUR
005,005-BLOCK MEDICAL OFFICER TIARA
006,006-C.D.P.O. RAIT
007,007-S.E. NATIONAL HIGHWAY HPPWD SHAHPUR
008,008-A.E. HPPWD SUB DIVISION SHAHPUR
009,009-A.E. IPH SUB DIVISION SHAHPUR
010,010-A.E. HPPWD SUB DIVISION LUNJ
011,011-A.E. NH SUB DIVISION HPPWD SHAHPUR
200,200-PRINCIPAL ITI SHAHPUR
201,201-BEEO RAIT
202,202-PRINCIPAL GSSS BADANJ
203,203-PRINCIPAL GOVT. MODEL SSS LANJ
204,204-PRINCIPAL GSSS SALOL
205,205-PRINCIPAL GSSS DARINI
206,206-PRINCIPAL GSSS RAIT
207,207-PRINCIPAL GSSS HARCHAKIAN
208,208-PRINCIPAL GSSS MANAI
209,209-Principal GSSS BOHARKAWALU
210,210-PRINCIPAL GSSS TIARA
211,211-PRINCIPAL GSSS REHLU
212,212-PRINCIPAL MODEL GSSS SEHWAN
213,213-PRINCIPAL GSSS GAHLIAN
214,214-PRINCIPAL GSSS SHAHPUR
215,215-PRINCIPAL GSSS PARGOUR
216,216-PRINCIPAL GSSS BOH
217,217-PRINCIPAL GSSS RAJOL
218,218-PRINCIPAL GSSS DURGELLA
219,219-PRINCIPAL GSSS GAROH
220,220-PRINCIPAL GOVT DEGREE COLLEGE SHAHPUR
221,221-PRINCIPAL GOVT DEGREE COLLEGE LANJ
222,222-PRINCIPAL GSSS BHALI
223,223-PRINCIPAL GSSS TRILOKPUR
224,224-PRINCIPAL GSSS KOTLA
225,225-PRINCIPAL GSSS KUTHER
226,226-PRINCIPAL GSSS SOLDHA
227,227-PRINCIPAL GSSS KANOL
228,228-Principal S.A.S.C G S S S BHATECHH
229,229-HM GHS SADOON
230,230-HM GHS NERTI
231,231-HM GHS DODHAMB
232,232-HM GHS PARAI
233,233-HM GHS KETLU
234,234-HM GHS LAPIANA
235,235-HM GHS DHARKALAN
236,236-HM GHS BHANALA
500,500-DISTRICT TREASURY OFFICER KANGRA
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
518,518-TEHSILDAR ELECTION
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISTT FOOD AND SUPPLY CONTROLLER
534,534-MINING OFFICER KANGRA
537,537-TEHSILDAR SHAHPUR
605,"605-E.E. PWD N.H.DV.,JOGINDERNAGAR"
754,754-E.E. IPH DIVISION SHAHPUR
950,950-CHIEF ELECTRICAL INSPECTOR
951,951-CONTROLLER ( W & M)
952,952-CONTROLLER PRINTING AND STATIONARY
953,953-DIRECTOR (FISHRIES)
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
