DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,49602
SMR00-512-DY. DIR.ELE EDUCATION,Total, , , ,8,49602
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,6,4012
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,6,4012
 , , ,07/04/2017,Total,1,1370
 , , , ,"[F0070000009] HIMGRN:B17D101049, DDEE RECEIPT FROM RIGHT TO INFORMATION ACT -REG. RTI FEE",1,1370
 , , ,15/05/2017,Total,1,212
 , , , ,"[G0070000034] HIMGRN:B17E121752, DDEE SIRMOUR RECEIPT FROM RIGHT TO INFORMATION ACT -RTI FEE",1,212
 , , ,15/07/2017,Total,1,590
 , , , ,"[I0070000035] HIMGRN:B17G125326, DDEE RECEIPT FROM RIGHT TO INFORMATION ACT -RIGHT TO INFORMATION FEE",1,590
 , , ,10/01/2018,Total,1,750
 , , , ,"[C0070000021] HIMGRN:B18A114651, DDEE RECEIPT FROM RIGHT TO INFORMATION ACT -RTI Fee",1,750
 , , ,21/04/2018,Total,1,550
 , , , ,"[F0070000038] HIMGRN:B18D155646, DDEE RECEIPT FROM RIGHT TO INFORMATION ACT -RTE fee",1,550
 , , ,01/08/2018,Total,1,540
 , , , ,"[J0070000001] HIMGRN:B18G152209, DDEE SIRMOUR RECEIPT FROM RIGHT TO INFORMATION ACT -",1,540
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,2,45590
 , ,0202-01-101-04-MISCELLANEOUS RECEIPTS,Total, ,1,14000
 , , ,06/08/2018,Total,1,14000
 , , , ,"[J0202000003] HIMGRN:B18H107697, DDEE MISCELLANEOUS RECEIPTS -Reg. unserviceable auction",1,14000
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,1,31590
 , , ,07/06/2017,Total,1,31590
 , , , ,"[H0202000010] HIMGRN:B17F110642, DDEE MISCELLANEOUS RECEIPTS -PAYMENT OF CEILING FANS UNDER THE SCHEME OF BASP GMS SCHOOLS",1,31590
