,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,290624,43000,12805,234819
1,SOL06-211-HM GHS DHAKRIYANA,Total, ,5,290624,43000,12805,234819
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,156615,0,9112,147503
3, , ,"[TRVch# 629 Dt:10/04/2017] , Billno-SOL06211032017-001",1,62358,0,10,62348
4, , ,"[TRVch# 630 Dt:10/04/2017] , Billno-SOL06211032017-002",1,94257,0,9102,85155
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,134009,43000,3693,87316
6, , ,"[TRVch# 631 Dt:10/04/2017] , Billno-SOL06211032017-003",1,69417,30000,60,39357
7, , ,"[TRVch# 632 Dt:10/04/2017] , Billno-SOL06211032017-004",1,27325,13000,30,14295
8, , ,"[TRVch# 633 Dt:10/04/2017] , Billno-SOL06211032017-005",1,37267,0,3603,33664
0,Grand Total, , ,15,349868,52056,18202,279610
1,SOL06-211-HM GHS DHAKRIYANA,Total, ,15,349868,52056,18202,279610
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,173464,0,14030,159434
3, , ,"[TRVch# 1082 Dt:09/05/2017] , Billno-SOL06211042017-001",1,64430,0,30,64400
4, , ,"[TRVch# 1083 Dt:09/05/2017] , Billno-SOL06211042017-002",1,96437,0,12920,83517
5, , ,"[TRVch# 2161 Dt:31/05/2017] , Billno-SOL062112017100002",1,1860,0,0,1860
6, , ,"[TRVch# 2162 Dt:31/05/2017] , Billno-SOL062112017100003",1,10737,0,1080,9657
7, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,570,0,0,570
8, , ,"[TRVch# 2168 Dt:31/05/2017] , Billno-SOL062112017100010",1,570,0,0,570
9, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27180,0,0,27180
10, , ,"[TRVch# 2169 Dt:31/05/2017] , Billno-SOL062112017100012",1,27180,0,0,27180
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,143078,52056,4172,86850
12, , ,"[TRVch# 1084 Dt:09/05/2017] , Billno-SOL06211042017-003",1,70302,35000,60,35242
13, , ,"[TRVch# 1085 Dt:09/05/2017] , Billno-SOL06211042017-004",1,27667,14000,30,13637
14, , ,"[TRVch# 1086 Dt:09/05/2017] , Billno-SOL06211042017-005",1,37739,0,3650,34089
15, , ,"[TRVch# 2163 Dt:31/05/2017] , Billno-SOL062112017100004",1,3056,3056,0,0
16, , ,"[TRVch# 2164 Dt:31/05/2017] , Billno-SOL062112017100005",1,4314,0,432,3882
17, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,3939,0,0,3939
18, , ,"[TRVch# 2165 Dt:31/05/2017] , Billno-SOL062112017100007",1,1889,0,0,1889
19, , ,"[TRVch# 2166 Dt:31/05/2017] , Billno-SOL062112017100008",1,1208,0,0,1208
20, , ,"[TRVch# 2167 Dt:31/05/2017] , Billno-SOL062112017100009",1,842,0,0,842
21, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1637,0,0,1637
22, , ,"[TRVch# 2170 Dt:31/05/2017] , Billno-SOL062112017100014",1,1637,0,0,1637
0,Grand Total, , ,12,1588371,14000,16630,1557741
1,SOL06-211-HM GHS DHAKRIYANA,Total, ,12,1588371,14000,16630,1557741
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,160867,0,12950,147917
3, , ,"[TRVch# 1007 Dt:08/06/2017] , Billno-SOL06211052017-001",1,64430,0,30,64400
4, , ,"[TRVch# 1008 Dt:08/06/2017] , Billno-SOL06211052017-002",1,96437,0,12920,83517
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27180,0,0,27180
6, , ,"[TRVch# 1396 Dt:22/06/2017] , Billno-SOL062112017100018",1,27180,0,0,27180
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,65406,14000,3680,47726
8, , ,"[TRVch# 1009 Dt:08/06/2017] , Billno-SOL06211052017-003",1,27667,14000,30,13637
9, , ,"[TRVch# 1010 Dt:08/06/2017] , Billno-SOL06211052017-004",1,37739,0,3650,34089
10, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,379,0,0,379
