,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,19,3385486,714004,87353,2584129
1,KNG01-032-SUB-DIV AYU. MEDICAL OFFICER P,Total, ,19,3385486,714004,87353,2584129
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,445000,0,0,445000
3, , ,"[TRVch# 1393 Dt:29/04/2017] , Billno-KNG010322017100007",1,80000,0,0,80000
4, , ,"[TRVch# 1394 Dt:29/04/2017] , Billno-KNG010322017100006",1,165000,0,0,165000
5, , ,"[TRVch# 1395 Dt:29/04/2017] , Billno-KNG010322017100005",1,200000,0,0,200000
6, ,09-2210-02-001-02-S00N-V-N-01-SALARIES,Total,3,779779,210004,14727,555048
7, , ,"[TRVch# 73 Dt:10/04/2017] , Billno-KNG01032032017-001",1,458819,140000,480,318339
8, , ,"[TRVch# 74 Dt:10/04/2017] , Billno-KNG01032032017-002",1,200168,70004,90,130074
9, , ,"[TRVch# 75 Dt:10/04/2017] , Billno-KNG01032032017-003",1,120792,0,14157,106635
10, ,09-2210-02-001-02-S00N-V-N-02-WAGES,Total,1,31000,0,0,31000
11, , ,"[TRVch# 315 Dt:29/04/2017] , Billno-KNG010322017100024",1,31000,0,0,31000
12, ,09-2210-02-001-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2140,0,0,2140
13, , ,"[TRVch# 314 Dt:29/04/2017] , Billno-KNG010322017100001",1,2140,0,0,2140
14, ,09-2210-02-001-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1173,0,0,1173
15, , ,"[TRVch# 313 Dt:29/04/2017] , Billno-KNG010322017100004",1,1173,0,0,1173
16, ,09-2210-02-001-02-S00N-V-N-33-MATERIAL AND SUPPLY,Total,1,1800,0,0,1800
17, , ,"[TRVch# 312 Dt:29/04/2017] , Billno-KNG010322017100025",1,1800,0,0,1800
18, ,09-2210-04-101-02-S00N-V-N-01-SALARIES,Total,4,1992427,484000,70470,1437957
19, , ,"[TRVch# 76 Dt:10/04/2017] , Billno-KNG01032032017-004",1,1042548,230000,35291,777257
20, , ,"[TRVch# 77 Dt:10/04/2017] , Billno-KNG01032032017-005",1,22773,0,0,22773
