,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1748243,456000,58725,1233518
1,MDI06-202-GSSS KUJHABALH,Total, ,6,1748243,456000,58725,1233518
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,350000,0,0,350000
3, , ,"[TRVch# 1199 Dt:29/04/2017] , Billno-MDI062022017100003",1,350000,0,0,350000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,598032,226000,14954,357078
5, , ,"[TRVch# 661 Dt:07/04/2017] , Billno-MDI06202032017-001",1,489077,226000,1429,261648
6, , ,"[TRVch# 662 Dt:07/04/2017] , Billno-MDI06202032017-002",1,108955,0,13525,95430
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,800211,230000,43771,526440
8, , ,"[TRVch# 663 Dt:07/04/2017] , Billno-MDI06202032017-003",1,62437,25000,60,37377
9, , ,"[TRVch# 664 Dt:07/04/2017] , Billno-MDI06202032017-004",1,418392,205000,1623,211769
10, , ,"[TRVch# 665 Dt:07/04/2017] , Billno-MDI06202032017-005",1,319382,0,42088,277294
0,Grand Total, , ,12,1745275,488086,91759,1165430
1,MDI06-202-GSSS KUJHABALH,Total, ,12,1745275,488086,91759,1165430
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 900 Dt:31/05/2017] , Billno-MDI062022017100014",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,624381,264778,32096,327507
5, , ,"[TRVch# 1095 Dt:08/05/2017] , Billno-MDI06202042017-001",1,434623,220000,14199,200424
6, , ,"[TRVch# 1096 Dt:08/05/2017] , Billno-MDI06202042017-002",1,125943,0,16678,109265
7, , ,"[TRVch# 4819 Dt:31/05/2017] , Billno-MDI062022017100005",1,45645,44778,0,867
8, , ,"[TRVch# 4820 Dt:31/05/2017] , Billno-MDI062022017100006",1,12128,0,1214,10914
9, , ,"[TRVch# 4823 Dt:31/05/2017] , Billno-MDI062022017100009",1,6042,0,5,6037
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,818994,223308,59663,536023
11, , ,"[TRVch# 1097 Dt:08/05/2017] , Billno-MDI06202042017-003",1,373257,188000,18793,166464
12, , ,"[TRVch# 1098 Dt:08/05/2017] , Billno-MDI06202042017-004",1,358680,0,36588,322092
13, , ,"[TRVch# 4821 Dt:31/05/2017] , Billno-MDI062022017100007",1,35308,35308,0,0
14, , ,"[TRVch# 4822 Dt:31/05/2017] , Billno-MDI062022017100008",1,31459,0,2999,28460
15, , ,"[TRVch# 4825 Dt:31/05/2017] , Billno-MDI062022017100013",1,20290,0,1283,19007
16, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
17, , ,"[TRVch# 4833 Dt:31/05/2017] , Billno-MDI062022017100004",1,1900,0,0,1900
0,Grand Total, , ,22,1528292,525507,89454,913331
1,MDI06-202-GSSS KUJHABALH,Total, ,22,1528292,525507,89454,913331
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,696721,307507,34547,354667
3, , ,"[TRVch# 1168 Dt:07/06/2017] , Billno-MDI06202052017-001",1,482595,260000,16029,206566
4, , ,"[TRVch# 1169 Dt:07/06/2017] , Billno-MDI06202052017-002",1,125943,0,16678,109265
5, , ,"[TRVch# 3411 Dt:30/06/2017] , Billno-MDI062022017100016",1,12507,12507,0,0
6, , ,"[TRVch# 3415 Dt:30/06/2017] , Billno-MDI062022017100017",1,53017,35000,1830,16187
7, , ,"[TRVch# 3430 Dt:30/06/2017] , Billno-MDI062022017100038",1,22659,0,10,22649
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,769677,218000,54907,496770
9, , ,"[TRVch# 1170 Dt:07/06/2017] , Billno-MDI06202052017-003",1,444440,218000,24353,202087
10, , ,"[TRVch# 1171 Dt:07/06/2017] , Billno-MDI06202052017-004",1,307024,0,29953,277071
11, , ,"[TRVch# 3410 Dt:30/06/2017] , Billno-MDI062022017100015",1,5822,0,583,5239
12, , ,"[TRVch# 3414 Dt:30/06/2017] , Billno-MDI062022017100033",1,8476,0,18,8458
13, , ,"[TRVch# 3428 Dt:30/06/2017] , Billno-MDI062022017100036",1,3915,0,0,3915
14, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
15, , ,"[TRVch# 3412 Dt:30/06/2017] , Billno-MDI062022017100019",1,1900,0,0,1900
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,4,17723,0,0,17723
17, , ,"[TRVch# 3413 Dt:30/06/2017] , Billno-MDI062022017100029",1,912,0,0,912
18, , ,"[TRVch# 3416 Dt:30/06/2017] , Billno-MDI062022017100012",1,1423,0,0,1423
19, , ,"[TRVch# 3417 Dt:30/06/2017] , Billno-MDI062022017100028",1,3794,0,0,3794
20, , ,"[TRVch# 3418 Dt:30/06/2017] , Billno-MDI062022017100030",1,11594,0,0,11594
21, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,4379,0,0,4379
22, , ,"[TRVch# 3429 Dt:30/06/2017] , Billno-MDI062022017100037",1,4379,0,0,4379
23, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6658,0,0,6658
24, , ,"[TRVch# 3420 Dt:30/06/2017] , Billno-MDI062022017100032",1,6658,0,0,6658
25, ,08-2202-02-109-01-S00N-V-N-64-TRANSFER EXPENSES,Total,1,1194,0,0,1194
26, , ,"[TRVch# 3419 Dt:30/06/2017] , Billno-MDI062022017100022",1,1194,0,0,1194
27, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,3,10171,0,0,10171
28, , ,"[TRVch# 834 Dt:30/06/2017] , Billno-MDI062022017100024",1,4693,0,0,4693
29, , ,"[TRVch# 835 Dt:30/06/2017] , Billno-MDI062022017100025",1,568,0,0,568
30, , ,"[TRVch# 838 Dt:30/06/2017] , Billno-MDI062022017100035",1,4910,0,0,4910
31, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,19869,0,0,19869
32, , ,"[TRVch# 323 Dt:30/06/2017] , Billno-MDI062022017100040",1,19869,0,0,19869
0,Grand Total, , ,9,2424005,563000,89807,1771198
1,MDI06-202-GSSS KUJHABALH,Total, ,9,2424005,563000,89807,1771198
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,900000,0,0,900000
3, , ,"[TRVch# 1139 Dt:31/07/2017] , Billno-MDI062022017100044",1,300000,0,0,300000
4, , ,"[TRVch# 1144 Dt:31/07/2017] , Billno-MDI062022017100045",1,600000,0,0,600000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,642114,260000,32717,349397
6, , ,"[TRVch# 1080 Dt:10/07/2017] , Billno-MDI06202062017-001",1,484951,260000,16029,208922
7, , ,"[TRVch# 1081 Dt:10/07/2017] , Billno-MDI06202062017-002",1,157163,0,16688,140475
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,880308,303000,57090,520218
9, , ,"[TRVch# 1082 Dt:10/07/2017] , Billno-MDI06202062017-003",1,82552,45000,6120,31432
10, , ,"[TRVch# 1083 Dt:10/07/2017] , Billno-MDI06202062017-004",1,444875,218000,24353,202522
11, , ,"[TRVch# 1084 Dt:10/07/2017] , Billno-MDI06202062017-005",1,270329,0,20497,249832
12, , ,"[TRVch# 3102 Dt:31/07/2017] , Billno-MDI062022017100043",1,82552,40000,6120,36432
13, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1583,0,0,1583
14, , ,"[TRVch# 1105 Dt:10/07/2017] , Billno-MDI062022017100041",1,1583,0,0,1583
0,Grand Total, , ,9,2132001,555000,88807,1488194
1,MDI06-202-GSSS KUJHABALH,Total, ,9,2132001,555000,88807,1488194
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,600000,0,0,600000
3, , ,"[TRVch# 859 Dt:31/08/2017] , Billno-MDI062022017100046",1,300000,0,0,300000
4, , ,"[TRVch# 860 Dt:31/08/2017] , Billno-MDI062022017100048",1,300000,0,0,300000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,642114,260000,32717,349397
6, , ,"[TRVch# 1011 Dt:09/08/2017] , Billno-MDI06202072017-001",1,484951,260000,16029,208922
7, , ,"[TRVch# 1012 Dt:09/08/2017] , Billno-MDI06202072017-002",1,157163,0,16688,140475
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,889887,295000,56090,538797
9, , ,"[TRVch# 1013 Dt:09/08/2017] , Billno-MDI06202072017-003",1,82552,45000,6120,31432
10, , ,"[TRVch# 1014 Dt:09/08/2017] , Billno-MDI06202072017-004",1,444875,218000,24353,202522
11, , ,"[TRVch# 1015 Dt:09/08/2017] , Billno-MDI06202072017-005",1,270329,0,20497,249832
12, , ,"[TRVch# 3011 Dt:31/08/2017] , Billno-MDI062022017100047",1,85868,32000,5120,48748
13, , ,"[TRVch# 3019 Dt:31/08/2017] , Billno-MDI062022017100049",1,6263,0,0,6263
0,Grand Total, , ,6,1488305,538000,84336,865969
1,MDI06-202-GSSS KUJHABALH,Total, ,6,1488305,538000,84336,865969
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,652226,260000,32717,359509
3, , ,"[TRVch# 1114 Dt:08/09/2017] , Billno-MDI06202082017-001",1,492482,260000,16029,216453
4, , ,"[TRVch# 1115 Dt:08/09/2017] , Billno-MDI06202082017-002",1,159744,0,16688,143056
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,834179,278000,51619,504560
6, , ,"[TRVch# 1116 Dt:08/09/2017] , Billno-MDI06202082017-003",1,83931,45000,6120,32811
7, , ,"[TRVch# 1117 Dt:08/09/2017] , Billno-MDI06202082017-004",1,456224,233000,24353,198871
8, , ,"[TRVch# 1118 Dt:08/09/2017] , Billno-MDI06202082017-005",1,294024,0,21146,272878
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
10, , ,"[TRVch# 3228 Dt:29/09/2017] , Billno-MDI062022017100050",1,1900,0,0,1900
0,Grand Total, , ,10,1435882,468000,68484,899398
1,MDI06-202-GSSS KUJHABALH,Total, ,10,1435882,468000,68484,899398
2, ,00-8011-00-107-02-S00N-V-N-00- ,Total,3,39073,0,0,39073
3, , ,"[TRVch# 16 Dt:09/10/2017] , Billno-MDI062022017100061",1,11519,0,0,11519
4, , ,"[TRVch# 17 Dt:09/10/2017] , Billno-MDI062022017100058",1,17796,0,0,17796
5, , ,"[TRVch# 18 Dt:09/10/2017] , Billno-MDI062022017100057",1,9758,0,0,9758
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,604773,225000,21295,358478
7, , ,"[TRVch# 4736 Dt:31/10/2017] , Billno-MDI062022017100065",1,3078,0,0,3078
8, , ,"[TRVch# 988 Dt:09/10/2017] , Billno-MDI06202092017-001",1,494435,225000,14199,255236
9, , ,"[TRVch# 989 Dt:09/10/2017] , Billno-MDI06202092017-002",1,107260,0,7096,100164
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,790136,243000,47189,499947
11, , ,"[TRVch# 990 Dt:09/10/2017] , Billno-MDI06202092017-003",1,85361,10000,8120,67241
12, , ,"[TRVch# 991 Dt:09/10/2017] , Billno-MDI06202092017-004",1,461108,233000,24353,203755
13, , ,"[TRVch# 992 Dt:09/10/2017] , Billno-MDI06202092017-005",1,243667,0,14716,228951
14, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
15, , ,"[TRVch# 1014 Dt:09/10/2017] , Billno-MDI062022017100062",1,1900,0,0,1900
