,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,2286168,390000,81919,1814249
1,SOL02-207-PR GSSS KASAULI,Total, ,7,2286168,390000,81919,1814249
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 207 Dt:20/04/2017] , Billno-SOL022072017100003",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,621018,151000,16961,453057
5, , ,"[TRVch# 730 Dt:10/04/2017] , Billno-SOL02207032017-001",1,407848,151000,481,256367
6, , ,"[TRVch# 731 Dt:10/04/2017] , Billno-SOL02207032017-002",1,213170,0,16480,196690
7, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,47730,0,0,47730
8, , ,"[TRVch# 732 Dt:10/04/2017] , Billno-SOL02207032017-003",1,47730,0,0,47730
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1117420,239000,64958,813462
10, , ,"[TRVch# 733 Dt:10/04/2017] , Billno-SOL02207032017-004",1,152251,54000,4354,93897
11, , ,"[TRVch# 734 Dt:10/04/2017] , Billno-SOL02207032017-005",1,531883,185000,5889,340994
12, , ,"[TRVch# 735 Dt:10/04/2017] , Billno-SOL02207032017-006",1,433286,0,54715,378571
0,Grand Total, , ,24,2533058,519710,165153,1848195
1,SOL02-207-PR GSSS KASAULI,Total, ,24,2533058,519710,165153,1848195
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,470000,0,0,470000
3, , ,"[TRVch# 100 Dt:09/05/2017] , Billno-SOL022072017100012",1,200000,0,0,200000
4, , ,"[TRVch# 101 Dt:09/05/2017] , Billno-SOL022072017100014",1,150000,0,0,150000
5, , ,"[TRVch# 91 Dt:09/05/2017] , Billno-SOL022072017100004",1,120000,0,0,120000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,710183,197649,42827,469707
7, , ,"[TRVch# 586 Dt:09/05/2017] , Billno-SOL02207042017-001",1,416055,156000,16240,243815
8, , ,"[TRVch# 587 Dt:09/05/2017] , Billno-SOL02207042017-002",1,222965,0,19142,203823
9, , ,"[TRVch# 658 Dt:09/05/2017] , Billno-SOL022072017100005",1,46277,41649,4628,0
10, , ,"[TRVch# 659 Dt:09/05/2017] , Billno-SOL022072017100006",1,18046,0,2817,15229
11, , ,"[TRVch# 684 Dt:09/05/2017] , Billno-SOL022072017100010",1,6840,0,0,6840
12, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,50130,0,0,50130
13, , ,"[TRVch# 588 Dt:09/05/2017] , Billno-SOL02207042017-003",1,50130,0,0,50130
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,1277215,322061,122326,832828
15, , ,"[TRVch# 589 Dt:09/05/2017] , Billno-SOL02207042017-004",1,156261,55000,19834,81427
16, , ,"[TRVch# 590 Dt:09/05/2017] , Billno-SOL02207042017-005",1,539596,195500,25459,318637
17, , ,"[TRVch# 591 Dt:09/05/2017] , Billno-SOL02207042017-006",1,446299,0,63324,382975
18, , ,"[TRVch# 660 Dt:09/05/2017] , Billno-SOL022072017100007",1,17606,15845,1761,0
19, , ,"[TRVch# 661 Dt:09/05/2017] , Billno-SOL022072017100008",1,60706,55716,4990,0
20, , ,"[TRVch# 662 Dt:09/05/2017] , Billno-SOL022072017100009",1,42453,0,6958,35495
21, , ,"[TRVch# 685 Dt:09/05/2017] , Billno-SOL022072017100011",1,14294,0,0,14294
22, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,6134,0,0,6134
23, , ,"[TRVch# 1549 Dt:22/05/2017] , Billno-SOL022072017100016",1,4480,0,0,4480
24, , ,"[TRVch# 1550 Dt:22/05/2017] , Billno-SOL022072017100017",1,1224,0,0,1224
25, , ,"[TRVch# 1552 Dt:22/05/2017] , Billno-SOL022072017100020",1,430,0,0,430
26, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,6634,0,0,6634
27, , ,"[TRVch# 2208 Dt:31/05/2017] , Billno-SOL022072017100025",1,6634,0,0,6634
28, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,4608,0,0,4608
