,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,858516,60000,42570,755946
1,SMR08-206-GHS GHANDURI,Total, ,6,858516,60000,42570,755946
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,400000,0,0,400000
3, , ,"[TRVch# 629 Dt:29/04/2017] , Billno-SMR082062017100006",1,400000,0,0,400000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,204484,0,28568,175916
5, , ,"[TRVch# 682 Dt:07/04/2017] , Billno-SMR08206032017-001",1,121847,0,19124,102723
6, , ,"[TRVch# 683 Dt:07/04/2017] , Billno-SMR08206032017-002",1,82637,0,9444,73193
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,254032,60000,14002,180030
8, , ,"[TRVch# 684 Dt:07/04/2017] , Billno-SMR08206032017-003",1,123316,35000,4830,83486
9, , ,"[TRVch# 685 Dt:07/04/2017] , Billno-SMR08206032017-004",1,112394,25000,7126,80268
10, , ,"[TRVch# 686 Dt:07/04/2017] , Billno-SMR08206032017-005",1,18322,0,2046,16276
0,Grand Total, , ,11,452250,51389,51973,348888
1,SMR08-206-GHS GHANDURI,Total, ,11,452250,51389,51973,348888
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,226276,0,31504,194772
3, , ,"[TRVch# 936 Dt:09/05/2017] , Billno-SMR08206042017-001",1,125516,0,19216,106300
4, , ,"[TRVch# 937 Dt:09/05/2017] , Billno-SMR08206042017-002",1,83673,0,10577,73096
5, , ,"[TRVch# 960 Dt:09/05/2017] , Billno-SMR082062017100001",1,7949,0,799,7150
6, , ,"[TRVch# 962 Dt:09/05/2017] , Billno-SMR082062017100002",1,9138,0,912,8226
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,10500,0,0,10500
8, , ,"[TRVch# 1757 Dt:31/05/2017] , Billno-SMR082062017100007",1,10500,0,0,10500
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,215474,51389,20469,143616
10, , ,"[TRVch# 938 Dt:09/05/2017] , Billno-SMR08206042017-003",1,124873,35000,10043,79830
11, , ,"[TRVch# 939 Dt:09/05/2017] , Billno-SMR08206042017-004",1,44355,0,7226,37129
12, , ,"[TRVch# 940 Dt:09/05/2017] , Billno-SMR08206042017-005",1,18550,0,2069,16481
13, , ,"[TRVch# 961 Dt:09/05/2017] , Billno-SMR082062017100003",1,13959,8415,552,4992
14, , ,"[TRVch# 963 Dt:09/05/2017] , Billno-SMR082062017100004",1,11727,7974,378,3375
15, , ,"[TRVch# 964 Dt:09/05/2017] , Billno-SMR082062017100005",1,2010,0,201,1809
0,Grand Total, , ,5,399176,35000,49131,315045
1,SMR08-206-GHS GHANDURI,Total, ,5,399176,35000,49131,315045
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,209189,0,29793,179396
3, , ,"[TRVch# 1093 Dt:08/06/2017] , Billno-SMR08206052017-006",1,125516,0,19216,106300
4, , ,"[TRVch# 1094 Dt:08/06/2017] , Billno-SMR08206052017-007",1,83673,0,10577,73096
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,189987,35000,19338,135649
6, , ,"[TRVch# 1095 Dt:08/06/2017] , Billno-SMR08206052017-008",1,127082,35000,10043,82039
7, , ,"[TRVch# 1096 Dt:08/06/2017] , Billno-SMR08206052017-009",1,44355,0,7226,37129
8, , ,"[TRVch# 1097 Dt:08/06/2017] , Billno-SMR08206052017-010",1,18550,0,2069,16481
0,Grand Total, , ,7,436479,35000,49345,352134
1,SMR08-206-GHS GHANDURI,Total, ,7,436479,35000,49345,352134
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,211842,0,30007,181835
3, , ,"[TRVch# 949 Dt:10/07/2017] , Billno-SMR08206062017-001",1,125933,0,19216,106717
4, , ,"[TRVch# 950 Dt:10/07/2017] , Billno-SMR08206062017-002",1,85909,0,10791,75118
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,34650,0,0,34650
6, , ,"[TRVch# 1265 Dt:20/07/2017] , Billno-SMR082062017100012",1,13650,0,0,13650
7, , ,"[TRVch# 969 Dt:10/07/2017] , Billno-SMR082062017100010",1,21000,0,0,21000
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,189987,35000,19338,135649
9, , ,"[TRVch# 951 Dt:10/07/2017] , Billno-SMR08206062017-003",1,127082,35000,10043,82039
10, , ,"[TRVch# 952 Dt:10/07/2017] , Billno-SMR08206062017-004",1,44355,0,7226,37129
11, , ,"[TRVch# 953 Dt:10/07/2017] , Billno-SMR08206062017-005",1,18550,0,2069,16481
0,Grand Total, , ,8,440133,35000,53535,351598
1,SMR08-206-GHS GHANDURI,Total, ,8,440133,35000,53535,351598
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,211842,0,32519,179323
3, , ,"[TRVch# 852 Dt:05/08/2017] , Billno-SMR08206072017-001",1,125933,0,21728,104205
4, , ,"[TRVch# 853 Dt:05/08/2017] , Billno-SMR08206072017-002",1,85909,0,10791,75118
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13650,0,0,13650
6, , ,"[TRVch# 894 Dt:05/08/2017] , Billno-SMR082062017100017",1,13650,0,0,13650
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,209836,35000,21016,153820
8, , ,"[TRVch# 854 Dt:05/08/2017] , Billno-SMR08206072017-003",1,127082,35000,10043,82039
9, , ,"[TRVch# 855 Dt:05/08/2017] , Billno-SMR08206072017-004",1,60025,0,8899,51126
10, , ,"[TRVch# 856 Dt:05/08/2017] , Billno-SMR08206072017-005",1,18550,0,2069,16481
11, , ,"[TRVch# 892 Dt:05/08/2017] , Billno-SMR082062017100013",1,4179,0,5,4174
12, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,4805,0,0,4805
13, , ,"[TRVch# 893 Dt:05/08/2017] , Billno-SMR082062017100015",1,4805,0,0,4805
0,Grand Total, , ,8,556238,60000,65873,430365
1,SMR08-206-GHS GHANDURI,Total, ,8,556238,60000,65873,430365
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,327941,25000,44862,258079
3, , ,"[TRVch# 910 Dt:08/09/2017] , Billno-SMR08206082017-001",1,190676,25000,24333,141343
4, , ,"[TRVch# 911 Dt:08/09/2017] , Billno-SMR08206082017-002",1,87377,0,10791,76586
5, , ,"[TRVch# 926 Dt:08/09/2017] , Billno-SMR082062017100018",1,48402,0,9593,38809
6, , ,"[TRVch# 929 Dt:08/09/2017] , Billno-SMR082062017100019",1,1486,0,145,1341
7, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,1946,0,0,1946
8, , ,"[TRVch# 1185 Dt:22/09/2017] , Billno-SMR082062017100020",1,1946,0,0,1946
