,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,573223,169628,12397,391198
1,SML13-204-GHS JANAD GHAT,Total, ,8,573223,169628,12397,391198
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,55326,15634,30,39662
3, , ,"[TRVch# 1815 Dt:29/04/2017] , Billno-SML13204032017-001",1,49692,10000,30,39662
4, , ,"[TRVch# 1825 Dt:29/04/2017] , Billno-SML132042017100001",1,5634,5634,0,0
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,517897,153994,12367,351536
6, , ,"[TRVch# 1816 Dt:29/04/2017] , Billno-SML13204032017-002",1,65845,25000,60,40785
7, , ,"[TRVch# 1817 Dt:29/04/2017] , Billno-SML13204032017-003",1,263548,92000,225,171323
8, , ,"[TRVch# 1818 Dt:29/04/2017] , Billno-SML13204032017-004",1,139428,21,10868,128539
9, , ,"[TRVch# 1824 Dt:29/04/2017] , Billno-SML132042017100002",1,7542,7542,0,0
10, , ,"[TRVch# 1826 Dt:29/04/2017] , Billno-SML132042017100003",1,29431,29431,0,0
11, , ,"[TRVch# 1827 Dt:29/04/2017] , Billno-SML132042017100004",1,12103,0,1214,10889
0,Grand Total, , ,8,1523552,142021,25737,1355794
1,SML13-204-GHS JANAD GHAT,Total, ,8,1523552,142021,25737,1355794
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,975000,0,0,975000
3, , ,"[TRVch# 1044 Dt:31/05/2017] , Billno-SML132042017100007",1,300000,0,0,300000
4, , ,"[TRVch# 1045 Dt:31/05/2017] , Billno-SML132042017100008",1,175000,0,0,175000
5, , ,"[TRVch# 1063 Dt:31/05/2017] , Billno-SML132042017100009",1,500000,0,0,500000
6, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,20566,0,0,20566
7, , ,"[TRVch# 57 Dt:31/05/2017] , Billno-SML132042017100006",1,20566,0,0,20566
8, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,50318,10000,30,40288
9, , ,"[TRVch# 3261 Dt:31/05/2017] , Billno-SML13204042017-001",1,50318,10000,30,40288
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,477668,132021,25707,319940
11, , ,"[TRVch# 3262 Dt:31/05/2017] , Billno-SML13204042017-002",1,66683,25000,4180,37503
12, , ,"[TRVch# 3263 Dt:31/05/2017] , Billno-SML13204042017-003",1,266905,107000,8980,150925
13, , ,"[TRVch# 3264 Dt:31/05/2017] , Billno-SML13204042017-004",1,144080,21,12547,131512
0,Grand Total, , ,9,1266440,147311,25752,1093377
1,SML13-204-GHS JANAD GHAT,Total, ,9,1266440,147311,25752,1093377
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,75518,10015,45,65458
3, , ,"[TRVch# 1891 Dt:30/06/2017] , Billno-SML13204052017-006",1,50318,10000,30,40288
4, , ,"[TRVch# 1892 Dt:30/06/2017] , Billno-SML13204052017-007",1,20747,15,15,20717
5, , ,"[TRVch# 1916 Dt:30/06/2017] , Billno-SML132042017100011",1,4453,0,0,4453
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,484005,137296,25707,321002
