,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,10,2257744,538005,25345,1694394
1,KNG04-537-TEHSILDAR NURPUR,Total, ,10,2257744,538005,25345,1694394
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,6,1406847,314500,10786,1081561
3, , ,"[TRVch# 41 Dt:10/04/2017] , Billno-KNG04537032017-001",1,180049,63000,1517,115532
4, , ,"[TRVch# 42 Dt:10/04/2017] , Billno-KNG04537032017-002",1,63070,0,0,63070
5, , ,"[TRVch# 43 Dt:10/04/2017] , Billno-KNG04537032017-003",1,44601,20000,530,24071
6, , ,"[TRVch# 44 Dt:10/04/2017] , Billno-KNG04537032017-004",1,988873,195500,6049,787324
7, , ,"[TRVch# 45 Dt:10/04/2017] , Billno-KNG04537032017-005",1,18020,0,0,18020
8, , ,"[TRVch# 46 Dt:10/04/2017] , Billno-KNG04537032017-006",1,112234,36000,2690,73544
9, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,675886,178505,8087,489294
10, , ,"[TRVch# 50 Dt:10/04/2017] , Billno-KNG04537032017-007",1,392664,158505,2385,231774
11, , ,"[TRVch# 51 Dt:10/04/2017] , Billno-KNG04537032017-008",1,236886,0,5672,231214
12, , ,"[TRVch# 52 Dt:10/04/2017] , Billno-KNG04537032017-009",1,46336,20000,30,26306
13, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,1,175011,45000,6472,123539
14, , ,"[TRVch# 53 Dt:10/04/2017] , Billno-KNG04537032017-010",1,175011,45000,6472,123539
0,Grand Total, , ,14,4158559,555505,24447,3578607
1,KNG04-537-TEHSILDAR NURPUR,Total, ,14,4158559,555505,24447,3578607
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,876650,0,0,876650
3, , ,"[TRVch# 1228 Dt:31/05/2017] , Billno-KNG045372017100005",1,465293,0,0,465293
4, , ,"[TRVch# 1229 Dt:31/05/2017] , Billno-KNG045372017100004",1,411357,0,0,411357
5, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,5,1530083,339500,10816,1179767
6, , ,"[TRVch# 133 Dt:31/05/2017] , Billno-KNG045372017100006",1,55620,0,0,55620
7, , ,"[TRVch# 42 Dt:09/05/2017] , Billno-KNG04537042017-001",1,1226928,281500,7596,937832
8, , ,"[TRVch# 43 Dt:09/05/2017] , Billno-KNG04537042017-002",1,85365,0,0,85365
9, , ,"[TRVch# 44 Dt:09/05/2017] , Billno-KNG04537042017-003",1,114266,38000,2690,73576
10, , ,"[TRVch# 45 Dt:09/05/2017] , Billno-KNG04537042017-004",1,47904,20000,530,27374
11, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,686454,171005,8159,507290
12, , ,"[TRVch# 61 Dt:09/05/2017] , Billno-KNG04537042017-005",1,399703,151005,2385,246313
13, , ,"[TRVch# 62 Dt:09/05/2017] , Billno-KNG04537042017-006",1,239829,0,5744,234085
14, , ,"[TRVch# 63 Dt:09/05/2017] , Billno-KNG04537042017-007",1,46922,20000,30,26892
15, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,148681,45000,5472,98209
16, , ,"[TRVch# 190 Dt:31/05/2017] , Billno-KNG045372017000002",1,28576,15000,928,12648
17, , ,"[TRVch# 64 Dt:09/05/2017] , Billno-KNG04537042017-008",1,120105,30000,4544,85561
18, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,916691,0,0,916691
19, , ,"[TRVch# 271 Dt:24/05/2017] , Billno-KNG045372017100002",1,909035,0,0,909035
20, , ,"[TRVch# 385 Dt:31/05/2017] , Billno-KNG045372017100003",1,7656,0,0,7656
0,Grand Total, , ,20,3359406,517505,24593,2817308
1,KNG04-537-TEHSILDAR NURPUR,Total, ,20,3359406,517505,24593,2817308
