,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,836831,219850,29701,587280
1,KNG05-003-A.S.C.O PALAMPUR,Total, ,6,836831,219850,29701,587280
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 251 Dt:21/04/2017] , Billno-KNG050032017100001",1,150000,0,0,150000
4, ,11-2402-00-102-01-S00N-V-N-01-SALARIES,Total,2,420811,153250,22413,245148
5, , ,"[TRVch# 20 Dt:10/04/2017] , Billno-KNG05003032017-001",1,104439,30000,9120,65319
6, , ,"[TRVch# 21 Dt:10/04/2017] , Billno-KNG05003032017-002",1,316372,123250,13293,179829
7, ,11-2402-00-102-04-S00N-V-N-01-SALARIES,Total,3,266020,66600,7288,192132
8, , ,"[TRVch# 22 Dt:10/04/2017] , Billno-KNG05003032017-003",1,75644,20000,420,55224
9, , ,"[TRVch# 23 Dt:10/04/2017] , Billno-KNG05003032017-004",1,157394,46600,4616,106178
10, , ,"[TRVch# 24 Dt:10/04/2017] , Billno-KNG05003032017-005",1,32982,0,2252,30730
0,Grand Total, , ,26,1460961,287718,30669,1142574
1,KNG05-003-A.S.C.O PALAMPUR,Total, ,26,1460961,287718,30669,1142574
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 637 Dt:20/05/2017] , Billno-KNG050032017100008",1,500000,0,0,500000
4, ,11-2402-00-102-01-S00N-V-N-01-SALARIES,Total,6,572398,205764,22773,343861
5, , ,"[TRVch# 24 Dt:09/05/2017] , Billno-KNG05003042017-001",1,105778,30000,9120,66658
6, , ,"[TRVch# 25 Dt:09/05/2017] , Billno-KNG05003042017-002",1,320396,123250,13329,183817
7, , ,"[TRVch# 91 Dt:31/05/2017] , Billno-KNG050032017100021",1,32483,32483,0,0
8, , ,"[TRVch# 92 Dt:31/05/2017] , Billno-KNG050032017100020",1,20031,20031,0,0
9, , ,"[TRVch# 93 Dt:31/05/2017] , Billno-KNG050032017100019",1,90515,0,0,90515
10, , ,"[TRVch# 96 Dt:31/05/2017] , Billno-KNG050032017100024",1,3195,0,324,2871
11, ,11-2402-00-102-01-S00N-V-N-03-TRAVEL EXPENSES,Total,4,29539,0,0,29539
12, , ,"[TRVch# 39 Dt:09/05/2017] , Billno-KNG050032017100002",1,15897,0,0,15897
13, , ,"[TRVch# 40 Dt:09/05/2017] , Billno-KNG050032017100003",1,5650,0,0,5650
14, , ,"[TRVch# 41 Dt:09/05/2017] , Billno-KNG050032017100004",1,6662,0,0,6662
15, , ,"[TRVch# 42 Dt:09/05/2017] , Billno-KNG050032017100005",1,1330,0,0,1330
16, ,11-2402-00-102-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6770,0,0,6770
17, , ,"[TRVch# 80 Dt:31/05/2017] , Billno-KNG050032017100018",1,6770,0,0,6770
18, ,11-2402-00-102-04-S00N-V-N-01-SALARIES,Total,8,319243,81954,7896,229393
19, , ,"[TRVch# 26 Dt:09/05/2017] , Billno-KNG05003042017-003",1,77597,20000,420,57177
20, , ,"[TRVch# 27 Dt:09/05/2017] , Billno-KNG05003042017-004",1,159388,46600,4646,108142
21, , ,"[TRVch# 28 Dt:09/05/2017] , Billno-KNG05003042017-005",1,33878,0,2281,31597
22, , ,"[TRVch# 90 Dt:31/05/2017] , Billno-KNG050032017100022",1,6201,6201,0,0
23, , ,"[TRVch# 94 Dt:31/05/2017] , Billno-KNG050032017100026",1,2664,0,270,2394
24, , ,"[TRVch# 95 Dt:31/05/2017] , Billno-KNG050032017100025",1,2745,0,279,2466
25, , ,"[TRVch# 97 Dt:31/05/2017] , Billno-KNG050032017100023",1,15054,9153,0,5901
26, , ,"[TRVch# 98 Dt:31/05/2017] , Billno-KNG050032017100028",1,21716,0,0,21716
27, ,11-2402-00-102-04-S00N-V-N-03-TRAVEL EXPENSES,Total,1,3684,0,0,3684
28, , ,"[TRVch# 79 Dt:31/05/2017] , Billno-KNG050032017100017",1,3684,0,0,3684
29, ,19-2235-60-800-12-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,5,29327,0,0,29327
30, , ,"[TRVch# 260 Dt:20/05/2017] , Billno-KNG050032017100009",1,3390,0,0,3390
31, , ,"[TRVch# 261 Dt:20/05/2017] , Billno-KNG050032017100011",1,5431,0,0,5431
32, , ,"[TRVch# 262 Dt:20/05/2017] , Billno-KNG050032017100012",1,9699,0,0,9699
33, , ,"[TRVch# 263 Dt:20/05/2017] , Billno-KNG050032017100013",1,6796,0,0,6796
34, , ,"[TRVch# 264 Dt:20/05/2017] , Billno-KNG050032017100014",1,4011,0,0,4011
0,Grand Total, , ,13,1096447,204900,28869,862678
1,KNG05-003-A.S.C.O PALAMPUR,Total, ,13,1096447,204900,28869,862678
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,335000,0,0,335000
3, , ,"[TRVch# 381 Dt:20/06/2017] , Billno-KNG050032017100035",1,135000,0,0,135000
4, , ,"[TRVch# 382 Dt:20/06/2017] , Billno-KNG050032017100034",1,200000,0,0,200000
5, ,11-2401-00-109-25-S00N-V-P-65-REMUNERATION TO OUTSOURCE EMPLOYEES,Total,2,27510,0,0,27510
6, , ,"[TRVch# 157 Dt:20/06/2017] , Billno-KNG050032017100031",1,24930,0,0,24930
7, , ,"[TRVch# 158 Dt:20/06/2017] , Billno-KNG050032017100032",1,2580,0,0,2580
8, ,11-2402-00-102-01-S00N-V-N-01-SALARIES,Total,2,428712,153250,22531,252931
9, , ,"[TRVch# 25 Dt:08/06/2017] , Billno-KNG05003052017-001",1,105778,30000,9120,66658
10, , ,"[TRVch# 26 Dt:08/06/2017] , Billno-KNG05003052017-002",1,322934,123250,13411,186273
11, ,11-2402-00-102-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,460,0,0,460
12, , ,"[TRVch# 46 Dt:20/06/2017] , Billno-KNG050032017100030",1,460,0,0,460
13, ,11-2402-00-102-04-S00N-V-N-01-SALARIES,Total,4,277726,51650,6338,219738
14, , ,"[TRVch# 27 Dt:08/06/2017] , Billno-KNG05003052017-003",1,77597,20000,420,57177
