,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1550198,347000,67626,1135572
1,KNG06-207-GSSS DEYANA,Total, ,6,1550198,347000,67626,1135572
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,374766,0,0,374766
3, , ,"[TRVch# 893 Dt:29/04/2017] , Billno-KNG062072017100006",1,74766,0,0,74766
4, , ,"[TRVch# 894 Dt:29/04/2017] , Billno-KNG062072017100001",1,300000,0,0,300000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,527617,126000,29103,372514
6, , ,"[TRVch# 1404 Dt:10/04/2017] , Billno-KNG06207032017-001",1,387872,126000,180,261692
7, , ,"[TRVch# 1405 Dt:10/04/2017] , Billno-KNG06207032017-002",1,139745,0,28923,110822
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,647815,221000,38523,388292
9, , ,"[TRVch# 1406 Dt:10/04/2017] , Billno-KNG06207032017-003",1,580227,221000,435,358792
10, , ,"[TRVch# 1407 Dt:10/04/2017] , Billno-KNG06207032017-004",1,67588,0,38088,29500
0,Grand Total, , ,13,5494775,442711,117422,4934642
1,KNG06-207-GSSS DEYANA,Total, ,13,5494775,442711,117422,4934642
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,2480735,0,0,2480735
3, , ,"[TRVch# 1111 Dt:31/05/2017] , Billno-KNG062072017100011",1,300000,0,0,300000
4, , ,"[TRVch# 1113 Dt:31/05/2017] , Billno-KNG062072017100007",1,2180735,0,0,2180735
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,622866,166110,46812,409944
6, , ,"[TRVch# 1844 Dt:09/05/2017] , Billno-KNG06207042017-001",1,417512,126000,14680,276832
7, , ,"[TRVch# 1845 Dt:09/05/2017] , Billno-KNG06207042017-002",1,143979,0,30542,113437
8, , ,"[TRVch# 3516 Dt:20/05/2017] , Billno-KNG062072017100002",1,45502,40110,0,5392
9, , ,"[TRVch# 3519 Dt:20/05/2017] , Billno-KNG062072017100005",1,15873,0,1590,14283
10, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6000,0,0,6000
11, , ,"[TRVch# 3520 Dt:20/05/2017] , Billno-KNG062072017100010",1,6000,0,0,6000
12, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,755002,276601,70610,407791
13, , ,"[TRVch# 1846 Dt:09/05/2017] , Billno-KNG06207042017-003",1,613310,221000,31465,360845
14, , ,"[TRVch# 1847 Dt:09/05/2017] , Billno-KNG06207042017-004",1,70461,0,38371,32090
15, , ,"[TRVch# 3517 Dt:20/05/2017] , Billno-KNG062072017100003",1,63563,55601,0,7962
16, , ,"[TRVch# 3518 Dt:20/05/2017] , Billno-KNG062072017100004",1,7668,0,774,6894
17, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,938562,0,0,938562
18, , ,"[TRVch# 227 Dt:20/05/2017] , Billno-KNG062072017100008",1,938562,0,0,938562
19, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,691610,0,0,691610
20, , ,"[TRVch# 226 Dt:20/05/2017] , Billno-KNG062072017100009",1,691610,0,0,691610
0,Grand Total, , ,11,1779176,347000,76753,1355423
1,KNG06-207-GSSS DEYANA,Total, ,11,1779176,347000,76753,1355423
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,550000,0,0,550000
3, , ,"[TRVch# 1042 Dt:30/06/2017] , Billno-KNG062072017100017",1,250000,0,0,250000
4, , ,"[TRVch# 1043 Dt:30/06/2017] , Billno-KNG062072017100014",1,100000,0,0,100000
5, , ,"[TRVch# 1044 Dt:30/06/2017] , Billno-KNG062072017100015",1,200000,0,0,200000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,569271,126000,29765,413506
7, , ,"[TRVch# 1306 Dt:08/06/2017] , Billno-KNG06207052017-001",1,425292,126000,14680,284612
8, , ,"[TRVch# 1307 Dt:08/06/2017] , Billno-KNG06207052017-002",1,143979,0,15085,128894
9, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6200,0,0,6200
10, , ,"[TRVch# 1359 Dt:08/06/2017] , Billno-KNG062072017100012",1,6200,0,0,6200
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,640205,221000,46988,372217
12, , ,"[TRVch# 1308 Dt:08/06/2017] , Billno-KNG06207052017-003",1,82002,40000,8060,33942
13, , ,"[TRVch# 1309 Dt:08/06/2017] , Billno-KNG06207052017-004",1,395046,151000,18315,225731
14, , ,"[TRVch# 1310 Dt:08/06/2017] , Billno-KNG06207052017-005",1,89121,0,8553,80568
15, , ,"[TRVch# 3977 Dt:30/06/2017] , Billno-KNG062072017100016",1,74036,30000,12060,31976
16, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13500,0,0,13500
17, , ,"[TRVch# 3012 Dt:20/06/2017] , Billno-KNG062072017100013",1,13500,0,0,13500
0,Grand Total, , ,8,1254275,382000,73455,798820
1,KNG06-207-GSSS DEYANA,Total, ,8,1254275,382000,73455,798820
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,565559,131000,28261,406298
3, , ,"[TRVch# 1644 Dt:10/07/2017] , Billno-KNG06207062017-001",1,410504,131000,12180,267324
4, , ,"[TRVch# 1645 Dt:10/07/2017] , Billno-KNG06207062017-002",1,155055,0,16081,138974
5, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6000,0,0,6000
6, , ,"[TRVch# 1700 Dt:10/07/2017] , Billno-KNG062072017100018",1,6000,0,0,6000
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,665814,251000,45194,369620
8, , ,"[TRVch# 1646 Dt:10/07/2017] , Billno-KNG06207062017-003",1,158223,70000,20120,68103
9, , ,"[TRVch# 1647 Dt:10/07/2017] , Billno-KNG06207062017-004",1,452872,181000,19845,252027
10, , ,"[TRVch# 1648 Dt:10/07/2017] , Billno-KNG06207062017-005",1,54719,0,5229,49490
11, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,12402,0,0,12402
12, , ,"[TRVch# 88 Dt:10/07/2017] , Billno-KNG062072017100020",1,12402,0,0,12402
13, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,4500,0,0,4500
14, , ,"[TRVch# 1701 Dt:10/07/2017] , Billno-KNG062072017100019",1,4500,0,0,4500
0,Grand Total, , ,10,1354032,389000,73639,891393
1,KNG06-207-GSSS DEYANA,Total, ,10,1354032,389000,73639,891393
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 1169 Dt:31/08/2017] , Billno-KNG062072017100029",1,100000,0,0,100000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,567439,131000,28445,407994
5, , ,"[TRVch# 1377 Dt:08/08/2017] , Billno-KNG06207072017-001",1,410504,131000,12180,267324
6, , ,"[TRVch# 1378 Dt:08/08/2017] , Billno-KNG06207072017-002",1,156935,0,16265,140670
7, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6200,0,0,6200
8, , ,"[TRVch# 2622 Dt:21/08/2017] , Billno-KNG062072017100021",1,6200,0,0,6200
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,670427,258000,45194,367233
10, , ,"[TRVch# 1379 Dt:08/08/2017] , Billno-KNG06207072017-003",1,160644,70000,20120,70524
11, , ,"[TRVch# 1380 Dt:08/08/2017] , Billno-KNG06207072017-004",1,454564,188000,19845,246719
12, , ,"[TRVch# 1381 Dt:08/08/2017] , Billno-KNG06207072017-005",1,54719,0,5229,49490
13, , ,"[TRVch# 3206 Dt:31/08/2017] , Billno-KNG062072017100025",1,100,0,0,100
14, , ,"[TRVch# 3207 Dt:31/08/2017] , Billno-KNG062072017100026",1,400,0,0,400
15, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,9966,0,0,9966
16, , ,"[TRVch# 224 Dt:21/08/2017] , Billno-KNG062072017100022",1,9966,0,0,9966
0,Grand Total, , ,9,1458358,389000,77902,991456
1,KNG06-207-GSSS DEYANA,Total, ,9,1458358,389000,77902,991456
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 952 Dt:29/09/2017] , Billno-KNG062072017100040",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,578455,131000,31297,416158
5, , ,"[TRVch# 1760 Dt:08/09/2017] , Billno-KNG06207082017-001",1,418769,131000,15032,272737
