,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,9,2326008,92000,7235,2226773
1,LHL01-204-GSSS TINGRIT,Total, ,9,2326008,92000,7235,2226773
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 23 Dt:27/04/2017] , Billno-LHL012042017100006",1,200000,0,0,200000
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,1386857,72000,2175,1312682
5, , ,"[TRVch# 100 Dt:10/04/2017] , Billno-LHL01204032017-003",1,229290,52000,2115,175175
6, , ,"[TRVch# 218 Dt:27/04/2017] , Billno-LHL012042017100004",1,978000,0,0,978000
7, , ,"[TRVch# 98 Dt:10/04/2017] , Billno-LHL01204032017-001",1,163033,20000,60,142973
8, , ,"[TRVch# 99 Dt:10/04/2017] , Billno-LHL01204032017-002",1,16534,0,0,16534
9, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,499,0,0,499
10, , ,"[TRVch# 221 Dt:27/04/2017] , Billno-LHL012042017100007",1,499,0,0,499
11, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,660000,0,0,660000
12, , ,"[TRVch# 216 Dt:27/04/2017] , Billno-LHL012042017100002",1,300000,0,0,300000
13, , ,"[TRVch# 217 Dt:27/04/2017] , Billno-LHL012042017100003",1,360000,0,0,360000
14, ,31-2202-02-796-03-S00N-V-P-01-SALARIES,Total,1,78652,20000,5060,53592
15, , ,"[TRVch# 101 Dt:10/04/2017] , Billno-LHL01204032017-004",1,78652,20000,5060,53592
0,Grand Total, , ,4,223021,92000,7255,123766
1,LHL01-204-GSSS TINGRIT,Total, ,4,223021,92000,7255,123766
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,85628,52000,2135,31493
3, , ,"[TRVch# 102 Dt:02/05/2017] , Billno-LHL01204042017-003",1,68194,52000,2135,14059
4, , ,"[TRVch# 103 Dt:02/05/2017] , Billno-LHL01204042017-004",1,17434,0,0,17434
5, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,137393,40000,5120,92273
6, , ,"[TRVch# 100 Dt:02/05/2017] , Billno-LHL01204042017-001",1,107905,20000,60,87845
7, , ,"[TRVch# 101 Dt:02/05/2017] , Billno-LHL01204042017-002",1,29488,20000,5060,4428
0,Grand Total, , ,7,337012,92000,7255,237757
1,LHL01-204-GSSS TINGRIT,Total, ,7,337012,92000,7255,237757
2, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,77661,0,0,77661
3, , ,"[TRVch# 238 Dt:30/06/2017] , Billno-LHL012042017100010",1,77661,0,0,77661
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,119772,52000,2135,65637
5, , ,"[TRVch# 94 Dt:01/06/2017] , Billno-LHL01204052017-001",1,17434,0,0,17434
6, , ,"[TRVch# 95 Dt:01/06/2017] , Billno-LHL01204052017-002",1,102338,52000,2135,48203
7, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,1411,0,0,1411
8, , ,"[TRVch# 237 Dt:30/06/2017] , Billno-LHL012042017100009",1,1181,0,0,1181
9, , ,"[TRVch# 240 Dt:30/06/2017] , Billno-LHL012042017100011",1,230,0,0,230
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,138168,40000,5120,93048
11, , ,"[TRVch# 96 Dt:01/06/2017] , Billno-LHL01204052017-003",1,29488,20000,5060,4428
12, , ,"[TRVch# 97 Dt:01/06/2017] , Billno-LHL01204052017-004",1,108680,20000,60,88620
0,Grand Total, , ,5,260504,92000,7255,161249
1,LHL01-204-GSSS TINGRIT,Total, ,5,260504,92000,7255,161249
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,34144,0,0,34144
3, , ,"[TRVch# 127 Dt:07/07/2017] , Billno-LHL01204062017-001",1,34144,0,0,34144
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,88192,52000,2135,34057
5, , ,"[TRVch# 128 Dt:07/07/2017] , Billno-LHL01204062017-002",1,17434,0,0,17434
6, , ,"[TRVch# 129 Dt:07/07/2017] , Billno-LHL01204062017-003",1,70758,52000,2135,16623
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,138168,40000,5120,93048
8, , ,"[TRVch# 130 Dt:07/07/2017] , Billno-LHL01204062017-004",1,29488,20000,5060,4428
9, , ,"[TRVch# 131 Dt:07/07/2017] , Billno-LHL01204062017-005",1,108680,20000,60,88620
0,Grand Total, , ,10,323949,72000,2195,249754
1,LHL01-204-GSSS TINGRIT,Total, ,10,323949,72000,2195,249754
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,3,114942,0,0,114942
3, , ,"[TRVch# 104 Dt:08/08/2017] , Billno-LHL01204072017-001",1,34144,0,0,34144
4, , ,"[TRVch# 171 Dt:30/08/2017] , Billno-LHL012042017100019",1,32444,0,0,32444
5, , ,"[TRVch# 173 Dt:30/08/2017] , Billno-LHL012042017100018",1,48354,0,0,48354
