,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,10,4624900,460550,132854,4031496
1,SMR02-213-GSSS RAMPUR BHARAPUR,Total, ,10,4624900,460550,132854,4031496
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,30000,0,0,30000
3, , ,"[TRVch# 153 Dt:20/04/2017] , Billno-SMR022132017100001",1,30000,0,0,30000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,1049154,273000,107232,668922
5, , ,"[TRVch# 279 Dt:07/04/2017] , Billno-SMR02213032017-002",1,228860,0,31479,197381
6, , ,"[TRVch# 280 Dt:07/04/2017] , Billno-SMR02213032017-001",1,820294,273000,75753,471541
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,737053,187550,25622,523881
8, , ,"[TRVch# 278 Dt:07/04/2017] , Billno-SMR02213032017-005",1,169220,0,18319,150901
9, , ,"[TRVch# 281 Dt:07/04/2017] , Billno-SMR02213032017-004",1,419612,157550,7123,254939
10, , ,"[TRVch# 282 Dt:07/04/2017] , Billno-SMR02213032017-003",1,148221,30000,180,118041
11, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,961287,0,0,961287
12, , ,"[TRVch# 57 Dt:20/04/2017] , Billno-SMR022132017100002",1,961287,0,0,961287
13, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,3,1847406,0,0,1847406
14, , ,"[TRVch# 144 Dt:29/04/2017] , Billno-SMR022132017100004",1,645150,0,0,645150
15, , ,"[TRVch# 145 Dt:29/04/2017] , Billno-SMR022132017100005",1,541926,0,0,541926
16, , ,"[TRVch# 58 Dt:20/04/2017] , Billno-SMR022132017100003",1,660330,0,0,660330
0,Grand Total, , ,5,1799012,498300,123153,1177559
1,SMR02-213-GSSS RAMPUR BHARAPUR,Total, ,5,1799012,498300,123153,1177559
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,1066741,293000,82874,690867
3, , ,"[TRVch# 410 Dt:09/05/2017] , Billno-SMR02213042017-001",1,833497,293000,48439,492058
4, , ,"[TRVch# 411 Dt:09/05/2017] , Billno-SMR02213042017-002",1,233244,0,34435,198809
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,732271,205300,40279,486692
6, , ,"[TRVch# 412 Dt:09/05/2017] , Billno-SMR02213042017-003",1,150104,30000,4180,115924
7, , ,"[TRVch# 413 Dt:09/05/2017] , Billno-SMR02213042017-004",1,410807,175300,17574,217933
8, , ,"[TRVch# 414 Dt:09/05/2017] , Billno-SMR02213042017-005",1,171360,0,18525,152835
0,Grand Total, , ,40,2504561,609250,134488,1760823
1,SMR02-213-GSSS RAMPUR BHARAPUR,Total, ,40,2504561,609250,134488,1760823
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,340000,0,0,340000
3, , ,"[TRVch# 366 Dt:30/06/2017] , Billno-SMR022132017100056",1,40000,0,0,40000
4, , ,"[TRVch# 367 Dt:30/06/2017] , Billno-SMR022132017100047",1,100000,0,0,100000
5, , ,"[TRVch# 399 Dt:30/06/2017] , Billno-SMR022132017100069",1,200000,0,0,200000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,1177602,350000,90636,736966
7, , ,"[TRVch# 421 Dt:08/06/2017] , Billno-SMR02213052017-001",1,943344,350000,53155,540189
8, , ,"[TRVch# 422 Dt:08/06/2017] , Billno-SMR02213052017-002",1,234258,0,37481,196777
9, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,945,0,0,945
10, , ,"[TRVch# 1775 Dt:30/06/2017] , Billno-SMR022132017100073",1,945,0,0,945
11, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,700,0,0,700
12, , ,"[TRVch# 1321 Dt:20/06/2017] , Billno-SMR022132017100015",1,700,0,0,700
13, ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,5,21724,0,0,21724
14, , ,"[TRVch# 1767 Dt:30/06/2017] , Billno-SMR022132017100063",1,10162,0,0,10162
15, , ,"[TRVch# 1768 Dt:30/06/2017] , Billno-SMR022132017100064",1,1797,0,0,1797
16, , ,"[TRVch# 1769 Dt:30/06/2017] , Billno-SMR022132017100065",1,964,0,0,964
17, , ,"[TRVch# 1770 Dt:30/06/2017] , Billno-SMR022132017100066",1,2551,0,0,2551
18, , ,"[TRVch# 1771 Dt:30/06/2017] , Billno-SMR022132017100068",1,6250,0,0,6250
19, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13500,0,0,13500
20, , ,"[TRVch# 1324 Dt:20/06/2017] , Billno-SMR022132017100028",1,13500,0,0,13500
21, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,10,826276,259250,43852,523174
22, , ,"[TRVch# 1318 Dt:20/06/2017] , Billno-SMR022132017100008",1,16947,7686,0,9261
23, , ,"[TRVch# 1319 Dt:20/06/2017] , Billno-SMR022132017100009",1,46301,41264,421,4616
24, , ,"[TRVch# 1320 Dt:20/06/2017] , Billno-SMR022132017100010",1,17972,0,1705,16267
25, , ,"[TRVch# 1717 Dt:30/06/2017] , Billno-SMR022132017100050",1,18881,5000,110,13771
26, , ,"[TRVch# 1718 Dt:30/06/2017] , Billno-SMR022132017100055",1,11745,0,0,11745
27, , ,"[TRVch# 1720 Dt:30/06/2017] , Billno-SMR022132017100060",1,24797,5000,30,19767
28, , ,"[TRVch# 1721 Dt:30/06/2017] , Billno-SMR022132017100061",1,9940,0,0,9940
29, , ,"[TRVch# 423 Dt:08/06/2017] , Billno-SMR02213052017-003",1,147975,45000,10120,92855
