DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,190,22206701,4562826,920126,16723749
HMR02-003-BLOCK DEV. OFFICER NADAUN,Total, ,190,22206701,4562826,920126,16723749
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,10,2633508,0,0,2633508
 , ,"[TRVch# 233 Dt:21/04/2018] , Billno-HMR020032018100001",1,70000,0,0,70000
 , ,"[TRVch# 248 Dt:21/04/2018] , Billno-HMR020032018100002",1,700000,0,0,700000
 , ,"[TRVch# 292 Dt:31/10/2017] , Billno-HMR020032017100047",1,350000,0,0,350000
 , ,"[TRVch# 316 Dt:31/08/2017] , Billno-HMR020032017100030",1,160000,0,0,160000
 , ,"[TRVch# 360 Dt:29/09/2017] , Billno-HMR020032017100035",1,200000,0,0,200000
 , ,"[TRVch# 403 Dt:29/05/2018] , Billno-HMR020032018100012",1,400000,0,0,400000
 , ,"[TRVch# 415 Dt:31/05/2017] , Billno-HMR020032017100012",1,278508,0,0,278508
 , ,"[TRVch# 460 Dt:29/04/2017] , Billno-HMR020032017100001",1,25000,0,0,25000
 , ,"[TRVch# 59 Dt:06/06/2018] , Billno-HMR020032018100021",1,300000,0,0,300000
 , ,"[TRVch# 63 Dt:10/10/2017] , Billno-HMR020032017100041",1,150000,0,0,150000
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,46070,0,0,46070
 , ,"[TRVch# 27 Dt:21/08/2018] , Billno-HMR020032018100032",1,46070,0,0,46070
 ,19-2235-60-800-26-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,3,236925,0,0,236925
 , ,"[TRVch# 158 Dt:23/10/2017] , Billno-HMR020032017100038",1,224900,0,0,224900
 , ,"[TRVch# 322 Dt:30/06/2017] , Billno-HMR020032017100019",1,7900,0,0,7900
 , ,"[TRVch# 329 Dt:29/05/2018] , Billno-HMR020032018100008",1,4125,0,0,4125
 ,20-2230-03-003-01-S00N-V-N-01-SALARIES,Total,22,1034847,503426,34156,497265
 , ,"[TRVch# 16 Dt:07/04/2018] , Billno-HMR02003032018-001",1,60138,30000,1030,29108
 , ,"[TRVch# 17 Dt:10/04/2017] , Billno-HMR02003032017-001",1,53331,25000,1030,27301
 , ,"[TRVch# 20 Dt:10/10/2017] , Billno-HMR02003092017-001",1,55883,25000,1030,29853
 , ,"[TRVch# 22 Dt:08/06/2017] , Billno-HMR02003052017-001",1,54013,25000,1030,27983
 , ,"[TRVch# 23 Dt:09/05/2017] , Billno-HMR02003042017-001",1,54013,25000,1030,27983
 , ,"[TRVch# 23 Dt:10/08/2017] , Billno-HMR02003072017-001",1,54013,25000,1030,27983
 , ,"[TRVch# 24 Dt:08/09/2017] , Billno-HMR02003082017-001",1,54973,25000,1030,28943
 , ,"[TRVch# 25 Dt:06/07/2018] , Billno-HMR02003062018-001",1,60138,30000,1030,29108
 , ,"[TRVch# 26 Dt:06/12/2017] , Billno-HMR02003112017-001",1,57560,25000,1110,31450
 , ,"[TRVch# 26 Dt:10/07/2017] , Billno-HMR02003062017-001",1,54013,25000,1030,27983
 , ,"[TRVch# 28 Dt:06/06/2018] , Billno-HMR02003052018-001",1,60138,30000,1030,29108
 , ,"[TRVch# 31 Dt:09/02/2018] , Billno-HMR02003012018-001",1,58263,25000,1030,32233
 , ,"[TRVch# 32 Dt:08/03/2018] , Billno-HMR02003022018-001",1,60138,25000,8285,26853
 , ,"[TRVch# 35 Dt:07/05/2018] , Billno-HMR02003042018-001",1,60138,30000,1030,29108
 , ,"[TRVch# 36 Dt:10/11/2017] , Billno-HMR02003102017-001",1,57560,25000,1030,31530
 , ,"[TRVch# 42 Dt:10/01/2018] , Billno-HMR02003122017-001",1,57560,25000,1030,31530
 , ,"[TRVch# 45 Dt:22/05/2017] , Billno-HMR020032017100006",1,6099,6099,0,0
 , ,"[TRVch# 50 Dt:08/08/2018] , Billno-HMR02003072018-001",1,60138,30000,1030,29108
 , ,"[TRVch# 52 Dt:22/09/2017] , Billno-HMR020032017100031",1,100,0,0,100
 , ,"[TRVch# 59 Dt:21/02/2018] , Billno-HMR020032017100074",1,4158,4158,0,0
