,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,10,4273212,595000,41178,3637034
1,KLU00-205-GSSS BHUTTI,Total, ,10,4273212,595000,41178,3637034
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,2495000,0,0,2495000
3, , ,"[TRVch# 14 Dt:11/04/2017] , Billno-KLU002052017100003",1,695000,0,0,695000
4, , ,"[TRVch# 30 Dt:11/04/2017] , Billno-KLU002052017100001",1,700000,0,0,700000
5, , ,"[TRVch# 31 Dt:11/04/2017] , Billno-KLU002052017100002",1,1100000,0,0,1100000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,572824,185000,13693,374131
7, , ,"[TRVch# 585 Dt:17/04/2017] , Billno-KLU002052017000001",1,22666,0,2126,20540
8, , ,"[TRVch# 98 Dt:03/04/2017] , Billno-KLU00205032017-001",1,371296,185000,195,186101
9, , ,"[TRVch# 99 Dt:03/04/2017] , Billno-KLU00205032017-002",1,178862,0,11372,167490
10, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,32444,0,0,32444
11, , ,"[TRVch# 100 Dt:03/04/2017] , Billno-KLU00205032017-003",1,32444,0,0,32444
12, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1172944,410000,27485,735459
13, , ,"[TRVch# 101 Dt:03/04/2017] , Billno-KLU00205032017-004",1,153383,60000,150,93233
14, , ,"[TRVch# 102 Dt:03/04/2017] , Billno-KLU00205032017-005",1,738902,350000,630,388272
15, , ,"[TRVch# 103 Dt:03/04/2017] , Billno-KLU00205032017-006",1,280659,0,26705,253954
0,Grand Total, , ,24,2302068,766624,99636,1435808
1,KLU00-205-GSSS BHUTTI,Total, ,24,2302068,766624,99636,1435808
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 201 Dt:22/05/2017] , Billno-KLU002052017100022",1,300000,0,0,300000
