,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,707108,96500,22286,588322
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,7,707108,96500,22286,588322
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 448 Dt:21/04/2017] , Billno-MDI112152017100001",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,82954,18000,15,64939
5, , ,"[TRVch# 1491 Dt:07/04/2017] , Billno-MDI11215032017-001",1,33766,18000,15,15751
6, , ,"[TRVch# 1492 Dt:07/04/2017] , Billno-MDI11215032017-002",1,49188,0,0,49188
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,374154,78500,22271,273383
8, , ,"[TRVch# 1493 Dt:07/04/2017] , Billno-MDI11215032017-003",1,71623,35000,60,36563
9, , ,"[TRVch# 1494 Dt:07/04/2017] , Billno-MDI11215032017-004",1,95020,30000,1812,63208
10, , ,"[TRVch# 1495 Dt:07/04/2017] , Billno-MDI11215032017-005",1,32948,0,7865,25083
11, , ,"[TRVch# 1496 Dt:07/04/2017] , Billno-MDI11215032017-006",1,174563,13500,12534,148529
0,Grand Total, , ,16,536142,121418,30189,384535
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,16,536142,121418,30189,384535
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,89668,21763,15,67890
3, , ,"[TRVch# 1727 Dt:08/05/2017] , Billno-MDI11215042017-001",1,34217,18000,15,16202
4, , ,"[TRVch# 1728 Dt:08/05/2017] , Billno-MDI11215042017-002",1,51688,0,0,51688
5, , ,"[TRVch# 3680 Dt:22/05/2017] , Billno-MDI112152017100008",1,3763,3763,0,0
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,12,445724,99655,30174,315895
7, , ,"[TRVch# 1729 Dt:08/05/2017] , Billno-MDI11215042017-003",1,72532,35000,560,36972
8, , ,"[TRVch# 1730 Dt:08/05/2017] , Billno-MDI11215042017-004",1,97044,35000,2886,59158
9, , ,"[TRVch# 1731 Dt:08/05/2017] , Billno-MDI11215042017-005",1,34402,0,5469,28933
10, , ,"[TRVch# 1732 Dt:08/05/2017] , Billno-MDI11215042017-006",1,177486,13500,15728,148258
11, , ,"[TRVch# 3674 Dt:22/05/2017] , Billno-MDI112152017100002",1,8046,7241,805,0
12, , ,"[TRVch# 3675 Dt:22/05/2017] , Billno-MDI112152017100003",1,6443,5799,644,0
13, , ,"[TRVch# 3676 Dt:22/05/2017] , Billno-MDI112152017100004",1,1389,0,137,1252
14, , ,"[TRVch# 3677 Dt:22/05/2017] , Billno-MDI112152017100005",1,3753,0,378,3375
15, , ,"[TRVch# 3678 Dt:22/05/2017] , Billno-MDI112152017100006",1,14436,0,2669,11767
16, , ,"[TRVch# 3679 Dt:22/05/2017] , Billno-MDI112152017100007",1,3115,3115,0,0
17, , ,"[TRVch# 3681 Dt:22/05/2017] , Billno-MDI112152017100010",1,9138,0,898,8240
18, , ,"[TRVch# 3682 Dt:22/05/2017] , Billno-MDI112152017100009",1,17940,0,0,17940
19, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,750,0,0,750
20, , ,"[TRVch# 3683 Dt:22/05/2017] , Billno-MDI112152017100011",1,750,0,0,750
0,Grand Total, , ,8,767796,101500,24816,641480
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,8,767796,101500,24816,641480
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 338 Dt:22/06/2017] , Billno-MDI112152017100014",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,67637,18000,15,49622
5, , ,"[TRVch# 1762 Dt:07/06/2017] , Billno-MDI11215052017-001",1,34217,18000,15,16202
6, , ,"[TRVch# 1763 Dt:07/06/2017] , Billno-MDI11215052017-002",1,33420,0,0,33420
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,395998,83500,24801,287697
8, , ,"[TRVch# 1764 Dt:07/06/2017] , Billno-MDI11215052017-003",1,72532,35000,560,36972
9, , ,"[TRVch# 1765 Dt:07/06/2017] , Billno-MDI11215052017-004",1,97479,35000,2886,59593
10, , ,"[TRVch# 1766 Dt:07/06/2017] , Billno-MDI11215052017-005",1,34402,0,5469,28933
11, , ,"[TRVch# 1767 Dt:07/06/2017] , Billno-MDI11215052017-006",1,191585,13500,15886,162199
12, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,4161,0,0,4161
13, , ,"[TRVch# 2962 Dt:22/06/2017] , Billno-MDI112152017100013",1,4161,0,0,4161
0,Grand Total, , ,6,428733,101500,18641,308592
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,6,428733,101500,18641,308592
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,67637,18000,15,49622
3, , ,"[TRVch# 1654 Dt:10/07/2017] , Billno-MDI11215062017-001",1,34217,18000,15,16202
4, , ,"[TRVch# 1655 Dt:10/07/2017] , Billno-MDI11215062017-002",1,33420,0,0,33420
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,361096,83500,18626,258970
6, , ,"[TRVch# 1656 Dt:10/07/2017] , Billno-MDI11215062017-003",1,72532,35000,560,36972
7, , ,"[TRVch# 1657 Dt:10/07/2017] , Billno-MDI11215062017-004",1,112714,35000,2904,74810
8, , ,"[TRVch# 1658 Dt:10/07/2017] , Billno-MDI11215062017-005",1,34402,0,5469,28933
9, , ,"[TRVch# 1659 Dt:10/07/2017] , Billno-MDI11215062017-006",1,141448,13500,9693,118255
0,Grand Total, , ,7,389113,66500,17581,305032
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,7,389113,66500,17581,305032
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,67637,18000,15,49622
3, , ,"[TRVch# 1556 Dt:09/08/2017] , Billno-MDI11215072017-001",1,34217,18000,15,16202
4, , ,"[TRVch# 1557 Dt:09/08/2017] , Billno-MDI11215072017-002",1,33420,0,0,33420
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,19665,0,0,19665
6, , ,"[TRVch# 2568 Dt:24/08/2017] , Billno-MDI112152017100016",1,19665,0,0,19665
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,301811,48500,17566,235745
8, , ,"[TRVch# 1558 Dt:09/08/2017] , Billno-MDI11215072017-003",1,72532,35000,560,36972
9, , ,"[TRVch# 1559 Dt:09/08/2017] , Billno-MDI11215072017-004",1,53429,0,1844,51585
10, , ,"[TRVch# 1560 Dt:09/08/2017] , Billno-MDI11215072017-005",1,34402,0,5469,28933
11, , ,"[TRVch# 1561 Dt:09/08/2017] , Billno-MDI11215072017-006",1,141448,13500,9693,118255
0,Grand Total, , ,11,397825,66500,17599,313726
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,11,397825,66500,17599,313726
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,68248,18000,15,50233
3, , ,"[TRVch# 1704 Dt:08/09/2017] , Billno-MDI11215082017-001",1,34828,18000,15,16813
4, , ,"[TRVch# 1705 Dt:08/09/2017] , Billno-MDI11215082017-002",1,33420,0,0,33420
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,8463,0,0,8463
6, , ,"[TRVch# 2613 Dt:21/09/2017] , Billno-MDI112152017100018",1,8463,0,0,8463
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,313459,48500,17584,247375
8, , ,"[TRVch# 1706 Dt:08/09/2017] , Billno-MDI11215082017-003",1,73793,35000,560,38233
9, , ,"[TRVch# 1707 Dt:08/09/2017] , Billno-MDI11215082017-004",1,54371,0,1844,52527
10, , ,"[TRVch# 1708 Dt:08/09/2017] , Billno-MDI11215082017-005",1,34975,0,5469,29506
11, , ,"[TRVch# 1709 Dt:08/09/2017] , Billno-MDI11215082017-006",1,143688,13500,9693,120495
12, , ,"[TRVch# 3337 Dt:29/09/2017] , Billno-MDI112152017100022",1,6632,0,18,6614
13, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,5242,0,0,5242
14, , ,"[TRVch# 2612 Dt:21/09/2017] , Billno-MDI112152017100017",1,1974,0,0,1974
15, , ,"[TRVch# 3330 Dt:29/09/2017] , Billno-MDI112152017100019",1,3268,0,0,3268
16, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,2413,0,0,2413
17, , ,"[TRVch# 2611 Dt:21/09/2017] , Billno-MDI112152017100020",1,2413,0,0,2413
0,Grand Total, , ,14,484505,114506,21578,348421
1,MDI11-215-PRINCIPAL GSSS CHUKKU,Total, ,14,484505,114506,21578,348421
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,73687,24488,165,49034
3, , ,"[TRVch# 1543 Dt:09/10/2017] , Billno-MDI11215092017-001",1,35779,20000,165,15614
4, , ,"[TRVch# 1544 Dt:09/10/2017] , Billno-MDI11215092017-002",1,33420,0,0,33420
5, , ,"[TRVch# 3313 Dt:24/10/2017] , Billno-MDI112152017100023",1,4488,4488,0,0
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,11,410818,90018,21413,299387
7, , ,"[TRVch# 1545 Dt:09/10/2017] , Billno-MDI11215092017-003",1,75005,35000,560,39445
