,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,754813,30000,18888,705925
1,SMR04-207-GHS SAYADYAR,Total, ,3,754813,30000,18888,705925
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,470000,0,0,470000
3, , ,"[TRVch# 242 Dt:20/04/2017] , Billno-SMR042072017100001",1,470000,0,0,470000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,196230,15000,8734,172496
5, , ,"[TRVch# 468 Dt:07/04/2017] , Billno-SMR04207032017-001",1,196230,15000,8734,172496
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,88583,15000,10154,63429
7, , ,"[TRVch# 469 Dt:07/04/2017] , Billno-SMR04207032017-002",1,88583,15000,10154,63429
0,Grand Total, , ,5,326549,44628,13745,268176
1,SMR04-207-GHS SAYADYAR,Total, ,5,326549,44628,13745,268176
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,214555,26645,6461,181449
3, , ,"[TRVch# 611 Dt:09/05/2017] , Billno-SMR042072017100002",1,12578,6645,596,5337
4, , ,"[TRVch# 643 Dt:09/05/2017] , Billno-SMR04207042017-001",1,201977,20000,5865,176112
5, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,12600,0,0,12600
6, , ,"[TRVch# 610 Dt:09/05/2017] , Billno-SMR042072017100004",1,12600,0,0,12600
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,99394,17983,7284,74127
8, , ,"[TRVch# 612 Dt:09/05/2017] , Billno-SMR042072017100003",1,9693,2983,673,6037
9, , ,"[TRVch# 644 Dt:09/05/2017] , Billno-SMR04207042017-002",1,89701,15000,6611,68090
0,Grand Total, , ,9,466079,55000,14515,396564
1,SMR04-207-GHS SAYADYAR,Total, ,9,466079,55000,14515,396564
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,201977,20000,5865,176112
3, , ,"[TRVch# 752 Dt:08/06/2017] , Billno-SMR04207052017-001",1,201977,20000,5865,176112
4, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,13020,0,0,13020
5, , ,"[TRVch# 703 Dt:08/06/2017] , Billno-SMR042072017100005",1,13020,0,0,13020
