,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,647010,58941,5639,582430
1,"SOL00-530-DISTT.PLANNING OFFICER, SOLAN",Total, ,4,647010,58941,5639,582430
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,325000,0,0,325000
3, , ,"[TRVch# 360 Dt:24/04/2017] , Billno-SOL005302017100001",1,325000,0,0,325000
4, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,1,16423,0,228,16195
5, , ,"[TRVch# 1 Dt:03/04/2017] , Billno-SOL00530032017-001",1,16423,0,228,16195
6, ,15-3451-00-101-03-S00N-V-P-01-SALARIES,Total,2,305587,58941,5411,241235
7, , ,"[TRVch# 2 Dt:03/04/2017] , Billno-SOL00530032017-002",1,144239,24941,2097,117201
8, , ,"[TRVch# 3 Dt:03/04/2017] , Billno-SOL00530032017-003",1,161348,34000,3314,124034
0,Grand Total, , ,13,25634911,95688,17179,25522044
1,"SOL00-530-DISTT.PLANNING OFFICER, SOLAN",Total, ,13,25634911,95688,17179,25522044
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,400000,0,0,400000
3, , ,"[TRVch# 72 Dt:08/05/2017] , Billno-SOL005302017100005",1,400000,0,0,400000
4, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,5,356971,95688,17179,244104
5, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-SOL00530042017-001",1,146083,34941,7797,103345
6, , ,"[TRVch# 2 Dt:01/05/2017] , Billno-SOL00530042017-002",1,163744,34000,8848,120896
7, , ,"[TRVch# 3 Dt:01/05/2017] , Billno-SOL00530042017-003",1,17373,0,228,17145
8, , ,"[TRVch# 4 Dt:09/05/2017] , Billno-SOL005302017100002",1,12623,12623,0,0
9, , ,"[TRVch# 5 Dt:11/05/2017] , Billno-SOL005302017100003",1,17148,14124,306,2718
10, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,1418,0,0,1418
11, , ,"[TRVch# 7 Dt:22/05/2017] , Billno-SOL005302017100012",1,1418,0,0,1418
12, ,15-3451-00-101-02-S00N-V-P-06-MEDICAL REIMBURSEMENT,Total,1,3522,0,0,3522
13, , ,"[TRVch# 6 Dt:18/05/2017] , Billno-SOL005302017100011",1,3522,0,0,3522
14, ,15-5475-00-800-01-S00N-V-P-37-MAJOR WORKS,Total,2,10001000,0,0,10001000
15, , ,"[TRVch# 4 Dt:08/05/2017] , Billno-SOL005302017100006",1,2500000,0,0,2500000
16, , ,"[TRVch# 5 Dt:08/05/2017] , Billno-SOL005302017100007",1,7501000,0,0,7501000
17, ,15-5475-00-800-02-S00N-V-P-37-MAJOR WORKS,Total,1,11000000,0,0,11000000
18, , ,"[TRVch# 1 Dt:08/05/2017] , Billno-SOL005302017100008",1,11000000,0,0,11000000
19, ,15-5475-00-800-03-S00N-V-P-37-MAJOR WORKS,Total,1,2674000,0,0,2674000
20, , ,"[TRVch# 2 Dt:08/05/2017] , Billno-SOL005302017100009",1,2674000,0,0,2674000
21, ,15-5475-00-800-04-S00N-V-P-37-MAJOR WORKS,Total,1,1198000,0,0,1198000
22, , ,"[TRVch# 3 Dt:08/05/2017] , Billno-SOL005302017100010",1,1198000,0,0,1198000
0,Grand Total, , ,5,333828,68941,16873,248014
1,"SOL00-530-DISTT.PLANNING OFFICER, SOLAN",Total, ,5,333828,68941,16873,248014
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,327200,68941,16873,241386
3, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-SOL00530052017-001",1,146083,34941,7797,103345
4, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-SOL00530052017-002",1,163744,34000,8848,120896
5, , ,"[TRVch# 3 Dt:01/06/2017] , Billno-SOL00530052017-003",1,17373,0,228,17145
6, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,1881,0,0,1881
7, , ,"[TRVch# 5 Dt:07/06/2017] , Billno-SOL005302017100014",1,1881,0,0,1881
8, ,15-3451-00-101-02-S00N-V-P-06-MEDICAL REIMBURSEMENT,Total,1,4747,0,0,4747
9, , ,"[TRVch# 4 Dt:05/06/2017] , Billno-SOL005302017100013",1,4747,0,0,4747
0,Grand Total, , ,14,40554826,68941,16882,40469003
1,"SOL00-530-DISTT.PLANNING OFFICER, SOLAN",Total, ,14,40554826,68941,16882,40469003
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,335795,68941,16882,249972
3, , ,"[TRVch# 1 Dt:01/07/2017] , Billno-SOL00530062017-001",1,146083,34941,7797,103345
4, , ,"[TRVch# 2 Dt:01/07/2017] , Billno-SOL00530062017-002",1,172339,34000,8857,129482
5, , ,"[TRVch# 3 Dt:01/07/2017] , Billno-SOL00530062017-003",1,17373,0,228,17145
6, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,2788,0,0,2788
7, , ,"[TRVch# 4 Dt:21/07/2017] , Billno-SOL005302017100024",1,2788,0,0,2788
8, ,15-3451-00-101-02-S00N-V-P-06-MEDICAL REIMBURSEMENT,Total,1,2243,0,0,2243
9, , ,"[TRVch# 5 Dt:26/07/2017] , Billno-SOL005302017100026",1,2243,0,0,2243
10, ,15-5475-00-800-01-S00N-V-P-37-MAJOR WORKS,Total,2,11252000,0,0,11252000
11, , ,"[TRVch# 1 Dt:06/07/2017] , Billno-SOL005302017100017",1,1875000,0,0,1875000
12, , ,"[TRVch# 9 Dt:21/07/2017] , Billno-SOL005302017100021",1,9377000,0,0,9377000
13, ,15-5475-00-800-02-S00N-V-P-37-MAJOR WORKS,Total,2,16500000,0,0,16500000
14, , ,"[TRVch# 2 Dt:06/07/2017] , Billno-SOL005302017100015",1,2750000,0,0,2750000
15, , ,"[TRVch# 6 Dt:20/07/2017] , Billno-SOL005302017100020",1,13750000,0,0,13750000
16, ,15-5475-00-800-03-S00N-V-P-37-MAJOR WORKS,Total,3,10666000,0,0,10666000
17, , ,"[TRVch# 3 Dt:06/07/2017] , Billno-SOL005302017100016",1,668000,0,0,668000
18, , ,"[TRVch# 5 Dt:19/07/2017] , Billno-SOL005302017100025",1,6655000,0,0,6655000
19, , ,"[TRVch# 7 Dt:21/07/2017] , Billno-SOL005302017100023",1,3343000,0,0,3343000
20, ,15-5475-00-800-04-S00N-V-P-37-MAJOR WORKS,Total,2,1796000,0,0,1796000
21, , ,"[TRVch# 4 Dt:15/07/2017] , Billno-SOL005302017100018",1,299000,0,0,299000
22, , ,"[TRVch# 8 Dt:21/07/2017] , Billno-SOL005302017100022",1,1497000,0,0,1497000
0,Grand Total, , ,3,318149,68941,16282,232926
1,"SOL00-530-DISTT.PLANNING OFFICER, SOLAN",Total, ,3,318149,68941,16282,232926
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,318149,68941,16282,232926
3, , ,"[TRVch# 1 Dt:01/08/2017] , Billno-SOL00530072017-001",1,146083,34941,7797,103345
4, , ,"[TRVch# 2 Dt:01/08/2017] , Billno-SOL00530072017-002",1,154584,34000,8257,112327
5, , ,"[TRVch# 3 Dt:01/08/2017] , Billno-SOL00530072017-003",1,17482,0,228,17254
