,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,2210863,734001,101121,1375741
1,KNG12-001-BLOCK MEDICAL OFFICER NAGROTA SURIAN,Total, ,6,2210863,734001,101121,1375741
2, ,09-2210-01-200-01-S00N-V-N-01-SALARIES,Total,2,100992,0,13513,87479
3, , ,"[TRVch# 249 Dt:10/04/2017] , Billno-KNG12001032017-001",1,67170,0,10232,56938
4, , ,"[TRVch# 250 Dt:10/04/2017] , Billno-KNG12001032017-002",1,33822,0,3281,30541
5, ,09-2210-03-110-01-S00N-V-N-01-SALARIES,Total,2,1512691,529751,75265,907675
6, , ,"[TRVch# 251 Dt:10/04/2017] , Billno-KNG12001032017-003",1,270729,80000,44307,146422
7, , ,"[TRVch# 252 Dt:10/04/2017] , Billno-KNG12001032017-004",1,1241962,449751,30958,761253
8, ,09-2211-00-101-01-S00N-V-N-01-SALARIES,Total,2,597180,204250,12343,380587
9, , ,"[TRVch# 31 Dt:10/04/2017] , Billno-KNG12001032017-005",1,29938,0,898,29040
10, , ,"[TRVch# 32 Dt:10/04/2017] , Billno-KNG12001032017-006",1,567242,204250,11445,351547
0,Grand Total, , ,22,2820887,850658,107173,1863056
1,KNG12-001-BLOCK MEDICAL OFFICER NAGROTA SURIAN,Total, ,22,2820887,850658,107173,1863056
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,430000,0,0,430000
3, , ,"[TRVch# 753 Dt:20/05/2017] , Billno-KNG120012017100006",1,230000,0,0,230000
4, , ,"[TRVch# 758 Dt:20/05/2017] , Billno-KNG120012017100007",1,200000,0,0,200000
5, ,09-2210-01-200-01-S00N-V-N-01-SALARIES,Total,4,78512,0,5258,73254
6, , ,"[TRVch# 311 Dt:09/05/2017] , Billno-KNG12001042017-001",1,34252,0,3324,30928
7, , ,"[TRVch# 393 Dt:20/05/2017] , Billno-KNG120012017100008",1,32663,0,0,32663
8, , ,"[TRVch# 538 Dt:31/05/2017] , Billno-KNG120012017100001",1,7740,0,1548,6192
9, , ,"[TRVch# 539 Dt:31/05/2017] , Billno-KNG120012017100002",1,3857,0,386,3471
10, ,09-2210-01-200-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,512,0,0,512
11, , ,"[TRVch# 546 Dt:31/05/2017] , Billno-KNG120012017100013",1,512,0,0,512
12, ,09-2210-03-110-01-S00N-V-N-01-SALARIES,Total,5,1646852,638408,89572,918872
13, , ,"[TRVch# 312 Dt:09/05/2017] , Billno-KNG12001042017-002",1,275210,80000,44388,150822
14, , ,"[TRVch# 313 Dt:09/05/2017] , Billno-KNG12001042017-003",1,1199204,434751,29329,735124
15, , ,"[TRVch# 540 Dt:31/05/2017] , Billno-KNG120012017100003",1,27771,16262,5669,5840
16, , ,"[TRVch# 541 Dt:31/05/2017] , Billno-KNG120012017100004",1,136007,107395,10186,18426
17, , ,"[TRVch# 545 Dt:31/05/2017] , Billno-KNG120012017100012",1,8660,0,0,8660
18, ,09-2210-03-110-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,867,0,0,867
19, , ,"[TRVch# 548 Dt:31/05/2017] , Billno-KNG120012017100015",1,867,0,0,867
20, ,09-2210-03-110-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,3068,0,0,3068
21, , ,"[TRVch# 547 Dt:31/05/2017] , Billno-KNG120012017100014",1,3068,0,0,3068
22, ,09-2210-03-110-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,14310,0,0,14310
23, , ,"[TRVch# 544 Dt:31/05/2017] , Billno-KNG120012017100011",1,14310,0,0,14310
24, ,09-2210-03-110-01-S00N-V-P-02-WAGES,Total,1,12600,0,0,12600
25, , ,"[TRVch# 543 Dt:31/05/2017] , Billno-KNG120012017100010",1,12600,0,0,12600
26, ,09-2210-03-110-01-S00N-V-P-05-OFFICE EXPENSES,Total,4,28466,0,0,28466
27, , ,"[TRVch# 542 Dt:31/05/2017] , Billno-KNG120012017100009",1,16839,0,0,16839
28, , ,"[TRVch# 549 Dt:31/05/2017] , Billno-KNG120012017100016",1,6270,0,0,6270
29, , ,"[TRVch# 550 Dt:31/05/2017] , Billno-KNG120012017100017",1,3660,0,0,3660
30, , ,"[TRVch# 551 Dt:31/05/2017] , Billno-KNG120012017100018",1,1697,0,0,1697
31, ,09-2211-00-101-01-S00N-V-N-01-SALARIES,Total,2,605700,212250,12343,381107
32, , ,"[TRVch# 29 Dt:09/05/2017] , Billno-KNG12001042017-004",1,31288,0,898,30390
33, , ,"[TRVch# 30 Dt:09/05/2017] , Billno-KNG12001042017-005",1,574412,212250,11445,350717
0,Grand Total, , ,24,3589575,784234,131437,2673904
1,KNG12-001-BLOCK MEDICAL OFFICER NAGROTA SURIAN,Total, ,24,3589575,784234,131437,2673904
2, ,09-2210-01-200-01-S00N-V-N-01-SALARIES,Total,2,66915,0,3324,63591
3, , ,"[TRVch# 276 Dt:08/06/2017] , Billno-KNG12001052017-001",1,32663,0,0,32663
4, , ,"[TRVch# 277 Dt:08/06/2017] , Billno-KNG12001052017-002",1,34252,0,3324,30928
5, ,09-2210-03-110-01-S00N-V-N-01-SALARIES,Total,3,1535161,434751,64834,1035576
6, , ,"[TRVch# 278 Dt:08/06/2017] , Billno-KNG12001052017-003",1,1136178,434751,29299,672128
7, , ,"[TRVch# 637 Dt:30/06/2017] , Billno-KNG120012017100040",1,270206,0,30900,239306
8, , ,"[TRVch# 638 Dt:30/06/2017] , Billno-KNG120012017100039",1,128777,0,4635,124142
9, ,09-2210-03-110-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,1106,0,0,1106
10, , ,"[TRVch# 444 Dt:20/06/2017] , Billno-KNG120012017100032",1,884,0,0,884
11, , ,"[TRVch# 445 Dt:20/06/2017] , Billno-KNG120012017100031",1,222,0,0,222
12, ,09-2210-03-110-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,5926,0,0,5926
13, , ,"[TRVch# 293 Dt:08/06/2017] , Billno-KNG120012017100027",1,250,0,0,250
14, , ,"[TRVch# 639 Dt:30/06/2017] , Billno-KNG120012017100036",1,5676,0,0,5676
15, ,09-2210-03-110-01-S00N-V-N-33-MATERIAL AND SUPPLY,Total,1,10767,0,0,10767
16, , ,"[TRVch# 290 Dt:08/06/2017] , Billno-KNG120012017100022",1,10767,0,0,10767
17, ,09-2210-03-110-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,14310,0,0,14310
18, , ,"[TRVch# 295 Dt:08/06/2017] , Billno-KNG120012017100029",1,14310,0,0,14310
19, ,09-2210-03-110-01-S00N-V-P-01-SALARIES,Total,2,800000,270250,55803,473947
20, , ,"[TRVch# 279 Dt:08/06/2017] , Billno-KNG12001052017-004",1,275210,80000,44388,150822
21, , ,"[TRVch# 280 Dt:08/06/2017] , Billno-KNG12001052017-005",1,524790,190250,11415,323125
22, ,09-2210-03-110-01-S00N-V-P-02-WAGES,Total,1,13020,0,0,13020
23, , ,"[TRVch# 294 Dt:08/06/2017] , Billno-KNG120012017100028",1,13020,0,0,13020
24, ,09-2210-03-110-01-S00N-V-P-05-OFFICE EXPENSES,Total,4,16824,0,0,16824
25, , ,"[TRVch# 291 Dt:08/06/2017] , Billno-KNG120012017100023",1,4810,0,0,4810
26, , ,"[TRVch# 292 Dt:08/06/2017] , Billno-KNG120012017100024",1,1500,0,0,1500
