DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,29,1564468,8000,35769,1520699
SMR05-214-PR GOVT DEGREE COLLEGE DADAHU,Total, ,29,1564468,8000,35769,1520699
 ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,16,855392,8000,35769,811623
 , ,"[TRVch# 1217 Dt:22/05/2018] , Billno-SMR052142018100001",1,487,0,0,487
 , ,"[TRVch# 1284 Dt:21/02/2018] , Billno-SMR052142017100011",1,2850,0,174,2676
 , ,"[TRVch# 1419 Dt:30/11/2017] , Billno-SMR052142017100001",1,6015,0,0,6015
 , ,"[TRVch# 1420 Dt:30/11/2017] , Billno-SMR052142017100002",1,15786,0,802,14984
 , ,"[TRVch# 1421 Dt:30/11/2017] , Billno-SMR052142017100003",1,24121,0,2597,21524
 , ,"[TRVch# 2232 Dt:23/03/2018] , Billno-SMR052142017100013",1,24923,0,0,24923
 , ,"[TRVch# 561 Dt:10/04/2018] , Billno-SMR05214032018-001",1,100635,0,3500,97135
 , ,"[TRVch# 719 Dt:07/07/2018] , Billno-SMR05214062018-001",1,101604,0,3500,98104
 , ,"[TRVch# 724 Dt:09/08/2018] , Billno-SMR05214072018-001",1,151148,8000,4230,138918
 , ,"[TRVch# 728 Dt:08/12/2017] , Billno-SMR05214112017-001",1,25109,0,962,24147
 , ,"[TRVch# 729 Dt:05/01/2018] , Billno-SMR05214122017-001",1,49230,0,3399,45831
 , ,"[TRVch# 729 Dt:05/05/2018] , Billno-SMR05214042018-001",1,100635,0,3500,97135
 , ,"[TRVch# 729 Dt:08/12/2017] , Billno-SMR05214112017-002",1,24121,0,2677,21444
 , ,"[TRVch# 737 Dt:09/02/2018] , Billno-SMR05214012018-001",1,49705,0,3428,46277
 , ,"[TRVch# 776 Dt:05/06/2018] , Billno-SMR05214052018-001",1,101122,0,3500,97622
 , ,"[TRVch# 830 Dt:07/03/2018] , Billno-SMR05214022018-001",1,77901,0,3500,74401
 ,08-2202-03-103-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,400,0,0,400
 , ,"[TRVch# 1221 Dt:20/01/2018] , Billno-SMR052142017100006",1,400,0,0,400
 ,08-2202-03-103-01-S00N-V-N-05-OFFICE EXPENSES,Total,10,18966,0,0,18966
 , ,"[TRVch# 1218 Dt:22/05/2018] , Billno-SMR052142018100002",1,187,0,0,187
 , ,"[TRVch# 1219 Dt:20/01/2018] , Billno-SMR052142017100008",1,681,0,0,681
 , ,"[TRVch# 1220 Dt:20/01/2018] , Billno-SMR052142017100009",1,1000,0,0,1000
 , ,"[TRVch# 1240 Dt:20/01/2018] , Billno-SMR052142017100010",1,1615,0,0,1615
 , ,"[TRVch# 1277 Dt:21/08/2018] , Billno-SMR052142018100004",1,9800,0,0,9800
 , ,"[TRVch# 1278 Dt:21/08/2018] , Billno-SMR052142018100005",1,857,0,0,857
 , ,"[TRVch# 1279 Dt:21/08/2018] , Billno-SMR052142018100006",1,686,0,0,686
 , ,"[TRVch# 1455 Dt:29/05/2018] , Billno-SMR052142018100003",1,2800,0,0,2800
 , ,"[TRVch# 1603 Dt:28/02/2018] , Billno-SMR052142017100012",1,343,0,0,343
 , ,"[TRVch# 2314 Dt:23/03/2018] , Billno-SMR052142017100015",1,997,0,0,997
 ,08-2202-03-103-01-S00N-V-P-05-OFFICE EXPENSES,Total,1,362142,0,0,362142
 , ,"[TRVch# 1222 Dt:20/01/2018] , Billno-SMR052142017100004",1,362142,0,0,362142
 ,08-2202-03-103-01-S00N-V-P-33-MATERIAL AND SUPPLY,Total,1,327568,0,0,327568
 , ,"[TRVch# 1223 Dt:20/01/2018] , Billno-SMR052142017100005",1,327568,0,0,327568
