,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,631906,115000,23994,492912
1,KLU02-202-GSSS LAGAUTI,Total, ,5,631906,115000,23994,492912
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,276939,55000,8419,213520
3, , ,"[TRVch# 334 Dt:06/04/2017] , Billno-KLU02202032017-001",1,173544,55000,1750,116794
4, , ,"[TRVch# 335 Dt:06/04/2017] , Billno-KLU02202032017-002",1,103395,0,6669,96726
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,354967,60000,15575,279392
6, , ,"[TRVch# 336 Dt:06/04/2017] , Billno-KLU02202032017-003",1,52373,0,5070,47303
7, , ,"[TRVch# 337 Dt:06/04/2017] , Billno-KLU02202032017-004",1,246403,60000,5175,181228
8, , ,"[TRVch# 338 Dt:06/04/2017] , Billno-KLU02202032017-005",1,56191,0,5330,50861
0,Grand Total, , ,13,1129339,138983,36982,953374
1,KLU02-202-GSSS LAGAUTI,Total, ,13,1129339,138983,36982,953374
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,350534,66809,14902,268823
3, , ,"[TRVch# 1447 Dt:31/05/2017] , Billno-KLU022022017100006",1,20028,0,0,20028
4, , ,"[TRVch# 1449 Dt:31/05/2017] , Billno-KLU022022017100007",1,16810,11809,505,4496
5, , ,"[TRVch# 1450 Dt:31/05/2017] , Billno-KLU022022017100008",1,9991,0,1001,8990
6, , ,"[TRVch# 431 Dt:08/05/2017] , Billno-KLU02202042017-001",1,177606,55000,4272,118334
7, , ,"[TRVch# 432 Dt:08/05/2017] , Billno-KLU02202042017-002",1,126099,0,9124,116975
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,377657,72174,22080,283403
9, , ,"[TRVch# 1451 Dt:31/05/2017] , Billno-KLU022022017100009",1,5939,0,592,5347
10, , ,"[TRVch# 1452 Dt:31/05/2017] , Billno-KLU022022017100010",1,21897,12174,591,9132
11, , ,"[TRVch# 1453 Dt:31/05/2017] , Billno-KLU022022017100011",1,6175,0,620,5555
12, , ,"[TRVch# 433 Dt:08/05/2017] , Billno-KLU02202042017-003",1,53035,0,6136,46899
13, , ,"[TRVch# 434 Dt:08/05/2017] , Billno-KLU02202042017-004",1,233722,60000,8742,164980
14, , ,"[TRVch# 435 Dt:08/05/2017] , Billno-KLU02202042017-005",1,56889,0,5399,51490
15, ,19-2235-60-200-12-S00N-V-N-20-OTHER CHARGES,Total,1,39280,0,0,39280
16, , ,"[TRVch# 196 Dt:31/05/2017] , Billno-KLU022022017100014",1,39280,0,0,39280
17, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,361868,0,0,361868
18, , ,"[TRVch# 115 Dt:31/05/2017] , Billno-KLU022022017100017",1,361868,0,0,361868
0,Grand Total, , ,10,886816,110000,36673,740143
1,KLU02-202-GSSS LAGAUTI,Total, ,10,886816,110000,36673,740143
