,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,959204,42000,273,916931
1,MDI02-248-GHS ALIPABO,Total, ,7,959204,42000,273,916931
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,800000,0,0,800000
3, , ,"[TRVch# 909 Dt:27/04/2017] , Billno-MDI022482017100004",1,500000,0,0,500000
4, , ,"[TRVch# 910 Dt:27/04/2017] , Billno-MDI022482017100005",1,300000,0,0,300000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,59079,12000,15,47064
6, , ,"[TRVch# 1884 Dt:27/04/2017] , Billno-MDI022482017100003",1,350,0,0,350
7, , ,"[TRVch# 460 Dt:07/04/2017] , Billno-MDI02248032017-001",1,26495,12000,15,14480
8, , ,"[TRVch# 461 Dt:07/04/2017] , Billno-MDI02248032017-002",1,32234,0,0,32234
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,100125,30000,258,69867
10, , ,"[TRVch# 462 Dt:07/04/2017] , Billno-MDI02248032017-003",1,68725,30000,258,38467
11, , ,"[TRVch# 463 Dt:07/04/2017] , Billno-MDI02248032017-004",1,31400,0,0,31400
0,Grand Total, , ,11,222051,52827,5278,163946
1,MDI02-248-GHS ALIPABO,Total, ,11,222051,52827,5278,163946
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,63773,14916,15,48842
3, , ,"[TRVch# 2994 Dt:22/05/2017] , Billno-MDI022482017100007",1,2916,2916,0,0
4, , ,"[TRVch# 729 Dt:08/05/2017] , Billno-MDI02248042017-001",1,26823,12000,15,14808
5, , ,"[TRVch# 730 Dt:08/05/2017] , Billno-MDI02248042017-002",1,34034,0,0,34034
6, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
7, , ,"[TRVch# 3084 Dt:22/05/2017] , Billno-MDI022482017100011",1,13590,0,0,13590
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,142278,37911,5263,99104
9, , ,"[TRVch# 2995 Dt:22/05/2017] , Billno-MDI022482017100006",1,7911,7911,0,0
10, , ,"[TRVch# 2996 Dt:22/05/2017] , Billno-MDI022482017100002",1,8972,0,0,8972
11, , ,"[TRVch# 4534 Dt:31/05/2017] , Billno-MDI022482017100015",1,7027,0,5,7022
12, , ,"[TRVch# 731 Dt:08/05/2017] , Billno-MDI02248042017-003",1,69608,30000,5258,34350
13, , ,"[TRVch# 732 Dt:08/05/2017] , Billno-MDI02248042017-004",1,48760,0,0,48760
14, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2052,0,0,2052
15, , ,"[TRVch# 3083 Dt:22/05/2017] , Billno-MDI022482017100010",1,2052,0,0,2052
16, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,358,0,0,358
17, , ,"[TRVch# 3024 Dt:22/05/2017] , Billno-MDI022482017100009",1,358,0,0,358
0,Grand Total, , ,5,196998,42000,5273,149725
1,MDI02-248-GHS ALIPABO,Total, ,5,196998,42000,5273,149725
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,60857,12000,15,48842
3, , ,"[TRVch# 781 Dt:07/06/2017] , Billno-MDI02248052017-001",1,26823,12000,15,14808
4, , ,"[TRVch# 782 Dt:07/06/2017] , Billno-MDI02248052017-002",1,34034,0,0,34034
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
6, , ,"[TRVch# 871 Dt:07/06/2017] , Billno-MDI022482017100017",1,13590,0,0,13590
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,122551,30000,5258,87293
8, , ,"[TRVch# 783 Dt:07/06/2017] , Billno-MDI02248052017-003",1,73791,30000,5258,38533
9, , ,"[TRVch# 784 Dt:07/06/2017] , Billno-MDI02248052017-004",1,48760,0,0,48760
0,Grand Total, , ,5,196658,42000,5273,149385
1,MDI02-248-GHS ALIPABO,Total, ,5,196658,42000,5273,149385
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,60857,12000,15,48842
3, , ,"[TRVch# 741 Dt:10/07/2017] , Billno-MDI02248062017-001",1,26823,12000,15,14808
4, , ,"[TRVch# 742 Dt:10/07/2017] , Billno-MDI02248062017-002",1,34034,0,0,34034
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13250,0,0,13250
6, , ,"[TRVch# 814 Dt:10/07/2017] , Billno-MDI022482017100019",1,13250,0,0,13250
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,122551,30000,5258,87293
8, , ,"[TRVch# 743 Dt:10/07/2017] , Billno-MDI02248062017-003",1,73791,30000,5258,38533
9, , ,"[TRVch# 744 Dt:10/07/2017] , Billno-MDI02248062017-004",1,48760,0,0,48760
0,Grand Total, , ,4,183508,42000,5273,136235
1,MDI02-248-GHS ALIPABO,Total, ,4,183508,42000,5273,136235
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,60907,12000,15,48892
3, , ,"[TRVch# 695 Dt:09/08/2017] , Billno-MDI02248072017-001",1,26873,12000,15,14858
4, , ,"[TRVch# 696 Dt:09/08/2017] , Billno-MDI02248072017-002",1,34034,0,0,34034
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,122601,30000,5258,87343
6, , ,"[TRVch# 697 Dt:09/08/2017] , Billno-MDI02248072017-003",1,73791,30000,5258,38533
7, , ,"[TRVch# 698 Dt:09/08/2017] , Billno-MDI02248072017-004",1,48810,0,0,48810
0,Grand Total, , ,10,1223530,42000,5045,1176485
1,MDI02-248-GHS ALIPABO,Total, ,10,1223530,42000,5045,1176485
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1000000,0,0,1000000
3, , ,"[TRVch# 668 Dt:29/09/2017] , Billno-MDI022482017100026",1,1000000,0,0,1000000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,61345,12000,15,49330
5, , ,"[TRVch# 757 Dt:08/09/2017] , Billno-MDI02248082017-001",1,27311,12000,15,15296
6, , ,"[TRVch# 758 Dt:08/09/2017] , Billno-MDI02248082017-002",1,34034,0,0,34034
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,2,34450,0,0,34450
8, , ,"[TRVch# 2922 Dt:22/09/2017] , Billno-MDI022482017100021",1,15900,0,0,15900
9, , ,"[TRVch# 3118 Dt:29/09/2017] , Billno-MDI022482017100027",1,18550,0,0,18550
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,124698,30000,5030,89668
11, , ,"[TRVch# 759 Dt:08/09/2017] , Billno-MDI02248082017-003",1,75640,30000,5030,40610
12, , ,"[TRVch# 760 Dt:08/09/2017] , Billno-MDI02248082017-004",1,49058,0,0,49058
13, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1158,0,0,1158
14, , ,"[TRVch# 3316 Dt:29/09/2017] , Billno-MDI022482017100022",1,1158,0,0,1158
15, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,803,0,0,803
16, , ,"[TRVch# 3318 Dt:29/09/2017] , Billno-MDI022482017100024",1,803,0,0,803
17, ,08-2202-02-109-01-S00N-V-N-64-TRANSFER EXPENSES,Total,1,1076,0,0,1076
18, , ,"[TRVch# 3317 Dt:29/09/2017] , Billno-MDI022482017100023",1,1076,0,0,1076
0,Grand Total, , ,8,235152,55212,5045,174895
1,MDI02-248-GHS ALIPABO,Total, ,8,235152,55212,5045,174895
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,65287,15504,15,49768
3, , ,"[TRVch# 3992 Dt:31/10/2017] , Billno-MDI022482017100029",1,3504,3504,0,0
4, , ,"[TRVch# 696 Dt:09/10/2017] , Billno-MDI02248092017-001",1,27749,12000,15,15734
5, , ,"[TRVch# 697 Dt:09/10/2017] , Billno-MDI02248092017-002",1,34034,0,0,34034
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,153155,39708,5030,108417
7, , ,"[TRVch# 3993 Dt:31/10/2017] , Billno-MDI022482017100030",1,1352,0,0,1352
8, , ,"[TRVch# 3994 Dt:31/10/2017] , Billno-MDI022482017100028",1,9708,9708,0,0
9, , ,"[TRVch# 698 Dt:09/10/2017] , Billno-MDI02248092017-003",1,76889,30000,5030,41859
10, , ,"[TRVch# 699 Dt:09/10/2017] , Billno-MDI02248092017-004",1,65206,0,0,65206
11, ,32-2202-01-789-11-S00N-V-P-41-GIA GENERAL (Salary),Total,1,16710,0,0,16710
12, , ,"[TRVch# 3995 Dt:31/10/2017] , Billno-MDI022482017100032",1,16710,0,0,16710
0,Grand Total, , ,7,224179,42000,5045,177134
1,MDI02-248-GHS ALIPABO,Total, ,7,224179,42000,5045,177134
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,61783,12000,15,49768
3, , ,"[TRVch# 658 Dt:08/11/2017] , Billno-MDI02248102017-001",1,27749,12000,15,15734
4, , ,"[TRVch# 659 Dt:08/11/2017] , Billno-MDI02248102017-002",1,34034,0,0,34034
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,145686,30000,5030,110656
6, , ,"[TRVch# 3264 Dt:30/11/2017] , Billno-MDI022482017100035",1,15900,0,0,15900
7, , ,"[TRVch# 3265 Dt:30/11/2017] , Billno-MDI022482017100034",1,3591,0,0,3591
8, , ,"[TRVch# 660 Dt:08/11/2017] , Billno-MDI02248102017-003",1,76889,30000,5030,41859
9, , ,"[TRVch# 661 Dt:08/11/2017] , Billno-MDI02248102017-004",1,49306,0,0,49306
10, ,32-2202-01-789-11-S00N-V-P-41-GIA GENERAL (Salary),Total,1,16710,0,0,16710
11, , ,"[TRVch# 2845 Dt:24/11/2017] , Billno-MDI022482017100033",1,16710,0,0,16710
0,Grand Total, , ,4,188573,42000,5605,140968
1,MDI02-248-GHS ALIPABO,Total, ,4,188573,42000,5605,140968
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,62584,12000,255,50329
3, , ,"[TRVch# 591 Dt:06/12/2017] , Billno-MDI02248112017-001",1,28550,12000,95,16455
4, , ,"[TRVch# 592 Dt:06/12/2017] , Billno-MDI02248112017-002",1,34034,0,160,33874
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,125989,30000,5350,90639
6, , ,"[TRVch# 593 Dt:06/12/2017] , Billno-MDI02248112017-003",1,76889,30000,5110,41779
7, , ,"[TRVch# 594 Dt:06/12/2017] , Billno-MDI02248112017-004",1,49100,0,240,48860
0,Grand Total, , ,5,196794,42000,12074,142720
1,MDI02-248-GHS ALIPABO,Total, ,5,196794,42000,12074,142720
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,62584,12000,15,50569
3, , ,"[TRVch# 612 Dt:09/01/2018] , Billno-MDI02248122017-001",1,28550,12000,15,16535
4, , ,"[TRVch# 613 Dt:09/01/2018] , Billno-MDI02248122017-002",1,34034,0,0,34034
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,125989,30000,12059,83930
6, , ,"[TRVch# 614 Dt:09/01/2018] , Billno-MDI02248122017-003",1,76889,30000,10030,36859
7, , ,"[TRVch# 615 Dt:09/01/2018] , Billno-MDI02248122017-004",1,49100,0,2029,47071
8, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,8221,0,0,8221
9, , ,"[TRVch# 183 Dt:22/01/2018] , Billno-MDI022482017100036",1,8221,0,0,8221
0,Grand Total, , ,10,249977,49616,12074,188287
1,MDI02-248-GHS ALIPABO,Total, ,10,249977,49616,12074,188287
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,64917,13994,15,50908
3, , ,"[TRVch# 2826 Dt:22/02/2018] , Billno-MDI022482017100040",1,1994,1994,0,0
4, , ,"[TRVch# 597 Dt:07/02/2018] , Billno-MDI02248012018-001",1,28889,12000,15,16874
5, , ,"[TRVch# 598 Dt:07/02/2018] , Billno-MDI02248012018-002",1,34034,0,0,34034
6, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,2,50535,0,0,50535
7, , ,"[TRVch# 2702 Dt:22/02/2018] , Billno-MDI022482017100038",1,17115,0,0,17115
8, , ,"[TRVch# 2703 Dt:22/02/2018] , Billno-MDI022482017100037",1,33420,0,0,33420
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,133292,35622,12059,85611
10, , ,"[TRVch# 2827 Dt:22/02/2018] , Billno-MDI022482017100041",1,5622,5622,0,0
11, , ,"[TRVch# 2828 Dt:22/02/2018] , Billno-MDI022482017100042",1,744,0,0,744
12, , ,"[TRVch# 599 Dt:07/02/2018] , Billno-MDI02248012018-003",1,77826,30000,10030,37796
13, , ,"[TRVch# 600 Dt:07/02/2018] , Billno-MDI02248012018-004",1,49100,0,2029,47071
14, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1233,0,0,1233
15, , ,"[TRVch# 2825 Dt:22/02/2018] , Billno-MDI022482017100039",1,1233,0,0,1233
0,Grand Total, , ,12,424950,111054,24359,289537
1,MDI02-248-GHS ALIPABO,Total, ,12,424950,111054,24359,289537
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,86314,33721,15,52578
3, , ,"[TRVch# 3166 Dt:19/03/2018] , Billno-MDI022482017100044",1,21721,21721,0,0
4, , ,"[TRVch# 3170 Dt:19/03/2018] , Billno-MDI022482017100051",1,350,0,0,350
5, , ,"[TRVch# 590 Dt:07/03/2018] , Billno-MDI02248022018-001",1,29792,12000,15,17777
6, , ,"[TRVch# 591 Dt:07/03/2018] , Billno-MDI02248022018-002",1,34451,0,0,34451
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,3,145384,0,0,145384
8, , ,"[TRVch# 6446 Dt:28/03/2018] , Billno-MDI022482017100052",1,111154,0,0,111154
9, , ,"[TRVch# 693 Dt:07/03/2018] , Billno-MDI022482017100043",1,17115,0,0,17115
10, , ,"[TRVch# 8633 Dt:31/03/2018] , Billno-MDI022482017100053",1,17115,0,0,17115
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,192738,77333,24344,91061
12, , ,"[TRVch# 3167 Dt:19/03/2018] , Billno-MDI022482017100046",1,59618,47333,12285,0
13, , ,"[TRVch# 3168 Dt:19/03/2018] , Billno-MDI022482017100048",1,3696,0,0,3696
14, , ,"[TRVch# 592 Dt:07/03/2018] , Billno-MDI02248022018-003",1,80324,30000,10030,40294
15, , ,"[TRVch# 593 Dt:07/03/2018] , Billno-MDI02248022018-004",1,49100,0,2029,47071
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,514,0,0,514
17, , ,"[TRVch# 3169 Dt:19/03/2018] , Billno-MDI022482017100049",1,514,0,0,514
0,Grand Total, , ,4,194918,42000,2074,150844
1,MDI02-248-GHS ALIPABO,Total, ,4,194918,42000,2074,150844
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,64660,12000,15,52645
3, , ,"[TRVch# 489 Dt:07/04/2018] , Billno-MDI02248032018-001",1,29792,12000,15,17777
4, , ,"[TRVch# 490 Dt:07/04/2018] , Billno-MDI02248032018-002",1,34868,0,0,34868
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,130258,30000,2059,98199
6, , ,"[TRVch# 491 Dt:07/04/2018] , Billno-MDI02248032018-003",1,80324,30000,30,50294
7, , ,"[TRVch# 492 Dt:07/04/2018] , Billno-MDI02248032018-004",1,49934,0,2029,47905
0,Grand Total, , ,6,198516,42000,10074,146442
1,MDI02-248-GHS ALIPABO,Total, ,6,198516,42000,10074,146442
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,66460,12000,15,54445
3, , ,"[TRVch# 2368 Dt:24/05/2018] , Billno-MDI022482018100002",1,900,0,0,900
4, , ,"[TRVch# 540 Dt:10/05/2018] , Billno-MDI02248042018-001",1,29792,12000,15,17777
5, , ,"[TRVch# 541 Dt:10/05/2018] , Billno-MDI02248042018-002",1,35768,0,0,35768
6, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17115,0,0,17115
7, , ,"[TRVch# 609 Dt:10/05/2018] , Billno-MDI022482018100001",1,17115,0,0,17115
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,114941,30000,10059,74882
9, , ,"[TRVch# 542 Dt:10/05/2018] , Billno-MDI02248042018-003",1,80324,30000,8030,42294
10, , ,"[TRVch# 543 Dt:10/05/2018] , Billno-MDI02248042018-004",1,34617,0,2029,32588
0,Grand Total, , ,6,200932,42000,10079,148853
1,MDI02-248-GHS ALIPABO,Total, ,6,200932,42000,10079,148853
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,66460,12000,15,54445
3, , ,"[TRVch# 594 Dt:08/06/2018] , Billno-MDI02248052018-001",1,29792,12000,15,17777
4, , ,"[TRVch# 595 Dt:08/06/2018] , Billno-MDI02248052018-002",1,36668,0,0,36668
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17115,0,0,17115
6, , ,"[TRVch# 2906 Dt:21/06/2018] , Billno-MDI022482018100003",1,17115,0,0,17115
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,116200,30000,10064,76136
8, , ,"[TRVch# 596 Dt:08/06/2018] , Billno-MDI02248052018-003",1,82712,30000,8030,44682
9, , ,"[TRVch# 597 Dt:08/06/2018] , Billno-MDI02248052018-004",1,33488,0,2034,31454
10, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1157,0,0,1157
11, , ,"[TRVch# 2955 Dt:21/06/2018] , Billno-MDI022482018100004",1,1157,0,0,1157
0,Grand Total, , ,6,210408,42000,10094,158314
1,MDI02-248-GHS ALIPABO,Total, ,6,210408,42000,10094,158314
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,66460,12000,15,54445
3, , ,"[TRVch# 589 Dt:07/07/2018] , Billno-MDI02248062018-002",1,36668,0,0,36668
4, , ,"[TRVch# 638 Dt:07/07/2018] , Billno-MDI02248062018-001",1,29792,12000,15,17777
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,17115,0,0,17115
6, , ,"[TRVch# 668 Dt:07/07/2018] , Billno-MDI022482018100007",1,17115,0,0,17115
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,126833,30000,10079,86754
8, , ,"[TRVch# 2637 Dt:23/07/2018] , Billno-MDI022482018100009",1,10633,0,15,10618
9, , ,"[TRVch# 590 Dt:07/07/2018] , Billno-MDI02248062018-003",1,82712,30000,8030,44682
10, , ,"[TRVch# 591 Dt:07/07/2018] , Billno-MDI02248062018-004",1,33488,0,2034,31454
0,Grand Total, , ,7,201013,42000,10079,148934
1,MDI02-248-GHS ALIPABO,Total, ,7,201013,42000,10079,148934
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,66460,12000,15,54445
3, , ,"[TRVch# 1954 Dt:09/08/2018] , Billno-MDI02248072018-001",1,29792,12000,15,17777
4, , ,"[TRVch# 1955 Dt:09/08/2018] , Billno-MDI02248072018-002",1,36668,0,0,36668
5, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,1238,0,0,1238
6, , ,"[TRVch# 2881 Dt:27/08/2018] , Billno-MDI022482018100011",1,774,0,0,774
