DDO Code,DDO Name
001,001-AE PWD SUB DIV DHEERA
002,002-AE IPH SUB DIV DHEERA
003,003-SUB DIVISIONAL OFFICER (C) DHEERA
200,200-PR GSSS DHEERA
201,201-GSSS GAGGAL
202,202-GSSS RAJHOON
203,203-HM GHS USHCHER
204,204-GSSS GHARANA
205,205-GSSS KAUNA
206,206-GSSS NAURA
207,207-GSSS KIARWAN
208,208-PR.GSSS BALLAH
209,209-GSSS PURVA
210,210-HM GHS CHAMBI
211,211-GHS JHARET
213,213-PRINCIPAL GOVT COLLEGE NAURRA
214,214-GHS CHOWKI
215,215-PRINCIPAL ITI GARJAMULA
500,500-DISTRICT TREASURY OFFICER DHARAMSALA
501,501-DEPUTY COMMISSIONER DHARAMSALA
503,503-ADDL.DEPUTY MAGISTRATE
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
525,525-DEPUTY DIRECTOR AGRICULTURE
537,537-TEHSILDAR DHEERA
621,"621-E.E. PWD DIVISION,PALAMPUR"
729,729-IPH DIVISION NO-I THURAL
753,753-E.E. IPH DIV.JAWALI KANGRA
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
