DDO Code,DDO Name
001,001-BLOCK MEDICAL OFFICER MAHANKAL
002,002-PRINCIPAL GOVT.AYU.COL.PAPROLA
003,003-P.R.T.I BAIJNATH
004,004-BLOCK DEV.OFFICER BAIJNATH
005,005-E.O.PANCHAYAT SAMITI BAIJNATH
006,006-C.D.P.O. BAIJNATH
008,008-MED.SUPDT. ZN HOSP. PAPROLA
009,009-S.D.O. (CIVIL) BAIJNATH
010,010-SUB POST OFFICE BAIJNATH
011,011-AE(DEV) BAIJNATH
012,012-CIVIL JUDGE (JR DIVISION) BAIJNATH
013,013-ASTT.DISTT.ATTORNEY BAIJNATH
014,014-SUB-DIV AURVEDIC OFFICER BAJNTH
015,"015-SENIOR MEDICAL OFFICER,SDH BAIJNATH"
016,016-SUB DIV. SOIL CONS BAIJNATH 
017,017-AE PWD SUB DIV BAIJNATH
018,018-AE PWD NH SUB DIV BAIJNATH
019,019-AE IPH SUB DIV BAIJNATH
020,020-TEHSILDAR MULTHAN
200,200-GSSS BIR
201,201-GSSS DEOL
202,202-PR SSS BAIJNATH
203,203-GSSS PAPROLA
204,204-GSSS SAKRI
205,205-PR SSS KRISHANA NAGAR
206,206-GSSS SANSAL
207,207-PR GSSS LOHARDI
208,208-GSSS KOTHI KOHR
209,209-GSSS SLANOUD
210,210-PR SSS BHULLANA
211,211-GSSS CHADHIAR
212,212-PR GSSS SANSAI
213,213-GSSS AVERI
214,214-BEEO CHADHAIR
215,215-BEEO BAIJNATH
217,217-PR GSSS UTRALA
218,218-GSSS KUNSAL
219,219-GSSS (GIRLS) PAPROLA
220,220-PRINCIPAL GSSS CHOBIN
221,221-GSSS SALEHRA
222,222-HM GHS GADIARA
223,223-GSSS GHIRTHOLI
224,224-GHS BAHI
225,225-PRINCIPAL GOVT COLLEGE BAIJNATH
226,226-GHS HARER
227,227-GHS DHANAG
228,228-PRINCIPAL GSSS MULTHAN
229,229-GHS SEHAL
230,230-GHS JHIKLI BHELH
231,231-GHS MAJHARNA
232,232-GHS TIKKRI
233,233-PRINCIPAL ITI BAIJNATH
234,234-PRINCIPAL GOVT DEGREE COLLEGE MULTHAN (CHHOTA BHANGAL AREA)
500,500-DISTRICT TREASURY OFFICER DHARAMSALA
501,501-DEPUTY COMMISSIONER DHARAMSALA
506,506-DISTRICT REVENUE OFFICER DHARAMSALA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
518,518-TEHSILDAR ELECTION
519,519-DISTRICT WELFARE OFFICER KANGRA
525,525-DEPUTY DIRECTOR AGRICULTURE
534,534-MINING OFFICER KANGRA
537,537-TEHSILDAR BAIJNATH
538,538-LABOUR OFFICER DHARAMSALA
605,"605-E.E. PWD N.H.DV.,JOGINDERNAGAR"
622,622-E.E. PWD DIVISIN BAIJNATH
727,727-XEN IPH Div Palampur
807,807-Forest Div Palampur
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
