,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,2245721,363500,250560,1631661
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,5,2245721,363500,250560,1631661
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,400000,0,0,400000
3, , ,"[TRVch# 803 Dt:26/04/2017] , Billno-KNG002032017100001",1,400000,0,0,400000
4, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,4,1845721,363500,250560,1231661
5, , ,"[TRVch# 41 Dt:03/04/2017] , Billno-KNG00203032017-001",1,1321502,260500,217543,843459
6, , ,"[TRVch# 42 Dt:03/04/2017] , Billno-KNG00203032017-002",1,133746,27000,19620,87126
7, , ,"[TRVch# 43 Dt:03/04/2017] , Billno-KNG00203032017-003",1,28568,0,0,28568
8, , ,"[TRVch# 44 Dt:03/04/2017] , Billno-KNG00203032017-004",1,361905,76000,13397,272508
0,Grand Total, , ,10,2154952,444602,249155,1461195
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,10,2154952,444602,249155,1461195
2, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,10,2154952,444602,249155,1461195
3, , ,"[TRVch# 100 Dt:01/05/2017] , Billno-KNG00203042017-001",1,1340750,200500,212713,927537
4, , ,"[TRVch# 101 Dt:01/05/2017] , Billno-KNG00203042017-002",1,135459,27000,19620,88839
5, , ,"[TRVch# 102 Dt:01/05/2017] , Billno-KNG00203042017-003",1,52200,0,0,52200
6, , ,"[TRVch# 103 Dt:01/05/2017] , Billno-KNG00203042017-004",1,367924,76000,13475,278449
7, , ,"[TRVch# 104 Dt:01/05/2017] , Billno-KNG00203042017-005",1,52823,0,75,52748
8, , ,"[TRVch# 2902 Dt:16/05/2017] , Billno-KNG002032017100004",1,15017,15017,0,0
9, , ,"[TRVch# 2903 Dt:16/05/2017] , Billno-KNG002032017100006",1,7001,0,701,6300
10, , ,"[TRVch# 2904 Dt:16/05/2017] , Billno-KNG002032017100002",1,125877,101145,0,24732
11, , ,"[TRVch# 2905 Dt:16/05/2017] , Billno-KNG002032017100003",1,25680,0,2571,23109
12, , ,"[TRVch# 4002 Dt:29/05/2017] , Billno-KNG002032017100007",1,32221,24940,0,7281
0,Grand Total, , ,15,1904019,238500,190222,1475297
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,15,1904019,238500,190222,1475297
2, ,08-2202-02-109-01-S00N-V-N-15-TRAINING,Total,2,130674,0,0,130674
3, , ,"[TRVch# 2796 Dt:17/06/2017] , Billno-KNG002032017100009",1,32908,0,0,32908
4, , ,"[TRVch# 2803 Dt:17/06/2017] , Billno-KNG002032017100008",1,97766,0,0,97766
5, ,08-2202-03-103-01-S00N-V-N-15-TRAINING,Total,2,109522,0,0,109522
6, , ,"[TRVch# 2797 Dt:17/06/2017] , Billno-KNG002032017100014",1,62251,0,0,62251
7, , ,"[TRVch# 3828 Dt:29/06/2017] , Billno-KNG002032017100019",1,47271,0,0,47271
8, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,7,1609227,238500,190222,1180505
9, , ,"[TRVch# 10 Dt:01/06/2017] , Billno-KNG00203052017-001",1,1028637,135500,157073,736064
10, , ,"[TRVch# 11 Dt:01/06/2017] , Billno-KNG00203052017-002",1,135459,27000,19620,88839
11, , ,"[TRVch# 12 Dt:01/06/2017] , Billno-KNG00203052017-003",1,52200,0,0,52200
12, , ,"[TRVch# 2798 Dt:17/06/2017] , Billno-KNG002032017100018",1,4808,0,0,4808
13, , ,"[TRVch# 2799 Dt:17/06/2017] , Billno-KNG002032017100017",1,7828,0,0,7828
14, , ,"[TRVch# 81 Dt:01/06/2017] , Billno-KNG00203052017-004",1,301845,76000,13454,212391
15, , ,"[TRVch# 83 Dt:01/06/2017] , Billno-KNG00203052017-005",1,78450,0,75,78375
16, ,08-2202-03-103-02-S00N-V-N-03-TRAVEL EXPENSES,Total,2,11958,0,0,11958
17, , ,"[TRVch# 2801 Dt:17/06/2017] , Billno-KNG002032017100013",1,2508,0,0,2508
18, , ,"[TRVch# 2802 Dt:17/06/2017] , Billno-KNG002032017100012",1,9450,0,0,9450
19, ,08-2202-03-103-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,36497,0,0,36497
20, , ,"[TRVch# 2804 Dt:17/06/2017] , Billno-KNG002032017100011",1,36497,0,0,36497
21, ,08-2202-03-103-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6141,0,0,6141
22, , ,"[TRVch# 2800 Dt:17/06/2017] , Billno-KNG002032017100016",1,6141,0,0,6141
0,Grand Total, , ,10,2356669,238500,160758,1957411
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,10,2356669,238500,160758,1957411
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 64 Dt:10/07/2017] , Billno-KNG002032017100025",1,150000,0,0,150000
4, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
5, , ,"[TRVch# 603 Dt:24/07/2017] , Billno-KNG002032017100028",1,150000,0,0,150000
6, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,6,1512484,238500,160758,1113226
7, , ,"[TRVch# 2 Dt:01/07/2017] , Billno-KNG00203062017-001",1,933348,135500,127556,670292
8, , ,"[TRVch# 2941 Dt:25/07/2017] , Billno-KNG002032017100029",1,1495,0,0,1495
9, , ,"[TRVch# 3 Dt:01/07/2017] , Billno-KNG00203062017-002",1,135459,27000,19620,88839
10, , ,"[TRVch# 5 Dt:01/07/2017] , Billno-KNG00203062017-003",1,52200,0,0,52200
11, , ,"[TRVch# 6 Dt:01/07/2017] , Billno-KNG00203062017-004",1,311532,76000,13507,222025
12, , ,"[TRVch# 7 Dt:01/07/2017] , Billno-KNG00203062017-005",1,78450,0,75,78375
13, ,08-2202-03-103-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,10583,0,0,10583
14, , ,"[TRVch# 2947 Dt:25/07/2017] , Billno-KNG002032017100030",1,10583,0,0,10583
15, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,533602,0,0,533602
16, , ,"[TRVch# 151 Dt:17/07/2017] , Billno-KNG002032017100027",1,533602,0,0,533602
0,Grand Total, , ,8,1712044,271505,166672,1273867
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,8,1712044,271505,166672,1273867
2, ,08-2202-02-109-01-S00N-V-N-15-TRAINING,Total,4,207896,0,0,207896
3, , ,"[TRVch# 148 Dt:02/08/2017] , Billno-KNG002032017100035",1,25587,0,0,25587
4, , ,"[TRVch# 151 Dt:02/08/2017] , Billno-KNG002032017100034",1,74490,0,0,74490
5, , ,"[TRVch# 2 Dt:01/08/2017] , Billno-KNG002032017100033",1,29093,0,0,29093
6, , ,"[TRVch# 278 Dt:05/08/2017] , Billno-KNG002032017100036",1,78726,0,0,78726
7, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,4,1504148,271505,166672,1065971
8, , ,"[TRVch# 11 Dt:01/08/2017] , Billno-KNG00203072017-001",1,942324,195505,124121,622698
9, , ,"[TRVch# 12 Dt:01/08/2017] , Billno-KNG00203072017-002",1,169305,0,28969,140336
10, , ,"[TRVch# 13 Dt:01/08/2017] , Billno-KNG00203072017-003",1,314069,76000,13507,224562
11, , ,"[TRVch# 14 Dt:01/08/2017] , Billno-KNG00203072017-004",1,78450,0,75,78375
0,Grand Total, , ,7,2543049,266505,164501,2112043
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,7,2543049,266505,164501,2112043
2, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,4,1533350,266505,164501,1102344
3, , ,"[TRVch# 110 Dt:01/09/2017] , Billno-KNG00203082017-004",1,962798,195505,124121,643172
4, , ,"[TRVch# 48 Dt:01/09/2017] , Billno-KNG00203082017-001",1,79940,0,75,79865
5, , ,"[TRVch# 49 Dt:01/09/2017] , Billno-KNG00203082017-002",1,319335,71000,11336,236999
6, , ,"[TRVch# 50 Dt:01/09/2017] , Billno-KNG00203082017-003",1,171277,0,28969,142308
7, ,08-2202-03-103-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,994,0,0,994
8, , ,"[TRVch# 3682 Dt:28/09/2017] , Billno-KNG002032017100038",1,994,0,0,994
9, ,08-2202-03-103-02-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,8705,0,0,8705
10, , ,"[TRVch# 2870 Dt:18/09/2017] , Billno-KNG002032017100041",1,8705,0,0,8705
11, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
12, , ,"[TRVch# 10 Dt:08/09/2017] , Billno-KNG002032017100040",1,1000000,0,0,1000000
0,Grand Total, , ,6,3561113,287505,174774,3098834
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,6,3561113,287505,174774,3098834
2, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,4,1561113,287505,174774,1098834
3, , ,"[TRVch# 70 Dt:03/10/2017] , Billno-KNG00203092017-002",1,173249,0,29166,144083
4, , ,"[TRVch# 71 Dt:03/10/2017] , Billno-KNG00203092017-001",1,982203,213005,133091,636107
5, , ,"[TRVch# 72 Dt:03/10/2017] , Billno-KNG00203092017-003",1,324481,74500,12442,237539
6, , ,"[TRVch# 73 Dt:03/10/2017] , Billno-KNG00203092017-004",1,81180,0,75,81105
7, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,2000000,0,0,2000000
8, , ,"[TRVch# 136 Dt:25/10/2017] , Billno-KNG002032017100044",1,1000000,0,0,1000000
9, , ,"[TRVch# 161 Dt:27/10/2017] , Billno-KNG002032017100047",1,1000000,0,0,1000000
0,Grand Total, , ,21,2371762,361668,162372,1847722
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,21,2371762,361668,162372,1847722
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,350000,0,0,350000
3, , ,"[TRVch# 709 Dt:27/11/2017] , Billno-KNG002032017100072",1,50000,0,0,50000
4, , ,"[TRVch# 710 Dt:27/11/2017] , Billno-KNG002032017100073",1,300000,0,0,300000
5, ,08-2202-02-109-01-S00N-V-N-15-TRAINING,Total,4,151547,0,0,151547
6, , ,"[TRVch# 2876 Dt:18/11/2017] , Billno-KNG002032017100048",1,23790,0,0,23790
7, , ,"[TRVch# 3681 Dt:23/11/2017] , Billno-KNG002032017100056",1,24040,0,0,24040
8, , ,"[TRVch# 3682 Dt:23/11/2017] , Billno-KNG002032017100057",1,24510,0,0,24510
9, , ,"[TRVch# 3694 Dt:23/11/2017] , Billno-KNG002032017100049",1,79207,0,0,79207
10, ,08-2202-03-103-01-S00N-V-N-15-TRAINING,Total,1,52640,0,0,52640
11, , ,"[TRVch# 3736 Dt:29/11/2017] , Billno-KNG002032017100058",1,52640,0,0,52640
12, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,13,1590565,361668,162372,1066525
13, , ,"[TRVch# 2868 Dt:14/11/2017] , Billno-KNG002032017100053",1,13804,0,1379,12425
14, , ,"[TRVch# 3683 Dt:23/11/2017] , Billno-KNG002032017100065",1,5795,0,0,5795
15, , ,"[TRVch# 3684 Dt:23/11/2017] , Billno-KNG002032017100068",1,16188,0,0,16188
16, , ,"[TRVch# 3685 Dt:23/11/2017] , Billno-KNG002032017100060",1,14190,0,1418,12772
17, , ,"[TRVch# 3686 Dt:23/11/2017] , Billno-KNG002032017100059",1,77578,77578,0,0
18, , ,"[TRVch# 3687 Dt:23/11/2017] , Billno-KNG002032017100067",1,7930,0,0,7930
19, , ,"[TRVch# 3688 Dt:23/11/2017] , Billno-KNG002032017100069",1,2592,0,0,2592
20, , ,"[TRVch# 3689 Dt:23/11/2017] , Billno-KNG002032017100066",1,9403,0,848,8555
21, , ,"[TRVch# 3690 Dt:23/11/2017] , Billno-KNG002032017100062",1,22085,22085,0,0
22, , ,"[TRVch# 37 Dt:02/11/2017] , Billno-KNG00203102017-001",1,846233,190505,116971,538757
23, , ,"[TRVch# 38 Dt:02/11/2017] , Billno-KNG00203102017-003",1,320338,71500,12515,236323
24, , ,"[TRVch# 39 Dt:02/11/2017] , Billno-KNG00203102017-002",1,173249,0,29166,144083
25, , ,"[TRVch# 40 Dt:02/11/2017] , Billno-KNG00203102017-004",1,81180,0,75,81105
26, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,227010,0,0,227010
27, , ,"[TRVch# 171 Dt:28/11/2017] , Billno-KNG002032017100074",1,227010,0,0,227010
0,Grand Total, , ,8,1875647,262005,189958,1423684
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,8,1875647,262005,189958,1423684
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 253 Dt:18/12/2017] , Billno-KNG002032017100079",1,150000,0,0,150000
4, ,08-2202-02-109-01-S00N-V-N-15-TRAINING,Total,2,213682,0,0,213682
5, , ,"[TRVch# 3271 Dt:27/12/2017] , Billno-KNG002032017100078",1,81914,0,0,81914
6, , ,"[TRVch# 3274 Dt:28/12/2017] , Billno-KNG002032017100077",1,131768,0,0,131768
7, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,5,1511965,262005,189958,1060002
8, , ,"[TRVch# 23 Dt:01/12/2017] , Billno-KNG00203112017-001",1,846901,190505,117691,538705
9, , ,"[TRVch# 24 Dt:01/12/2017] , Billno-KNG00203112017-002",1,173249,0,29406,143843
10, , ,"[TRVch# 25 Dt:01/12/2017] , Billno-KNG00203112017-003",1,291558,71500,13220,206838
11, , ,"[TRVch# 26 Dt:01/12/2017] , Billno-KNG00203112017-004",1,81180,0,475,80705
12, , ,"[TRVch# 3290 Dt:30/12/2017] , Billno-KNG002032017100082",1,119077,0,29166,89911
0,Grand Total, , ,11,3522878,262005,162765,3098108
1,KNG00-203-PR GOVT COLLEGE OF EDU DHARAMSALA,Total, ,11,3522878,262005,162765,3098108
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1550000,0,0,1550000
3, , ,"[TRVch# 232 Dt:15/01/2018] , Billno-KNG002032017100085",1,1500000,0,0,1500000
4, , ,"[TRVch# 233 Dt:15/01/2018] , Billno-KNG002032017100086",1,50000,0,0,50000
5, ,00-8011-00-107-02-S00N-V-N-00- ,Total,2,46773,0,0,46773
6, , ,"[TRVch# 61 Dt:20/01/2018] , Billno-KNG002032017100087",1,3996,0,0,3996
7, , ,"[TRVch# 62 Dt:20/01/2018] , Billno-KNG002032017100088",1,42777,0,0,42777
8, ,08-2202-02-109-01-S00N-V-N-15-TRAINING,Total,1,60187,0,0,60187
9, , ,"[TRVch# 2906 Dt:10/01/2018] , Billno-KNG002032017100076",1,60187,0,0,60187
10, ,08-2202-03-103-02-S00N-V-N-01-SALARIES,Total,4,1397481,262005,162765,972711
11, , ,"[TRVch# 40 Dt:01/01/2018] , Billno-KNG00203122017-001",1,850838,190505,120381,539952
12, , ,"[TRVch# 41 Dt:01/01/2018] , Billno-KNG00203122017-002",1,173249,0,29166,144083
