DDO Code,DDO Name
001,001-S.D.O.(CIVIL)CHACHIOT AT GOHAR
002,002-BLOCK DEV.OFFICER GOHAR
003,003-C.D.P.O. GOHAR
004,004-E.O. PANCHAYAT SAMITI GOHAR
005,005-ASSTT ENGINEER DEV. GOHAR
006,006-CIVIL JUDGE (JR DIVISION) CHACHIOT
007,007-ASSTT DISTT. ATTORNEY CHACHIOT
010,010-SUB-DIV.ACA CYT AT CHAILCHOWK
012,012-AE IPH SUB DIV GOHAR
013,013-AE PWD SUB DIV GOHAR
014,014-AE PWD SUB DIV JANJEHLI
051,051-DY.DIRECTOR HORTI. MANDI
200,200-GSSS GOHAR
201,201-BEEO GOHAR
202,202-PR SSS SIANJ
203,203-BEEO CHAIL CHOWK
204,204-PR GSSS DHANGIARA
205,205-PR SSS CHAIL CHOWK
206,206-PR SSS KILLING
207,207-PRINCIPAL GSSS CHACHIOT
208,208-GSSS JAHAL
209,209-GSSS KASHMALIDHAR
210,210-GSSS SAROA
211,211-PR SSS KEOLIDHAR
212,212-GSSS BASSI
213,213-GSSS DEVDHAR
214,214-GSSS MOVI SERI
215,215-PRINCIPAL GOVT COLLEGE BASA
216,216-GSSS BARA
217,217-PRINCIPAL GSSS SHALLA
218,218-PRINCIPAL GSSS BADHU
219,219-GSSS PARWARA
220,220-PRINCIPAL GSSS TAROUR
221,221-HM GHS NANDI
222,222-PRINCIPAL GSSS KHARSI
223,223-PR GSSS DADOH
224,224-PRINCIPAL ITI CHACHIOT
500,500-DISTRICT TREASURY OFFICER MANDI
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
512,512-DY. DIR.ELE EDUCATION MANDI
515,515-ASSTT.REGISTRAR COOP. SOC. MANDI
519,519-DISTRICT WELFARE OFFICER CHAHCIOT AT GOHAR
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISTT. FOOD & SUPLLY CONTROLLER MANDI
534,534-MINING OFFICER MANDI
537,537-TEHSILDAR CHACHIOT
603,"603-E.E. PWD DIVISION, SUNDERNAGAR"
685,685-E E GOHAR DIVISION
700,700-IPH DIVISION SUNDERNAGAR
815,815-FOREST DIVISION NACHAN(GOHAR)
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
