,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,219165,44000,5660,169505
1,SML02-224-GHS DAKAHAL,Total, ,3,219165,44000,5660,169505
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,131521,9000,5100,117421
3, , ,"[TRVch# 1397 Dt:29/04/2017] , Billno-SML02224032017-001",1,131521,9000,5100,117421
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,87644,35000,560,52084
5, , ,"[TRVch# 1398 Dt:29/04/2017] , Billno-SML02224032017-002",1,70693,35000,60,35633
6, , ,"[TRVch# 1399 Dt:29/04/2017] , Billno-SML02224032017-003",1,16951,0,500,16451
0,Grand Total, , ,7,244241,55416,10408,178417
1,SML02-224-GHS DAKAHAL,Total, ,7,244241,55416,10408,178417
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,144270,12307,6758,125205
3, , ,"[TRVch# 1942 Dt:31/05/2017] , Billno-SML02224042017-001",1,135065,9000,6167,119898
4, , ,"[TRVch# 1977 Dt:31/05/2017] , Billno-SML022242017100001",1,9205,3307,591,5307
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,99201,43109,3650,52442
6, , ,"[TRVch# 1943 Dt:31/05/2017] , Billno-SML02224042017-002",1,71594,35000,3150,33444
7, , ,"[TRVch# 1944 Dt:31/05/2017] , Billno-SML02224042017-003",1,17851,0,500,17351
8, , ,"[TRVch# 1952 Dt:31/05/2017] , Billno-SML022242017100006",1,1647,0,0,1647
9, , ,"[TRVch# 1978 Dt:31/05/2017] , Billno-SML022242017100002",1,8109,8109,0,0
10, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,770,0,0,770
11, , ,"[TRVch# 2023 Dt:31/05/2017] , Billno-SML022242017100007",1,770,0,0,770
0,Grand Total, , ,4,234433,49000,12377,173056
1,SML02-224-GHS DAKAHAL,Total, ,4,234433,49000,12377,173056
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,135065,9000,6667,119398
3, , ,"[TRVch# 800 Dt:30/06/2017] , Billno-SML02224052017-001",1,135065,9000,6667,119398
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,98998,40000,5710,53288
5, , ,"[TRVch# 801 Dt:30/06/2017] , Billno-SML02224052017-002",1,72044,40000,5210,26834
6, , ,"[TRVch# 802 Dt:30/06/2017] , Billno-SML02224052017-003",1,26954,0,500,26454
7, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,370,0,0,370
8, , ,"[TRVch# 842 Dt:30/06/2017] , Billno-SML022242017100008",1,370,0,0,370
0,Grand Total, , ,7,242490,49000,11886,181604
1,SML02-224-GHS DAKAHAL,Total, ,7,242490,49000,11886,181604
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,149757,9000,6676,134081
3, , ,"[TRVch# 820 Dt:31/07/2017] , Billno-SML02224062017-001",1,149044,9000,6676,133368
4, , ,"[TRVch# 873 Dt:31/07/2017] , Billno-SML022242017100010",1,463,0,0,463
5, , ,"[TRVch# 874 Dt:31/07/2017] , Billno-SML022242017100009",1,250,0,0,250
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,90333,40000,5210,45123
7, , ,"[TRVch# 821 Dt:31/07/2017] , Billno-SML02224062017-002",1,73733,40000,5210,28523
8, , ,"[TRVch# 822 Dt:31/07/2017] , Billno-SML02224062017-003",1,16600,0,0,16600
9, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,2400,0,0,2400
10, , ,"[TRVch# 875 Dt:31/07/2017] , Billno-SML022242017100011",1,640,0,0,640
11, , ,"[TRVch# 881 Dt:31/07/2017] , Billno-SML022242017100012",1,1760,0,0,1760
0,Grand Total, , ,3,240539,49000,11886,179653
1,SML02-224-GHS DAKAHAL,Total, ,3,240539,49000,11886,179653
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,150206,9000,6676,134530
3, , ,"[TRVch# 1354 Dt:05/08/2017] , Billno-SML02224072017-001",1,150206,9000,6676,134530
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,90333,40000,5210,45123
5, , ,"[TRVch# 1355 Dt:05/08/2017] , Billno-SML02224072017-002",1,73733,40000,5210,28523
6, , ,"[TRVch# 1356 Dt:05/08/2017] , Billno-SML02224072017-003",1,16600,0,0,16600
0,Grand Total, , ,5,244360,49000,11886,183474
1,SML02-224-GHS DAKAHAL,Total, ,5,244360,49000,11886,183474
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,152153,9000,6676,136477
3, , ,"[TRVch# 803 Dt:05/09/2017] , Billno-SML02224082017-001",1,152153,9000,6676,136477
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,91571,40000,5210,46361
5, , ,"[TRVch# 804 Dt:05/09/2017] , Billno-SML02224082017-002",1,74971,40000,5210,29761
6, , ,"[TRVch# 805 Dt:05/09/2017] , Billno-SML02224082017-003",1,16600,0,0,16600
7, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,636,0,0,636
8, , ,"[TRVch# 2501 Dt:29/09/2017] , Billno-SML022242017100013",1,146,0,0,146
9, , ,"[TRVch# 2528 Dt:29/09/2017] , Billno-SML022242017100014",1,490,0,0,490
0,Grand Total, , ,7,270069,49724,12687,207658
1,SML02-224-GHS DAKAHAL,Total, ,7,270069,49724,12687,207658
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,166890,0,7477,159413
3, , ,"[TRVch# 1091 Dt:06/10/2017] , Billno-SML02224092017-001",1,154101,0,6765,147336
4, , ,"[TRVch# 2344 Dt:31/10/2017] , Billno-SML022242017100015",1,12789,0,712,12077
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,102533,49724,5210,47599
6, , ,"[TRVch# 1092 Dt:06/10/2017] , Billno-SML02224092017-002",1,76209,40000,5210,30999
7, , ,"[TRVch# 1093 Dt:06/10/2017] , Billno-SML02224092017-003",1,16600,0,0,16600
8, , ,"[TRVch# 2345 Dt:31/10/2017] , Billno-SML022242017100016",1,9724,9724,0,0
9, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,646,0,0,646
10, , ,"[TRVch# 2346 Dt:31/10/2017] , Billno-SML022242017100017",1,146,0,0,146
11, , ,"[TRVch# 2352 Dt:31/10/2017] , Billno-SML022242017100018",1,500,0,0,500
0,Grand Total, , ,3,192044,40000,5234,146810
1,SML02-224-GHS DAKAHAL,Total, ,3,192044,40000,5234,146810
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,99235,0,24,99211
3, , ,"[TRVch# 1715 Dt:06/11/2017] , Billno-SML02224102017-001",1,99235,0,24,99211
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,92809,40000,5210,47599
5, , ,"[TRVch# 1716 Dt:06/11/2017] , Billno-SML02224102017-002",1,76209,40000,5210,30999
6, , ,"[TRVch# 1717 Dt:06/11/2017] , Billno-SML02224102017-003",1,16600,0,0,16600
0,Grand Total, , ,7,2154813,40000,5714,2109099
1,SML02-224-GHS DAKAHAL,Total, ,7,2154813,40000,5714,2109099
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1375013,0,0,1375013
3, , ,"[TRVch# 444 Dt:30/12/2017] , Billno-SML022242017100020",1,1375013,0,0,1375013
4, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,6366,0,0,6366
