DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,15,79980
UNA02-239-PRINCIPAL GOVT. DEGREE COLLEGE KHAD,Total, , , ,15,79980
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,15,79980
 , ,0202-01-103-01-TUTION AND OTHER FEES,Total, ,14,79960
 , , ,29/04/2017,Total,1,700
 , , , ,"[F0202000002] HIMGRN:B17D139371, PRINCIPAL KHAD TUTION AND OTHER FEES -Recovery of late fee form the students",1,700
 , , ,30/06/2017,Total,1,12200
 , , , ,"[H0202000019] HIMGRN:B17F138859, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,12200
 , , ,07/07/2017,Total,1,3650
 , , , ,"[I0202000002] HIMGRN:B17F146375, PRINCIPAL KHAD TUTION AND OTHER FEES -tution fee and admission fee",1,3650
 , , ,27/07/2017,Total,2,6040
 , , , ,"[I0202000008] HIMGRN:B17G117065, PRINCIPAL KHAD TUTION AND OTHER FEES -Tution admission fee",1,2695
 , , , ,"[I0202000011] HIMGRN:B17G132959, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,3345
 , , ,05/08/2017,Total,1,2005
 , , , ,"[J0202000001] HIMGRN:B17G146842, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,2005
 , , ,31/08/2017,Total,1,735
 , , , ,"[J0202000012] HIMGRN:B17H123625, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,735
 , , ,21/11/2017,Total,1,11025
 , , , ,"[M0202000003] HIMGRN:B17K105821, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,11025
 , , ,30/11/2017,Total,2,5350
 , , , ,"[M0202000008] HIMGRN:B17K119003, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,4675
 , , , ,"[M0202000017] HIMGRN:B17K130740, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,675
 , , ,18/12/2017,Total,1,325
 , , , ,"[N0202000003] HIMGRN:B17L106860, PRINCIPAL GDC KHAD TUTION AND OTHER FEES -",1,325
 , , ,23/07/2018,Total,1,28850
 , , , ,"[I0202000007] HIMGRN:B18G109001, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,28850
 , , ,09/08/2018,Total,1,6445
 , , , ,"[J0202000001] HIMGRN:B18G143033, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,6445
 , , ,31/08/2018,Total,2,2635
 , , , ,"[J0202000013] HIMGRN:B18H123532, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,945
 , , , ,"[J0202000014] HIMGRN:B18H128259, PRINCIPAL KHAD TUTION AND OTHER FEES -",1,1690
 , ,0202-01-103-02-MISCELLANEOUS RECEIPTS,Total, ,1,20
 , , ,31/05/2018,Total,1,20
 , , , ,"[G0202000026] HIMGRN:B18E132471, PRINCIPAL KHAD MISCELLANEOUS RECEIPTS -RTI Fee",1,20
