,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,2,272584,65000,11472,196112
1,SML07-215-PRINCIPAL GSSS DUNGYANI,Total, ,2,272584,65000,11472,196112
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,97017,10000,2955,84062
3, , ,"[TRVch# 436 Dt:29/04/2017] , Billno-SML07215032017-001",1,97017,10000,2955,84062
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,175567,55000,8517,112050
5, , ,"[TRVch# 437 Dt:29/04/2017] , Billno-SML07215032017-002",1,175567,55000,8517,112050
0,Grand Total, , ,10,636034,89810,17999,528225
1,SML07-215-PRINCIPAL GSSS DUNGYANI,Total, ,10,636034,89810,17999,528225
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 1154 Dt:31/05/2017] , Billno-SML072152017100008",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,124414,22194,4970,97250
5, , ,"[TRVch# 3753 Dt:31/05/2017] , Billno-SML07215042017-001",1,99427,15000,4955,79472
6, , ,"[TRVch# 3798 Dt:31/05/2017] , Billno-SML072152017100003",1,7194,7194,0,0
7, , ,"[TRVch# 3926 Dt:31/05/2017] , Billno-SML072152017100009",1,17793,0,15,17778
8, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,2,12510,0,0,12510
9, , ,"[TRVch# 3797 Dt:31/05/2017] , Billno-SML072152017100005",1,6000,0,0,6000
10, , ,"[TRVch# 3956 Dt:31/05/2017] , Billno-SML072152017100010",1,6510,0,0,6510
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,182726,67616,13029,102081
12, , ,"[TRVch# 3754 Dt:31/05/2017] , Billno-SML07215042017-002",1,165313,55000,12651,97662
13, , ,"[TRVch# 3799 Dt:31/05/2017] , Billno-SML072152017100004",1,17413,12616,378,4419
14, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,276,0,0,276
15, , ,"[TRVch# 3925 Dt:31/05/2017] , Billno-SML072152017100007",1,276,0,0,276
16, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,16108,0,0,16108
17, , ,"[TRVch# 463 Dt:31/05/2017] , Billno-SML072152017100006",1,16108,0,0,16108
0,Grand Total, , ,4,274417,62000,19266,193151
1,SML07-215-PRINCIPAL GSSS DUNGYANI,Total, ,4,274417,62000,19266,193151
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,117220,15000,6615,95605
3, , ,"[TRVch# 1244 Dt:30/06/2017] , Billno-SML07215052017-001",1,99427,15000,4955,79472
4, , ,"[TRVch# 1245 Dt:30/06/2017] , Billno-SML07215052017-002",1,17793,0,1660,16133
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,157197,47000,12651,97546
6, , ,"[TRVch# 1246 Dt:30/06/2017] , Billno-SML07215052017-003",1,128919,35000,12621,81298
7, , ,"[TRVch# 1247 Dt:30/06/2017] , Billno-SML07215052017-004",1,28278,12000,30,16248
0,Grand Total, , ,6,312969,62000,19515,231454
1,SML07-215-PRINCIPAL GSSS DUNGYANI,Total, ,6,312969,62000,19515,231454
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,148650,15000,6864,126786
3, , ,"[TRVch# 2120 Dt:31/07/2017] , Billno-SML07215062017-001",1,128937,15000,5015,108922
4, , ,"[TRVch# 2121 Dt:31/07/2017] , Billno-SML07215062017-002",1,17793,0,1660,16133
5, , ,"[TRVch# 2162 Dt:31/07/2017] , Billno-SML072152017100011",1,1920,0,189,1731
6, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
7, , ,"[TRVch# 2186 Dt:31/07/2017] , Billno-SML072152017100012",1,6300,0,0,6300
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,158019,47000,12651,98368
9, , ,"[TRVch# 2122 Dt:31/07/2017] , Billno-SML07215062017-003",1,128919,35000,12621,81298
10, , ,"[TRVch# 2123 Dt:31/07/2017] , Billno-SML07215062017-004",1,29100,12000,30,17070
0,Grand Total, , ,4,293466,62000,17666,213800
1,SML07-215-PRINCIPAL GSSS DUNGYANI,Total, ,4,293466,62000,17666,213800
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,128937,15000,5015,108922
3, , ,"[TRVch# 372 Dt:05/08/2017] , Billno-SML07215072017-001",1,128937,15000,5015,108922
4, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
5, , ,"[TRVch# 2256 Dt:31/08/2017] , Billno-SML072152017100013",1,6510,0,0,6510
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,158019,47000,12651,98368
7, , ,"[TRVch# 373 Dt:05/08/2017] , Billno-SML07215072017-002",1,128919,35000,12621,81298
8, , ,"[TRVch# 374 Dt:05/08/2017] , Billno-SML07215072017-003",1,29100,12000,30,17070
0,Grand Total, , ,4,313773,62010,17671,234092
1,SML07-215-PRINCIPAL GSSS DUNGYANI,Total, ,4,313773,62010,17671,234092
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,146904,15010,5020,126874
3, , ,"[TRVch# 1505 Dt:05/09/2017] , Billno-SML07215082017-001",1,146904,15010,5020,126874
4, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
