,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,341723,134000,7726,199997
1,KNG09-224-GHS BAHI,Total, ,4,341723,134000,7726,199997
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,182520,74000,5946,102574
3, , ,"[TRVch# 1627 Dt:10/04/2017] , Billno-KNG09224032017-001",1,148548,74000,75,74473
4, , ,"[TRVch# 1628 Dt:10/04/2017] , Billno-KNG09224032017-002",1,33972,0,5871,28101
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,159203,60000,1780,97423
6, , ,"[TRVch# 1629 Dt:10/04/2017] , Billno-KNG09224032017-003",1,141091,60000,90,81001
7, , ,"[TRVch# 1630 Dt:10/04/2017] , Billno-KNG09224032017-004",1,18112,0,1690,16422
0,Grand Total, , ,8,374850,156239,18290,200321
1,KNG09-224-GHS BAHI,Total, ,8,374850,156239,18290,200321
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,205555,90821,8790,105944
3, , ,"[TRVch# 2189 Dt:09/05/2017] , Billno-KNG09224042017-001",1,150430,74000,5075,71355
4, , ,"[TRVch# 2190 Dt:09/05/2017] , Billno-KNG09224042017-002",1,34402,0,3324,31078
5, , ,"[TRVch# 4699 Dt:31/05/2017] , Billno-KNG092242017100001",1,3902,0,391,3511
6, , ,"[TRVch# 4701 Dt:31/05/2017] , Billno-KNG092242017100003",1,16821,16821,0,0
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,169295,65418,9500,94377
8, , ,"[TRVch# 2191 Dt:09/05/2017] , Billno-KNG09224042017-003",1,143567,60000,7590,75977
9, , ,"[TRVch# 2192 Dt:09/05/2017] , Billno-KNG09224042017-004",1,18333,0,1712,16621
10, , ,"[TRVch# 4700 Dt:31/05/2017] , Billno-KNG092242017100002",1,5418,5418,0,0
11, , ,"[TRVch# 4702 Dt:31/05/2017] , Billno-KNG092242017100004",1,1977,0,198,1779
0,Grand Total, , ,8,889025,94000,11141,783884
1,KNG09-224-GHS BAHI,Total, ,8,889025,94000,11141,783884
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,600000,0,0,600000
3, , ,"[TRVch# 1109 Dt:30/06/2017] , Billno-KNG092242017100008",1,100000,0,0,100000
4, , ,"[TRVch# 172 Dt:08/06/2017] , Billno-KNG092242017100007",1,500000,0,0,500000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,184832,74000,8399,102433
6, , ,"[TRVch# 1625 Dt:08/06/2017] , Billno-KNG09224052017-001",1,150430,74000,5075,71355
7, , ,"[TRVch# 1626 Dt:08/06/2017] , Billno-KNG09224052017-002",1,34402,0,3324,31078
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,84884,20000,2742,62142
9, , ,"[TRVch# 1627 Dt:08/06/2017] , Billno-KNG09224052017-003",1,66551,20000,1030,45521
10, , ,"[TRVch# 1628 Dt:08/06/2017] , Billno-KNG09224052017-004",1,18333,0,1712,16621
11, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,12600,0,0,12600
12, , ,"[TRVch# 1673 Dt:08/06/2017] , Billno-KNG092242017100006",1,12600,0,0,12600
13, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6709,0,0,6709
14, , ,"[TRVch# 1666 Dt:08/06/2017] , Billno-KNG092242017100005",1,6709,0,0,6709
0,Grand Total, , ,6,382524,134000,18435,230089
1,KNG09-224-GHS BAHI,Total, ,6,382524,134000,18435,230089
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,218468,74000,11633,132835
3, , ,"[TRVch# 1971 Dt:10/07/2017] , Billno-KNG09224062017-001",1,150430,74000,5075,71355
4, , ,"[TRVch# 1972 Dt:10/07/2017] , Billno-KNG09224062017-002",1,68038,0,6558,61480
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,157756,60000,6802,90954
6, , ,"[TRVch# 1973 Dt:10/07/2017] , Billno-KNG09224062017-003",1,72872,40000,4060,28812
7, , ,"[TRVch# 1974 Dt:10/07/2017] , Billno-KNG09224062017-004",1,66551,20000,1030,45521
8, , ,"[TRVch# 1975 Dt:10/07/2017] , Billno-KNG09224062017-005",1,18333,0,1712,16621
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
10, , ,"[TRVch# 2026 Dt:10/07/2017] , Billno-KNG092242017100009",1,6300,0,0,6300
0,Grand Total, , ,6,385814,134000,18757,233057
1,KNG09-224-GHS BAHI,Total, ,6,385814,134000,18757,233057
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,221758,74000,11955,135803
3, , ,"[TRVch# 1714 Dt:08/08/2017] , Billno-KNG09224072017-001",1,150430,74000,5075,71355
4, , ,"[TRVch# 1715 Dt:08/08/2017] , Billno-KNG09224072017-002",1,71328,0,6880,64448
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,157756,60000,6802,90954
6, , ,"[TRVch# 1716 Dt:08/08/2017] , Billno-KNG09224072017-003",1,72872,40000,4060,28812
7, , ,"[TRVch# 1717 Dt:08/08/2017] , Billno-KNG09224072017-004",1,66551,20000,1030,45521
8, , ,"[TRVch# 1718 Dt:08/08/2017] , Billno-KNG09224072017-005",1,18333,0,1712,16621
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
10, , ,"[TRVch# 2561 Dt:18/08/2017] , Billno-KNG092242017100010",1,6300,0,0,6300
0,Grand Total, , ,6,393741,134000,18757,240984
1,KNG09-224-GHS BAHI,Total, ,6,393741,134000,18757,240984
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,227204,74000,11955,141249
3, , ,"[TRVch# 2107 Dt:08/09/2017] , Billno-KNG09224082017-001",1,154640,74000,5075,75565
4, , ,"[TRVch# 2108 Dt:08/09/2017] , Billno-KNG09224082017-002",1,72564,0,6880,65684
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,160237,60000,6802,93435
6, , ,"[TRVch# 2109 Dt:08/09/2017] , Billno-KNG09224082017-003",1,74143,40000,4060,30083
7, , ,"[TRVch# 2110 Dt:08/09/2017] , Billno-KNG09224082017-004",1,67416,20000,1030,46386
8, , ,"[TRVch# 2111 Dt:08/09/2017] , Billno-KNG09224082017-005",1,18678,0,1712,16966
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
10, , ,"[TRVch# 2198 Dt:08/09/2017] , Billno-KNG092242017100011",1,6300,0,0,6300
0,Grand Total, , ,17,450482,173359,24105,253018
1,KNG09-224-GHS BAHI,Total, ,17,450482,173359,24105,253018
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,7,262134,97099,14979,150056
3, , ,"[TRVch# 4886 Dt:31/10/2017] , Billno-KNG092242017100021",1,100,0,0,100
4, , ,"[TRVch# 4887 Dt:31/10/2017] , Billno-KNG092242017100022",1,200,0,0,200
5, , ,"[TRVch# 4903 Dt:31/10/2017] , Billno-KNG092242017100027",1,892,0,0,892
6, , ,"[TRVch# 4904 Dt:31/10/2017] , Billno-KNG092242017100013",1,9067,0,906,8161
7, , ,"[TRVch# 4908 Dt:31/10/2017] , Billno-KNG092242017100017",1,20099,20099,0,0
8, , ,"[TRVch# 684 Dt:07/10/2017] , Billno-KNG09224092017-001",1,158026,77000,7075,73951
9, , ,"[TRVch# 685 Dt:07/10/2017] , Billno-KNG09224092017-002",1,73750,0,6998,66752
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,9,182048,76260,9126,96662
11, , ,"[TRVch# 4888 Dt:31/10/2017] , Billno-KNG092242017100023",1,100,0,0,100
12, , ,"[TRVch# 4889 Dt:31/10/2017] , Billno-KNG092242017100024",1,100,0,0,100
13, , ,"[TRVch# 4890 Dt:31/10/2017] , Billno-KNG092242017100025",1,100,0,0,100
