DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,21,5052937,0,0,5052937
PNG00-531-DISTT.YOUTH & SPORTS OFFICER PANGI,Total, ,21,5052937,0,0,5052937
 ,31-2204-00-796-03-S00N-V-P-02-WAGES,Total,5,120804,0,0,120804
 , ,"[TRVch# 1 Dt:02/06/2017] , Billno-03",1,23764,0,0,23764
 , ,"[TRVch# 1 Dt:04/10/2017] , Billno-07",1,32028,0,0,32028
 , ,"[TRVch# 1 Dt:11/06/2018] , Billno-3",1,25372,0,0,25372
 , ,"[TRVch# 2 Dt:23/03/2018] , Billno-13",1,15488,0,0,15488
 , ,"[TRVch# 3 Dt:17/01/2018] , Billno-11",1,24152,0,0,24152
 ,31-2204-00-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,11,311133,0,0,311133
 , ,"[TRVch# 1 Dt:08/01/2018] , Billno-10",1,15895,0,0,15895
 , ,"[TRVch# 1 Dt:15/12/2017] , Billno-9",1,63428,0,0,63428
 , ,"[TRVch# 1 Dt:21/08/2017] , Billno-5",1,26100,0,0,26100
 , ,"[TRVch# 1 Dt:23/03/2018] , Billno-15",1,9145,0,0,9145
 , ,"[TRVch# 1 Dt:23/05/2018] , Billno-01",1,48000,0,0,48000
 , ,"[TRVch# 1 Dt:24/04/2017] , Billno-1",1,30161,0,0,30161
 , ,"[TRVch# 1 Dt:26/05/2017] , Billno-04",1,10509,0,0,10509
 , ,"[TRVch# 2 Dt:17/01/2018] , Billno-12",1,41301,0,0,41301
 , ,"[TRVch# 2 Dt:23/05/2018] , Billno-02",1,33140,0,0,33140
 , ,"[TRVch# 2 Dt:26/10/2017] , Billno-08",1,18614,0,0,18614
 , ,"[TRVch# 2 Dt:29/08/2017] , Billno-06",1,14840,0,0,14840
 ,31-2204-00-796-03-S00N-V-P-33-MATERIAL AND SUPPLY,Total,1,300000,0,0,300000
 , ,"[TRVch# 3 Dt:31/03/2018] , Billno-16",1,300000,0,0,300000
 ,31-4202-03-796-01-A00S-V-P-37-MAJOR WORKS,Total,1,1000000,0,0,1000000
 , ,"[TRVch# 1 Dt:02/07/2018] , Billno-05",1,1000000,0,0,1000000
 ,31-4202-03-796-01-S00N-V-P-37-MAJOR WORKS,Total,3,3321000,0,0,3321000
 , ,"[TRVch# 1 Dt:23/03/2018] , Billno-14",1,338000,0,0,338000
 , ,"[TRVch# 2 Dt:02/07/2018] , Billno-04",1,1733000,0,0,1733000
 , ,"[TRVch# 7 Dt:29/05/2017] , Billno-02",1,1250000,0,0,1250000
