,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,742602,181500,20440,540662
1,SML13-202-GSSS DABLOO,Total, ,5,742602,181500,20440,540662
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,304641,46500,19799,238342
3, , ,"[TRVch# 1805 Dt:29/04/2017] , Billno-SML13202032017-001",1,104671,46500,1914,56257
4, , ,"[TRVch# 1806 Dt:29/04/2017] , Billno-SML13202032017-002",1,199970,0,17885,182085
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,437961,135000,641,302320
6, , ,"[TRVch# 1807 Dt:29/04/2017] , Billno-SML13202032017-003",1,172818,70000,180,102638
7, , ,"[TRVch# 1808 Dt:29/04/2017] , Billno-SML13202032017-004",1,146912,65000,461,81451
8, , ,"[TRVch# 1809 Dt:29/04/2017] , Billno-SML13202032017-005",1,118231,0,0,118231
0,Grand Total, , ,20,1037707,250854,51596,735257
1,SML13-202-GSSS DABLOO,Total, ,20,1037707,250854,51596,735257
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,342513,58486,28255,255772
3, , ,"[TRVch# 3252 Dt:31/05/2017] , Billno-SML13202042017-001",1,106005,46500,4914,54591
4, , ,"[TRVch# 3253 Dt:31/05/2017] , Billno-SML13202042017-002",1,202501,0,21229,181272
5, , ,"[TRVch# 3285 Dt:31/05/2017] , Billno-SML132022017100001",1,11986,11986,0,0
6, , ,"[TRVch# 3286 Dt:31/05/2017] , Billno-SML132022017100002",1,22021,0,2112,19909
7, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,2,50854,0,0,50854
8, , ,"[TRVch# 3290 Dt:31/05/2017] , Billno-SML132022017100008",1,33420,0,0,33420
9, , ,"[TRVch# 3293 Dt:31/05/2017] , Billno-SML132022017100011",1,17434,0,0,17434
10, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,60750,0,0,60750
11, , ,"[TRVch# 3291 Dt:31/05/2017] , Billno-SML132022017100009",1,60750,0,0,60750
12, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,553101,192368,23341,337392
13, , ,"[TRVch# 3254 Dt:31/05/2017] , Billno-SML13202042017-003",1,175023,70000,18680,86343
14, , ,"[TRVch# 3255 Dt:31/05/2017] , Billno-SML13202042017-004",1,148770,65000,2161,81609
15, , ,"[TRVch# 3256 Dt:31/05/2017] , Billno-SML13202042017-005",1,125131,0,0,125131
16, , ,"[TRVch# 3283 Dt:31/05/2017] , Billno-SML132022017100004",1,16538,16538,0,0
