,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,2,105591,30000,60,75531
1,KLU01-222-GSSS HIRRAB,Total, ,2,105591,30000,60,75531
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,32225,0,0,32225
3, , ,"[TRVch# 317 Dt:06/04/2017] , Billno-KLU01222032017-001",1,32225,0,0,32225
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,73366,30000,60,43306
5, , ,"[TRVch# 318 Dt:06/04/2017] , Billno-KLU01222032017-002",1,73366,30000,60,43306
0,Grand Total, , ,3,113682,30000,5060,78622
1,KLU01-222-GSSS HIRRAB,Total, ,3,113682,30000,5060,78622
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,33825,0,0,33825
3, , ,"[TRVch# 822 Dt:08/05/2017] , Billno-KLU01222042017-001",1,33825,0,0,33825
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,74297,30000,5060,39237
5, , ,"[TRVch# 823 Dt:08/05/2017] , Billno-KLU01222042017-002",1,74297,30000,5060,39237
6, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,5560,0,0,5560
7, , ,"[TRVch# 1261 Dt:31/05/2017] , Billno-KLU012222017100001",1,5560,0,0,5560
0,Grand Total, , ,6,168034,30000,5070,132964
1,KLU01-222-GSSS HIRRAB,Total, ,6,168034,30000,5070,132964
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,36334,0,0,36334
3, , ,"[TRVch# 1000 Dt:22/06/2017] , Billno-KLU012222017100003",1,2509,0,0,2509
4, , ,"[TRVch# 433 Dt:07/06/2017] , Billno-KLU01222052017-001",1,33825,0,0,33825
5, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,2025,0,0,2025
6, , ,"[TRVch# 1001 Dt:22/06/2017] , Billno-KLU012222017100005",1,2025,0,0,2025
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27180,0,0,27180
8, , ,"[TRVch# 328 Dt:07/06/2017] , Billno-KLU012222017100002",1,27180,0,0,27180
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,102495,30000,5070,67425
10, , ,"[TRVch# 434 Dt:07/06/2017] , Billno-KLU01222052017-002",1,74297,30000,5060,39237
11, , ,"[TRVch# 438 Dt:07/06/2017] , Billno-KLU01222052017-003",1,28198,0,10,28188
0,Grand Total, , ,4,170802,30000,5075,135727
1,KLU01-222-GSSS HIRRAB,Total, ,4,170802,30000,5075,135727
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,49385,0,5,49380
3, , ,"[TRVch# 394 Dt:07/07/2017] , Billno-KLU01222062017-001",1,49385,0,5,49380
4, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,15900,0,0,15900
5, , ,"[TRVch# 846 Dt:19/07/2017] , Billno-KLU012222017100006",1,15900,0,0,15900
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,105517,30000,5070,70447
7, , ,"[TRVch# 395 Dt:07/07/2017] , Billno-KLU01222062017-002",1,74297,30000,5060,39237
8, , ,"[TRVch# 396 Dt:07/07/2017] , Billno-KLU01222062017-003",1,31220,0,10,31210
0,Grand Total, , ,4,164647,30000,5075,129572
1,KLU01-222-GSSS HIRRAB,Total, ,4,164647,30000,5075,129572
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,49385,0,5,49380
