,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,556878,196000,22283,338595
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,3,556878,196000,22283,338595
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,163263,58000,5635,99628
3, , ,"[TRVch# 639 Dt:07/04/2017] , Billno-SMR07221032017-001",1,163263,58000,5635,99628
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,393615,138000,16648,238967
5, , ,"[TRVch# 640 Dt:07/04/2017] , Billno-SMR07221032017-002",1,79052,48000,60,30992
6, , ,"[TRVch# 641 Dt:07/04/2017] , Billno-SMR07221032017-003",1,314563,90000,16588,207975
0,Grand Total, , ,6,632467,255318,41193,335956
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,6,632467,255318,41193,335956
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,180252,74935,10270,95047
3, , ,"[TRVch# 858 Dt:09/05/2017] , Billno-SMR07221042017-001",1,167317,62000,10270,95047
4, , ,"[TRVch# 905 Dt:09/05/2017] , Billno-SMR072212017100001",1,12935,12935,0,0
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,452215,180383,30923,240909
6, , ,"[TRVch# 859 Dt:09/05/2017] , Billno-SMR07221042017-002",1,80060,50000,6755,23305
7, , ,"[TRVch# 860 Dt:09/05/2017] , Billno-SMR07221042017-003",1,328988,100000,23245,205743
8, , ,"[TRVch# 906 Dt:09/05/2017] , Billno-SMR072212017100002",1,9072,9072,0,0
9, , ,"[TRVch# 907 Dt:09/05/2017] , Billno-SMR072212017100003",1,34095,21311,923,11861
0,Grand Total, , ,5,775106,212000,43467,519639
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,5,775106,212000,43467,519639
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,167917,62000,10270,95647
3, , ,"[TRVch# 1024 Dt:08/06/2017] , Billno-SMR07221052017-001",1,167917,62000,10270,95647
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,411530,150000,33197,228333
5, , ,"[TRVch# 1025 Dt:08/06/2017] , Billno-SMR07221052017-002",1,82434,50000,6755,25679
6, , ,"[TRVch# 1026 Dt:08/06/2017] , Billno-SMR07221052017-003",1,328988,100000,26442,202546
7, , ,"[TRVch# 1531 Dt:20/06/2017] , Billno-SMR072212017100004",1,108,0,0,108
8, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,195659,0,0,195659
9, , ,"[TRVch# 125 Dt:20/06/2017] , Billno-SMR072212017100005",1,195659,0,0,195659
0,Grand Total, , ,3,569727,212000,41436,316291
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,3,569727,212000,41436,316291
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,179543,62000,10270,107273
3, , ,"[TRVch# 864 Dt:10/07/2017] , Billno-SMR07221062017-001",1,179543,62000,10270,107273
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,390184,150000,31166,209018
5, , ,"[TRVch# 865 Dt:10/07/2017] , Billno-SMR07221062017-002",1,82434,50000,6755,25679
6, , ,"[TRVch# 866 Dt:10/07/2017] , Billno-SMR07221062017-003",1,307750,100000,24411,183339
0,Grand Total, , ,5,1744429,162000,30706,1551723
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,5,1744429,162000,30706,1551723
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1200000,0,0,1200000
3, , ,"[TRVch# 552 Dt:31/08/2017] , Billno-SMR072212017100008",1,1200000,0,0,1200000
4, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,1739,0,0,1739
5, , ,"[TRVch# 7 Dt:21/08/2017] , Billno-SMR072212017100007",1,1739,0,0,1739
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,185041,62000,6279,116762
7, , ,"[TRVch# 772 Dt:05/08/2017] , Billno-SMR07221072017-001",1,185041,62000,6279,116762
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,355288,100000,24427,230861
9, , ,"[TRVch# 773 Dt:05/08/2017] , Billno-SMR07221072017-002",1,355288,100000,24427,230861
10, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2361,0,0,2361
11, , ,"[TRVch# 1204 Dt:21/08/2017] , Billno-SMR072212017100006",1,2361,0,0,2361
0,Grand Total, , ,6,712504,241972,39010,431522
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,6,712504,241972,39010,431522
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,202874,77504,6279,119091
3, , ,"[TRVch# 1557 Dt:29/09/2017] , Billno-SMR072212017100009",1,17116,15504,0,1612
4, , ,"[TRVch# 842 Dt:08/09/2017] , Billno-SMR07221082017-001",1,185758,62000,6279,117479
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,509630,164468,32731,312431
6, , ,"[TRVch# 1558 Dt:29/09/2017] , Billno-SMR072212017100010",1,10520,10520,0,0
7, , ,"[TRVch# 1559 Dt:29/09/2017] , Billno-SMR072212017100011",1,44601,25698,1549,17354
8, , ,"[TRVch# 843 Dt:08/09/2017] , Billno-SMR07221082017-002",1,79383,26250,6755,46378
9, , ,"[TRVch# 844 Dt:08/09/2017] , Billno-SMR07221082017-003",1,375126,102000,24427,248699
0,Grand Total, , ,3,628272,190250,36604,401418
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,3,628272,190250,36604,401418
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,188252,62000,6279,119973
3, , ,"[TRVch# 954 Dt:20/10/2017] , Billno-SMR07221092017-001",1,188252,62000,6279,119973
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,440020,128250,30325,281445
5, , ,"[TRVch# 955 Dt:20/10/2017] , Billno-SMR07221092017-002",1,80698,26250,6755,47693
6, , ,"[TRVch# 956 Dt:20/10/2017] , Billno-SMR07221092017-003",1,359322,102000,23570,233752
0,Grand Total, , ,5,1813382,190250,33546,1589586
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,5,1813382,190250,33546,1589586
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1200000,0,0,1200000
3, , ,"[TRVch# 278 Dt:21/11/2017] , Billno-SMR072212017100013",1,1200000,0,0,1200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,189953,62000,6279,121674
5, , ,"[TRVch# 731 Dt:03/11/2017] , Billno-SMR07221102017-001",1,189953,62000,6279,121674
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,421036,128250,27267,265519
7, , ,"[TRVch# 732 Dt:03/11/2017] , Billno-SMR07221102017-002",1,83104,26250,6755,50099
8, , ,"[TRVch# 733 Dt:03/11/2017] , Billno-SMR07221102017-003",1,337932,102000,20512,215420
9, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2393,0,0,2393
10, , ,"[TRVch# 1270 Dt:21/11/2017] , Billno-SMR072212017100014",1,2393,0,0,2393
0,Grand Total, , ,4,614798,190250,41009,383539
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,4,614798,190250,41009,383539
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,191800,62000,9932,119868
3, , ,"[TRVch# 904 Dt:08/12/2017] , Billno-SMR07221112017-001",1,191800,62000,9932,119868
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,420736,128250,31077,261409
5, , ,"[TRVch# 905 Dt:08/12/2017] , Billno-SMR07221112017-002",1,83104,26250,6835,50019
6, , ,"[TRVch# 906 Dt:08/12/2017] , Billno-SMR07221112017-003",1,337632,102000,24242,211390
7, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2262,0,0,2262
8, , ,"[TRVch# 1240 Dt:21/12/2017] , Billno-SMR072212017100017",1,2262,0,0,2262
0,Grand Total, , ,4,1612953,158250,44242,1410461
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,4,1612953,158250,44242,1410461
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1000000,0,0,1000000
3, , ,"[TRVch# 67 Dt:05/01/2018] , Billno-SMR072212017100020",1,1000000,0,0,1000000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,192217,30000,9532,152685
5, , ,"[TRVch# 875 Dt:05/01/2018] , Billno-SMR07221122017-001",1,192217,30000,9532,152685
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,420736,128250,34710,257776
7, , ,"[TRVch# 876 Dt:05/01/2018] , Billno-SMR07221122017-002",1,337632,102000,27955,207677
8, , ,"[TRVch# 877 Dt:05/01/2018] , Billno-SMR07221122017-003",1,83104,26250,6755,50099
0,Grand Total, , ,6,662083,185256,45669,431158
1,SMR07-221-GHS KANGAR DHARYAR,Total, ,6,662083,185256,45669,431158
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,205876,34269,9825,161782
3, , ,"[TRVch# 880 Dt:09/02/2018] , Billno-SMR07221012018-001",1,194537,30000,9573,154964
4, , ,"[TRVch# 910 Dt:09/02/2018] , Billno-SMR072212017100023",1,11339,4269,252,6818
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,456207,150987,35844,269376
6, , ,"[TRVch# 881 Dt:09/02/2018] , Billno-SMR07221012018-002",1,84120,28250,6755,49115
7, , ,"[TRVch# 882 Dt:09/02/2018] , Billno-SMR07221012018-003",1,341708,102000,28115,211593
