DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,21602
MDI16-524-DISTRICT HORTICULTURE OFFICER MANDI,Total, , , ,8,21602
 ,0401-CROP HUSBANDRY,Total, , ,8,21602
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,8,21602
 , , ,30/12/2017,Total,2,6898
 , , , ,"[N0401000001] HIMGRN:B17L133717, HDO BALH RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent handling charges",1,273
 , , , ,"[N0401000002] HIMGRN:B17L133748, HDO BALH RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 percent handling Charges",1,6625
 , , ,31/03/2018,Total,1,4680
 , , , ,"[E0401000001] HIMGRN:B18C154408, HDO BALH RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Prasent Headling Charging HDPE Pipe 25 mm, 20",1,4680
 , , ,31/05/2018,Total,2,8396
 , , , ,"[G0401000002] HIMGRN:B18E147957, HDO BALH RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent Handling Charges of Pesticides",1,978
 , , , ,"[G0401000003] HIMGRN:B18E147929, HDO BALH RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -5 Percent Handling charges of HDPE pipes 25 mm",1,7418
 , , ,26/06/2018,Total,1,221
 , , , ,"[H0401000002] HIMGRN:B18F111151, HDO BALH RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 Presant Handling Charges of Pesticides",1,221
 , , ,30/06/2018,Total,1,1206
 , , , ,"[H0401000003] HIMGRN:B18F138817, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges 5 percent of HDPE PIPE 20mm",1,1206
 , , ,31/07/2018,Total,1,201
 , , , ,"[I0401000001] HIMGRN:B18G138231, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES 2.5 PERCENT OF IN",1,201
