DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,91,4115957,663384,248451,3204122
MDI10-239-PRINCIPAL GSSS SHAINDHAL,Total, ,91,4115957,663384,248451,3204122
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,12,379337,0,160,379177
 , ,"[TRVch# 1223 Dt:06/12/2017] , Billno-MDI10239112017-001",1,33420,0,160,33260
 , ,"[TRVch# 1237 Dt:07/04/2018] , Billno-MDI10239032018-001",1,34230,0,0,34230
 , ,"[TRVch# 1360 Dt:07/03/2018] , Billno-MDI10239022018-001",1,34230,0,0,34230
 , ,"[TRVch# 1368 Dt:10/05/2018] , Billno-MDI10239042018-001",1,34230,0,0,34230
 , ,"[TRVch# 1404 Dt:10/05/2018] , Billno-MDI102392018100004",1,1600,0,0,1600
 , ,"[TRVch# 1411 Dt:07/07/2018] , Billno-MDI10239062018-001",1,35830,0,0,35830
 , ,"[TRVch# 1428 Dt:07/02/2018] , Billno-MDI10239012018-001",1,33877,0,0,33877
 , ,"[TRVch# 1436 Dt:08/06/2018] , Billno-MDI10239052018-001",1,35830,0,0,35830
 , ,"[TRVch# 1440 Dt:09/01/2018] , Billno-MDI10239122017-001",1,33420,0,0,33420
 , ,"[TRVch# 1477 Dt:08/11/2017] , Billno-MDI10239102017-001",1,33420,0,0,33420
 , ,"[TRVch# 4190 Dt:31/10/2017] , Billno-MDI102392017100007",1,33420,0,0,33420
 , ,"[TRVch# 936 Dt:07/08/2018] , Billno-MDI10239072018-001",1,35830,0,0,35830
 ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,2,5097,0,0,5097
 , ,"[TRVch# 3353 Dt:30/12/2017] , Billno-MDI102392017100016",1,2812,0,0,2812
 , ,"[TRVch# 9158 Dt:31/03/2018] , Billno-MDI102392017100030",1,2285,0,0,2285
 ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,13,642211,0,0,642211
 , ,"[TRVch# 1403 Dt:10/05/2018] , Billno-MDI102392018100003",1,34966,0,0,34966
 , ,"[TRVch# 1456 Dt:07/07/2018] , Billno-MDI102392018100020",1,36666,0,0,36666
 , ,"[TRVch# 1457 Dt:07/07/2018] , Billno-MDI102392018100021",1,3400,0,0,3400
 , ,"[TRVch# 1497 Dt:08/06/2018] , Billno-MDI102392018100011",1,34966,0,0,34966
 , ,"[TRVch# 2579 Dt:22/01/2018] , Billno-MDI102392017100014",1,34144,0,0,34144
 , ,"[TRVch# 2841 Dt:21/12/2017] , Billno-MDI102392017100012",1,52302,0,0,52302
