DDO Code,DDO Name
001,001-S.D.O. (CIVIL) PALAMPUR
003,003-A.S.C.O PALAMPUR
004,004-A.S.SO. PALAMPUR
009,009-SUBJECT MATTER SPECIALIST HORTICULTURE (MUSHROOM) PALAMPUR
010,010-JT.DIRECTOR A.H. PALAMPUR
011,011-S.S.P.O. PALAMPUR
012,012-S.E.(B&R)5TH CIRCLE PALAMPUR
013,013-SR.MEDICAL OFFICER PALAMPUR
014,014-ASSTT DIR.(FISHERIES)PALAMPUR
015,015-TECH. OFFICER (TEA) PALAMPUR
016,016-COMPTROLLER HPKVV PALAMPUR
017,017-ASSTT REG CO-OP SOC. PALAMPUR
018,018-DY EXCISE & TAXATION COMMR PALAMPUR
019,019-BLOCK DEV.OFFICER BHAWARNA
020,020-BLOCK DEV.OFFICER PANCHRUKHI
021,021-BLOCK MEDICAL OFFICER GOPALPUR
022,022-BLOCK MEDICAL OFFICER BHAWARNA
023,023-BLOCK MEDICAL OFFICER THURAL
024,024-ZONAL LEPROSY OFFICER KANDBARI
025,025-CIVIL JUDGE (JR DIVISION- I) PALAMPUR
026,026-CIVIL JUDGE (JR DIVISION- II) PALAMPUR
027,027-C.D.P.O. PANCHRUKHI
029,029-E.O. PANCHAYAT SAMITI P.RUKHI
030,030-E.O.PANCHAYAT SMITI BHAWARNA
036,036-ASSTT DIST. ATTORNEY PALAMPUR
037,037-CHIEF EMPLOYMENT UNIV. HPKVV PALAMPUR
038,"038-ADDL SUPDT POLICE, PTC DAROH"
039,039-PR MSCM DEG. COLLEGE THURAL
042,042-DIV.ENGG.SOIL CONSERV. PALAMPUR
043,"043-AE(DEV), PALAMPUR"
044,044-C.D.P.O. BHAWARNA
045,045-BLOCK DEV. OFFICER SULAH BHEDU
046,046-DY EXCISE & TAXATION COMMR (FS) PALAMPUR
047,047-SUB.DIV. AYUR MED. OFFICER NAS
048,048-A.C.D.P. PALAMPUR
049,049-C.D.P.O. SULLAH
050,050-AE PWD ELE SUB DIV PALAMPUR
051,051-AE IPH SUB DIV THURAL
052,052-AE IPH SUB DIV DAROH
053,053-AE IPH SUB DIV LAMBAGAON
054,054-AE IPH SUB DIV PUNCHRUKHI
055,055-AE PWD SUB DIV PALAMPUR
056,056-AE IPH SUB DIV PALAMPUR
057,057-AE PWD SUB DIV THURAL
058,058-AE IPH SUB DIV CHADIAR
059,059-AE PWD SUB DIV PUNCHRUKHI
060,060-AE PWD MECH SUB DIV
061,061-AE PWD SUB DIV BHAWARNA
062,062-SP HP INST OF POLICE STUDIES DAROH
063,"063-PLANNING OFFICER, TCP PALAMPUR"
200,200-BEEO PALAMPUR
201,201-BEEO PANCHRUKHI
202,202-BEEO BHAWARNA
203,203-PRINCIPAL GSSS (GIRLS) PALAMPUR
204,204-PRINCIPAL GSSS CO-EDU PALAMPUR
205,205-PRINCIPAL GSSS BINDRABAN
206,206-PRINCIPAL GSSS CHACHIAN
207,207-PRINCIPAL GSSS LAHLA
208,208-PRINCIPAL GSSS ATYALADAI
209,209-PRINCIPAL GSSS PARAUR
210,210-PRINCIPAL GSSS SULLAH
211,211-PRINCIPAL GSSS DAROH
212,212-PRINCIPAL GSSS GARH JAMULA
213,213-HEADMASTER GHS DARANG
214,214-PRINCIPAL GSSS BHAWARNA
215,215-HM GHS TATEHAL
216,216-GSSS ANDRETTA
217,217-PRINCIPAL GSSS RAKKAR
218,218-PRINCIPAL GSSS MAKOL
219,219-PRINCIPAL GSSS THURAL
220,220-PRINCIPAL GSSS PAHRA
221,221-PRINCIPAL GSSS RAJPUR
222,222-PRINCIPAL GSSS SALOH
223,223-PRINCIPAL GSSS BODA
224,224-PRINCIPAL GSSS KHERA
225,225-PRINCIPAL GSSS DEHAN
226,226-PRINCIPAL GSSS KANDBARI
228,228-PRINCIPAL GSSS MUNDHI
229,229-HM GHS BUNDLA
231,231-PRINCIPAL GSSS SALYANA
232,232-PRINCIPAL GSSS GOWAL TIKKAR
233,233-PR GOVT DEGREE COLLEGE PALAMPUR
234,234-PRINCIPAL GSSS GHAR
235,235-HM GHS BHORA
236,236-PRINCIPAL GSSS KANDI
237,237-PRINCIPAL GSSS BACHHWAI
238,238-PRINCIPAL GSSS KHALET
239,239-PRINCIPAL GSSS PUNNER
240,240-GSSS DATTI
241,241-PRINCIPAL GSSS BODHA
242,242-PRINCIPAL GSSS BANURI
243,243-PRINCIPAL GSSS JIA
244,244-HM GHS MAHENJA
245,245-PRINCIPAL GSSS DADH
246,246-PRINCIPAL GSSS SANHOON THURAL
247,247-HM GHS NANAON
248,248-HM GHS LOWER KHERA
