,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,592832,62000,4009,526823
1,KNR04-212-GHS NATHPA,Total, ,7,592832,62000,4009,526823
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,290000,0,0,290000
3, , ,"[TRVch# 140 Dt:29/04/2017] , Billno-KNR042122017100001",1,250000,0,0,250000
4, , ,"[TRVch# 141 Dt:29/04/2017] , Billno-KNR042122017100002",1,40000,0,0,40000
5, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,48354,0,0,48354
6, , ,"[TRVch# 261 Dt:10/04/2017] , Billno-KNR04212032017-001",1,48354,0,0,48354
7, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,119255,29000,2231,88024
8, , ,"[TRVch# 262 Dt:10/04/2017] , Billno-KNR04212032017-002",1,82495,29000,439,53056
9, , ,"[TRVch# 263 Dt:10/04/2017] , Billno-KNR04212032017-003",1,36760,0,1792,34968
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,135223,33000,1778,100445
11, , ,"[TRVch# 264 Dt:10/04/2017] , Billno-KNR04212032017-004",1,99580,33000,90,66490
12, , ,"[TRVch# 265 Dt:10/04/2017] , Billno-KNR04212032017-005",1,35643,0,1688,33955
0,Grand Total, , ,5,308037,62000,9555,236482
1,KNR04-212-GHS NATHPA,Total, ,5,308037,62000,9555,236482
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 303 Dt:08/05/2017] , Billno-KNR04212042017-001",1,50854,0,0,50854
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,120500,29000,3755,87745
5, , ,"[TRVch# 304 Dt:08/05/2017] , Billno-KNR04212042017-002",1,82905,29000,1939,51966
6, , ,"[TRVch# 305 Dt:08/05/2017] , Billno-KNR04212042017-003",1,37595,0,1816,35779
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,136683,33000,5800,97883
8, , ,"[TRVch# 306 Dt:08/05/2017] , Billno-KNR04212042017-004",1,100219,33000,4090,63129
9, , ,"[TRVch# 307 Dt:08/05/2017] , Billno-KNR04212042017-005",1,36464,0,1710,34754
0,Grand Total, , ,13,333948,82058,9960,241930
1,KNR04-212-GHS NATHPA,Total, ,13,333948,82058,9960,241930
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,4,51658,0,0,51658
3, , ,"[TRVch# 369 Dt:08/06/2017] , Billno-KNR04212052017-001",1,50854,0,0,50854
4, , ,"[TRVch# 528 Dt:21/06/2017] , Billno-KNR042122017100010",1,248,0,0,248
5, , ,"[TRVch# 530 Dt:21/06/2017] , Billno-KNR042122017100008",1,256,0,0,256
6, , ,"[TRVch# 531 Dt:21/06/2017] , Billno-KNR042122017100009",1,300,0,0,300
7, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,131673,38079,3968,89626
8, , ,"[TRVch# 370 Dt:08/06/2017] , Billno-KNR04212052017-002",1,82905,29000,1939,51966
9, , ,"[TRVch# 371 Dt:08/06/2017] , Billno-KNR04212052017-003",1,37595,0,1816,35779
10, , ,"[TRVch# 526 Dt:21/06/2017] , Billno-KNR042122017100003",1,9079,9079,0,0
11, , ,"[TRVch# 527 Dt:21/06/2017] , Billno-KNR042122017100004",1,2094,0,213,1881
12, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,4,149609,43979,5992,99638
13, , ,"[TRVch# 372 Dt:08/06/2017] , Billno-KNR04212052017-004",1,100219,33000,4090,63129
14, , ,"[TRVch# 373 Dt:08/06/2017] , Billno-KNR04212052017-005",1,36464,0,1710,34754
15, , ,"[TRVch# 529 Dt:21/06/2017] , Billno-KNR042122017100005",1,10979,10979,0,0
16, , ,"[TRVch# 532 Dt:21/06/2017] , Billno-KNR042122017100006",1,1947,0,192,1755
17, ,31-2202-02-796-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1008,0,0,1008
18, , ,"[TRVch# 525 Dt:21/06/2017] , Billno-KNR042122017100007",1,1008,0,0,1008
0,Grand Total, , ,7,346268,42000,8025,296243
1,KNR04-212-GHS NATHPA,Total, ,7,346268,42000,8025,296243
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,2,90000,0,0,90000
3, , ,"[TRVch# 83 Dt:21/07/2017] , Billno-KNR042122017100013",1,60000,0,0,60000
4, , ,"[TRVch# 84 Dt:21/07/2017] , Billno-KNR042122017100014",1,30000,0,0,30000
5, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
6, , ,"[TRVch# 289 Dt:10/07/2017] , Billno-KNR04212062017-001",1,50854,0,0,50854
7, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,68281,9000,2225,57056
8, , ,"[TRVch# 290 Dt:10/07/2017] , Billno-KNR04212062017-002",1,30536,9000,409,21127
9, , ,"[TRVch# 291 Dt:10/07/2017] , Billno-KNR04212062017-003",1,37745,0,1816,35929
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,137133,33000,5800,98333
11, , ,"[TRVch# 292 Dt:10/07/2017] , Billno-KNR04212062017-004",1,100519,33000,4090,63429
12, , ,"[TRVch# 293 Dt:10/07/2017] , Billno-KNR04212062017-005",1,36614,0,1710,34904
0,Grand Total, , ,10,274168,34000,8025,232143
1,KNR04-212-GHS NATHPA,Total, ,10,274168,34000,8025,232143
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 281 Dt:07/08/2017] , Billno-KNR04212072017-001",1,50854,0,0,50854
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,15000,0,0,15000
5, , ,"[TRVch# 463 Dt:31/08/2017] , Billno-KNR042122017100024",1,15000,0,0,15000
6, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,68881,9000,2225,57656
7, , ,"[TRVch# 282 Dt:07/08/2017] , Billno-KNR04212072017-002",1,30536,9000,409,21127
8, , ,"[TRVch# 283 Dt:07/08/2017] , Billno-KNR04212072017-003",1,37745,0,1816,35929
9, , ,"[TRVch# 459 Dt:31/08/2017] , Billno-KNR042122017100020",1,300,0,0,300
10, , ,"[TRVch# 461 Dt:31/08/2017] , Billno-KNR042122017100022",1,300,0,0,300
11, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,4,139433,25000,5800,108633
12, , ,"[TRVch# 284 Dt:07/08/2017] , Billno-KNR04212072017-004",1,100519,25000,4090,71429
13, , ,"[TRVch# 285 Dt:07/08/2017] , Billno-KNR04212072017-005",1,36614,0,1710,34904
14, , ,"[TRVch# 460 Dt:31/08/2017] , Billno-KNR042122017100021",1,300,0,0,300
15, , ,"[TRVch# 462 Dt:31/08/2017] , Billno-KNR042122017100019",1,2000,0,0,2000
0,Grand Total, , ,8,272448,44000,8025,220423
1,KNR04-212-GHS NATHPA,Total, ,8,272448,44000,8025,220423
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 286 Dt:08/09/2017] , Billno-KNR04212082017-001",1,50854,0,0,50854
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,2,11700,0,0,11700
5, , ,"[TRVch# 422 Dt:29/09/2017] , Billno-KNR042122017100026",1,5850,0,0,5850
6, , ,"[TRVch# 423 Dt:29/09/2017] , Billno-KNR042122017100027",1,5850,0,0,5850
7, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,70015,14000,2225,53790
8, , ,"[TRVch# 287 Dt:08/09/2017] , Billno-KNR04212082017-002",1,31957,14000,409,17548
9, , ,"[TRVch# 288 Dt:08/09/2017] , Billno-KNR04212082017-003",1,38058,0,1816,36242
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,139879,30000,5800,104079
11, , ,"[TRVch# 289 Dt:08/09/2017] , Billno-KNR04212082017-004",1,102371,30000,4090,68281
12, , ,"[TRVch# 290 Dt:08/09/2017] , Billno-KNR04212082017-005",1,36908,0,1710,35198
13, , ,"[TRVch# 369 Dt:21/09/2017] , Billno-KNR042122017100025",1,600,0,0,600
0,Grand Total, , ,11,599441,61119,8513,529809
1,KNR04-212-GHS NATHPA,Total, ,11,599441,61119,8513,529809
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 322 Dt:10/10/2017] , Billno-KNR04212092017-001",1,50854,0,0,50854
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,5,204622,17903,2473,184246
5, , ,"[TRVch# 323 Dt:10/10/2017] , Billno-KNR04212092017-002",1,32057,14000,409,17648
6, , ,"[TRVch# 324 Dt:10/10/2017] , Billno-KNR04212092017-003",1,38158,0,1816,36342
7, , ,"[TRVch# 624 Dt:31/10/2017] , Billno-KNR042122017000002",1,128000,0,0,128000
8, , ,"[TRVch# 676 Dt:31/10/2017] , Billno-KNR042122017100028",1,3903,3903,0,0
9, , ,"[TRVch# 677 Dt:31/10/2017] , Billno-KNR042122017100029",1,2504,0,248,2256
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,5,343965,43216,6040,294709
11, , ,"[TRVch# 325 Dt:10/10/2017] , Billno-KNR04212092017-004",1,103381,30000,4090,69291
12, , ,"[TRVch# 326 Dt:10/10/2017] , Billno-KNR04212092017-005",1,37008,0,1710,35298
13, , ,"[TRVch# 625 Dt:31/10/2017] , Billno-KNR042122017000001",1,188000,0,0,188000
14, , ,"[TRVch# 675 Dt:31/10/2017] , Billno-KNR042122017100031",1,2360,0,240,2120
15, , ,"[TRVch# 678 Dt:31/10/2017] , Billno-KNR042122017100030",1,13216,13216,0,0
0,Grand Total, , ,18,371152,44000,9642,317510
1,KNR04-212-GHS NATHPA,Total, ,18,371152,44000,9642,317510
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 343 Dt:10/11/2017] , Billno-KNR04212102017-001",1,50854,0,0,50854
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,5,78780,0,0,78780
5, , ,"[TRVch# 597 Dt:30/11/2017] , Billno-KNR042122017100035",1,15600,0,0,15600
6, , ,"[TRVch# 598 Dt:30/11/2017] , Billno-KNR042122017100036",1,17550,0,0,17550
7, , ,"[TRVch# 599 Dt:30/11/2017] , Billno-KNR042122017100037",1,17550,0,0,17550
8, , ,"[TRVch# 600 Dt:30/11/2017] , Billno-KNR042122017100038",1,14040,0,0,14040
9, , ,"[TRVch# 601 Dt:30/11/2017] , Billno-KNR042122017100039",1,14040,0,0,14040
10, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,4,72426,14000,2312,56114
11, , ,"[TRVch# 344 Dt:10/11/2017] , Billno-KNR04212102017-002",1,32558,14000,409,18149
12, , ,"[TRVch# 345 Dt:10/11/2017] , Billno-KNR04212102017-003",1,39054,0,1903,37151
13, , ,"[TRVch# 604 Dt:30/11/2017] , Billno-KNR042122017100042",1,313,0,0,313
14, , ,"[TRVch# 605 Dt:30/11/2017] , Billno-KNR042122017100043",1,501,0,0,501
15, ,31-2202-02-796-02-S00N-V-P-05-OFFICE EXPENSES,Total,2,4790,0,0,4790
16, , ,"[TRVch# 504 Dt:30/11/2017] , Billno-KNR042122017100033",1,2090,0,0,2090
17, , ,"[TRVch# 506 Dt:30/11/2017] , Billno-KNR042122017100032",1,2700,0,0,2700
18, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,5,144313,30000,7330,106983
19, , ,"[TRVch# 346 Dt:10/11/2017] , Billno-KNR04212102017-004",1,105048,30000,5590,69458
20, , ,"[TRVch# 347 Dt:10/11/2017] , Billno-KNR04212102017-005",1,37303,0,1740,35563
21, , ,"[TRVch# 602 Dt:30/11/2017] , Billno-KNR042122017100040",1,496,0,0,496
22, , ,"[TRVch# 603 Dt:30/11/2017] , Billno-KNR042122017100041",1,1171,0,0,1171
23, , ,"[TRVch# 606 Dt:30/11/2017] , Billno-KNR042122017100044",1,295,0,0,295
24, ,31-2202-02-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,1,19989,0,0,19989
25, , ,"[TRVch# 505 Dt:30/11/2017] , Billno-KNR042122017100034",1,19989,0,0,19989
0,Grand Total, , ,19,220435,44000,10442,165993
1,KNR04-212-GHS NATHPA,Total, ,19,220435,44000,10442,165993
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,240,50614
3, , ,"[TRVch# 314 Dt:08/12/2017] , Billno-KNR04212112017-001",1,50854,0,240,50614
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,40212,14000,2552,23660
5, , ,"[TRVch# 315 Dt:08/12/2017] , Billno-KNR04212112017-002",1,15858,14000,489,1369
6, , ,"[TRVch# 316 Dt:08/12/2017] , Billno-KNR04212112017-003",1,24354,0,2063,22291
7, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,4,9650,0,0,9650
8, , ,"[TRVch# 516 Dt:30/12/2017] , Billno-KNR042122017100051",1,2950,0,0,2950
9, , ,"[TRVch# 517 Dt:30/12/2017] , Billno-KNR042122017100052",1,2950,0,0,2950
10, , ,"[TRVch# 518 Dt:30/12/2017] , Billno-KNR042122017100053",1,2950,0,0,2950
11, , ,"[TRVch# 519 Dt:30/12/2017] , Billno-KNR042122017100054",1,800,0,0,800
12, ,31-2202-02-796-02-S00N-V-P-05-OFFICE EXPENSES,Total,10,23468,0,0,23468
13, , ,"[TRVch# 409 Dt:21/12/2017] , Billno-KNR042122017100049",1,2157,0,0,2157
14, , ,"[TRVch# 410 Dt:21/12/2017] , Billno-KNR042122017100048",1,2500,0,0,2500
15, , ,"[TRVch# 411 Dt:21/12/2017] , Billno-KNR042122017100045",1,2991,0,0,2991
16, , ,"[TRVch# 412 Dt:21/12/2017] , Billno-KNR042122017100046",1,2950,0,0,2950
17, , ,"[TRVch# 413 Dt:21/12/2017] , Billno-KNR042122017100047",1,2950,0,0,2950
18, , ,"[TRVch# 414 Dt:21/12/2017] , Billno-KNR042122017100050",1,2950,0,0,2950
19, , ,"[TRVch# 520 Dt:30/12/2017] , Billno-KNR042122017100055",1,1920,0,0,1920
20, , ,"[TRVch# 521 Dt:30/12/2017] , Billno-KNR042122017100056",1,2250,0,0,2250
21, , ,"[TRVch# 522 Dt:30/12/2017] , Billno-KNR042122017100057",1,800,0,0,800
22, , ,"[TRVch# 523 Dt:30/12/2017] , Billno-KNR042122017100058",1,2000,0,0,2000
23, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,96251,30000,7650,58601
24, , ,"[TRVch# 317 Dt:08/12/2017] , Billno-KNR04212112017-004",1,58648,30000,5750,22898
25, , ,"[TRVch# 318 Dt:08/12/2017] , Billno-KNR04212112017-005",1,37603,0,1900,35703
0,Grand Total, , ,9,243844,44000,10142,189702
1,KNR04-212-GHS NATHPA,Total, ,9,243844,44000,10142,189702
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 321 Dt:06/01/2018] , Billno-KNR04212122017-001",1,50854,0,0,50854
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,4,56160,0,0,56160
5, , ,"[TRVch# 352 Dt:06/01/2018] , Billno-KNR042122017100059",1,9360,0,0,9360
6, , ,"[TRVch# 353 Dt:06/01/2018] , Billno-KNR042122017100060",1,18720,0,0,18720
7, , ,"[TRVch# 354 Dt:06/01/2018] , Billno-KNR042122017100061",1,14040,0,0,14040
8, , ,"[TRVch# 391 Dt:19/01/2018] , Billno-KNR042122017100062",1,14040,0,0,14040
9, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,40162,14000,2312,23850
10, , ,"[TRVch# 322 Dt:06/01/2018] , Billno-KNR04212122017-002",1,15858,14000,409,1449
11, , ,"[TRVch# 323 Dt:06/01/2018] , Billno-KNR04212122017-003",1,24304,0,1903,22401
12, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,96668,30000,7830,58838
13, , ,"[TRVch# 324 Dt:06/01/2018] , Billno-KNR04212122017-004",1,58648,30000,6090,22558
14, , ,"[TRVch# 325 Dt:06/01/2018] , Billno-KNR04212122017-005",1,38020,0,1740,36280
0,Grand Total, , ,5,192920,44000,11243,137677
1,KNR04-212-GHS NATHPA,Total, ,5,192920,44000,11243,137677
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,50854,0,0,50854
3, , ,"[TRVch# 306 Dt:09/02/2018] , Billno-KNR04212012018-001",1,50854,0,0,50854
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,41197,14000,2337,24860
5, , ,"[TRVch# 307 Dt:09/02/2018] , Billno-KNR04212012018-002",1,16234,14000,409,1825
6, , ,"[TRVch# 308 Dt:09/02/2018] , Billno-KNR04212012018-003",1,24963,0,1928,23035
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,100869,30000,8906,61963
8, , ,"[TRVch# 309 Dt:09/02/2018] , Billno-KNR04212012018-004",1,62062,30000,7090,24972
9, , ,"[TRVch# 310 Dt:09/02/2018] , Billno-KNR04212012018-005",1,38807,0,1816,36991
0,Grand Total, , ,33,382116,95846,11519,274751
1,KNR04-212-GHS NATHPA,Total, ,33,382116,95846,11519,274751
2, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,1,52081,0,0,52081
3, , ,"[TRVch# 282 Dt:07/03/2018] , Billno-KNR04212022018-001",1,52081,0,0,52081
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,7,86735,35541,2481,48713
5, , ,"[TRVch# 1054 Dt:31/03/2018] , Billno-KNR042122017100100",1,350,0,0,350
6, , ,"[TRVch# 283 Dt:07/03/2018] , Billno-KNR04212022018-002",1,17236,9000,409,7827
7, , ,"[TRVch# 284 Dt:07/03/2018] , Billno-KNR04212022018-003",1,25609,0,1928,23681
8, , ,"[TRVch# 695 Dt:22/03/2018] , Billno-KNR042122017100063",1,2245,2245,0,0
9, , ,"[TRVch# 696 Dt:22/03/2018] , Billno-KNR042122017100064",1,1431,0,144,1287
10, , ,"[TRVch# 733 Dt:22/03/2018] , Billno-KNR042122017100085",1,24296,24296,0,0
11, , ,"[TRVch# 734 Dt:22/03/2018] , Billno-KNR042122017100086",1,15568,0,0,15568
12, ,31-2202-02-796-02-S00N-V-N-03-TRAVEL EXPENSES,Total,4,4389,0,0,4389
13, , ,"[TRVch# 759 Dt:22/03/2018] , Billno-KNR042122017100095",1,345,0,0,345
14, , ,"[TRVch# 760 Dt:22/03/2018] , Billno-KNR042122017100096",1,343,0,0,343
15, , ,"[TRVch# 761 Dt:22/03/2018] , Billno-KNR042122017100097",1,2841,0,0,2841
16, , ,"[TRVch# 762 Dt:22/03/2018] , Billno-KNR042122017100098",1,860,0,0,860
17, ,31-2202-02-796-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,2000,0,0,2000
18, , ,"[TRVch# 700 Dt:22/03/2018] , Billno-KNR042122017100069",1,2000,0,0,2000
19, ,"31-2202-02-796-02-S00N-V-P-40-SCHOLARSHIPS,STIPENDS AND CONCESS.",Total,1,1000,0,0,1000
20, , ,"[TRVch# 736 Dt:22/03/2018] , Billno-KNR042122017100099",1,1000,0,0,1000
21, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,8,210833,60305,9038,141490
22, , ,"[TRVch# 285 Dt:07/03/2018] , Billno-KNR04212022018-004",1,65466,30000,7090,28376
23, , ,"[TRVch# 286 Dt:07/03/2018] , Billno-KNR04212022018-005",1,39415,0,1816,37599
24, , ,"[TRVch# 694 Dt:22/03/2018] , Billno-KNR042122017100079",1,59805,0,0,59805
25, , ,"[TRVch# 697 Dt:22/03/2018] , Billno-KNR042122017100066",1,1326,0,132,1194
26, , ,"[TRVch# 698 Dt:22/03/2018] , Billno-KNR042122017100067",1,2206,2206,0,0
27, , ,"[TRVch# 699 Dt:22/03/2018] , Billno-KNR042122017100068",1,5274,5274,0,0
